Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:09:37 PM
Collection Length (seconds):, 45.7515
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
22.788, 0.0198062, , , , , , , 22.788, -0.0045319, , , , , , , 22.788, -0.0256809, , , , , , , 22.788, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7885192, 0.0199741, , , , , , , 22.7885192, 0.0140993, , , , , , , 22.7885192, -0.0397803, , , , , , , 22.7885192, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7890385, 0.0238346, , , , , , , 22.7890385, 0.0016785, , , , , , , 22.7890385, -0.0458228, , , , , , , 22.7890385, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7895577, 0.026688, , , , , , , 22.7895577, -0.0303807, , , , , , , 22.7895577, -0.0506905, , , , , , , 22.7895577, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7900769, 0.0265202, , , , , , , 22.7900769, -0.0528725, , , , , , , 22.7900769, -0.0552224, , , , , , , 22.7900769, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7905962, 0.0226596, , , , , , , 22.7905962, -0.0624399, , , , , , , 22.7905962, -0.0597543, , , , , , , 22.7905962, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7911154, 0.0204776, , , , , , , 22.7911154, -0.061265, , , , , , , 22.7911154, -0.064622, , , , , , , 22.7911154, 0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7916346, 0.0250095, , , , , , , 22.7916346, -0.0280308, , , , , , , 22.7916346, -0.0666361, , , , , , , 22.7916346, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7921538, 0.0305486, , , , , , , 22.7921538, 0.040116, , , , , , , 22.7921538, -0.0673075, , , , , , , 22.7921538, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7926731, 0.0320592, , , , , , , 22.7926731, 0.0763714, , , , , , , 22.7926731, -0.0674754, , , , , , , 22.7926731, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7931923, 0.0293736, , , , , , , 22.7931923, 0.0569009, , , , , , , 22.7931923, -0.0636149, , , , , , , 22.7931923, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7937115, 0.0213169, , , , , , , 22.7937115, 0.0099031, , , , , , , 22.7937115, -0.0535439, , , , , , , 22.7937115, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7942308, 0.0164492, , , , , , , 22.7942308, -0.0330663, , , , , , , 22.7942308, -0.0414588, , , , , , , 22.7942308, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.79475, 0.0184634, , , , , , , 22.79475, -0.0485084, , , , , , , 22.79475, -0.0260166, , , , , , , 22.79475, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7952692, 0.0166171, , , , , , , 22.7952692, -0.0498512, , , , , , , 22.7952692, -0.0082246, , , , , , , 22.7952692, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7957885, 0.0117494, , , , , , , 22.7957885, -0.0565652, , , , , , , 22.7957885, 0.0063783, , , , , , , 22.7957885, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7963077, 0.0035248, , , , , , , 22.7963077, -0.0605936, , , , , , , 22.7963077, 0.0172885, , , , , , , 22.7963077, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7968269, -0.0048676, , , , , , , 22.7968269, -0.0505226, , , , , , , 22.7968269, 0.0248417, , , , , , , 22.7968269, 0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7973462, -0.0115816, , , , , , , 22.7973462, -0.0399481, , , , , , , 22.7973462, 0.0320592, , , , , , , 22.7973462, 0.0407874, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7978654, -0.0164492, , , , , , , 22.7978654, -0.063447, , , , , , , 22.7978654, 0.0349126, , , , , , , 22.7978654, 0.0424659, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7983846, -0.0184634, , , , , , , 22.7983846, -0.1018845, , , , , , , 22.7983846, 0.0325628, , , , , , , 22.7983846, 0.0347448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7989038, -0.0179599, , , , , , , 22.7989038, -0.1126268, , , , , , , 22.7989038, 0.0318914, , , , , , , 22.7989038, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7994231, -0.0169528, , , , , , , 22.7994231, -0.0891279, , , , , , , 22.7994231, 0.0347448, , , , , , , 22.7994231, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.7999423, -0.0162814, , , , , , , 22.7999423, -0.0569009, , , , , , , 22.7999423, 0.0344091, , , , , , , 22.7999423, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8004615, -0.0099031, , , , , , , 22.8004615, -0.0332341, , , , , , , 22.8004615, 0.0313878, , , , , , , 22.8004615, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8009808, 0.0015106, , , , , , , 22.8009808, -0.012253, , , , , , , 22.8009808, 0.0260166, , , , , , , 22.8009808, 0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8015, 0.0119173, , , , , , , 22.8015, 0.0058747, , , , , , , 22.8015, 0.0193027, , , , , , , 22.8015, 0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8020192, 0.0152743, , , , , , , 22.8020192, 0.0137636, , , , , , , 22.8020192, 0.0112459, , , , , , , 22.8020192, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8025385, 0.0125887, , , , , , , 22.8025385, 0.0092317, , , , , , , 22.8025385, 0.0025177, , , , , , , 22.8025385, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8030577, 0.012253, , , , , , , 22.8030577, -0.0031891, , , , , , , 22.8030577, -0.0011749, , , , , , , 22.8030577, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8035769, 0.0119173, , , , , , , 22.8035769, -0.012253, , , , , , , 22.8035769, -0.0035248, , , , , , , 22.8035769, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8040962, 0.008896, , , , , , , 22.8040962, -0.0119173, , , , , , , 22.8040962, -0.0097353, , , , , , , 22.8040962, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8046154, 0.0092317, , , , , , , 22.8046154, -0.0065461, , , , , , , 22.8046154, -0.0199741, , , , , , , 22.8046154, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8051346, 0.0179599, , , , , , , 22.8051346, 0.0003357, , , , , , , 22.8051346, -0.0307164, , , , , , , 22.8051346, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8056538, 0.026688, , , , , , , 22.8056538, 0.0082246, , , , , , , 22.8056538, -0.0384375, , , , , , , 22.8056538, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8061731, 0.030045, , , , , , , 22.8061731, 0.0159457, , , , , , , 22.8061731, -0.0409552, , , , , , , 22.8061731, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8066923, 0.0310521, , , , , , , 22.8066923, 0.0223239, , , , , , , 22.8066923, -0.0414588, , , , , , , 22.8066923, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8072115, 0.033402, , , , , , , 22.8072115, 0.0260166, , , , , , , 22.8072115, -0.0414588, , , , , , , 22.8072115, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8077308, 0.040116, , , , , , , 22.8077308, 0.0303807, , , , , , , 22.8077308, -0.0399481, , , , , , , 22.8077308, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.80825, 0.0461585, , , , , , , 22.80825, 0.0360876, , , , , , , 22.80825, -0.0377661, , , , , , , 22.80825, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8087692, 0.0515297, , , , , , , 22.8087692, 0.0386053, , , , , , , 22.8087692, -0.0350805, , , , , , , 22.8087692, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8092885, 0.0535439, , , , , , , 22.8092885, 0.0360876, , , , , , , 22.8092885, -0.0310521, , , , , , , 22.8092885, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8098077, 0.0441444, , , , , , , 22.8098077, 0.0285344, , , , , , , 22.8098077, -0.0243381, , , , , , , 22.8098077, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8103269, 0.0340734, , , , , , , 22.8103269, 0.0198062, , , , , , , 22.8103269, -0.01561, , , , , , , 22.8103269, 0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8108462, 0.0317235, , , , , , , 22.8108462, 0.0152743, , , , , , , 22.8108462, -0.0065461, , , , , , , 22.8108462, 0.0350805, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8113654, 0.0325628, , , , , , , 22.8113654, 0.0152743, , , , , , , 22.8113654, -0.0031891, , , , , , , 22.8113654, 0.0384375, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8118846, 0.033402, , , , , , , 22.8118846, 0.0166171, , , , , , , 22.8118846, -0.0028534, , , , , , , 22.8118846, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8124038, 0.0297093, , , , , , , 22.8124038, 0.0137636, , , , , , , 22.8124038, -0.0038605, , , , , , , 22.8124038, 0.0344091, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8129231, 0.0246738, , , , , , , 22.8129231, 0.0213169, , , , , , , 22.8129231, -0.008896, , , , , , , 22.8129231, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8134423, 0.0229953, , , , , , , 22.8134423, 0.0377661, , , , , , , 22.8134423, -0.0196384, , , , , , , 22.8134423, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8139615, 0.01561, , , , , , , 22.8139615, 0.0340734, , , , , , , 22.8139615, -0.0263523, , , , , , , 22.8139615, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8144808, 0.0058747, , , , , , , 22.8144808, 0.0135958, , , , , , , 22.8144808, -0.0250095, , , , , , , 22.8144808, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.815, 0.0036927, , , , , , , 22.815, -0.0015106, , , , , , , 22.815, -0.0193027, , , , , , , 22.815, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8155192, 0.0031891, , , , , , , 22.8155192, -0.0130922, , , , , , , 22.8155192, -0.0149386, , , , , , , 22.8155192, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8160385, -0.0008392, , , , , , , 22.8160385, -0.0246738, , , , , , , 22.8160385, -0.0146029, , , , , , , 22.8160385, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8165577, -0.0028534, , , , , , , 22.8165577, -0.0340734, , , , , , , 22.8165577, -0.0162814, , , , , , , 22.8165577, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8170769, -0.0048676, , , , , , , 22.8170769, -0.0379339, , , , , , , 22.8170769, -0.0149386, , , , , , , 22.8170769, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8175962, -0.0102388, , , , , , , 22.8175962, -0.0327306, , , , , , , 22.8175962, -0.0135958, , , , , , , 22.8175962, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8181154, -0.0135958, , , , , , , 22.8181154, -0.0159457, , , , , , , 22.8181154, -0.0152743, , , , , , , 22.8181154, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8186346, -0.0149386, , , , , , , 22.8186346, -0.0048676, , , , , , , 22.8186346, -0.0174563, , , , , , , 22.8186346, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8191538, -0.0142672, , , , , , , 22.8191538, -0.008896, , , , , , , 22.8191538, -0.0166171, , , , , , , 22.8191538, 0.0221561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8196731, -0.0097353, , , , , , , 22.8196731, -0.0137636, , , , , , , 22.8196731, -0.0119173, , , , , , , 22.8196731, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8201923, -0.0038605, , , , , , , 22.8201923, -0.0135958, , , , , , , 22.8201923, -0.0038605, , , , , , , 22.8201923, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8207115, -0.0045319, , , , , , , 22.8207115, -0.0090639, , , , , , , 22.8207115, 0.0038605, , , , , , , 22.8207115, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8212308, -0.0078889, , , , , , , 22.8212308, -0.0023499, , , , , , , 22.8212308, 0.0099031, , , , , , , 22.8212308, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.82175, -0.0062104, , , , , , , 22.82175, 0.008896, , , , , , , 22.82175, 0.0149386, , , , , , , 22.82175, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8222692, 0.0010071, , , , , , , 22.8222692, 0.0250095, , , , , , , 22.8222692, 0.0172885, , , , , , , 22.8222692, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8227885, 0.0078889, , , , , , , 22.8227885, 0.0246738, , , , , , , 22.8227885, 0.0186313, , , , , , , 22.8227885, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8233077, 0.0062104, , , , , , , 22.8233077, 0.0078889, , , , , , , 22.8233077, 0.0193027, , , , , , , 22.8233077, 0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8238269, 0.0020142, , , , , , , 22.8238269, -0.0065461, , , , , , , 22.8238269, 0.0206455, , , , , , , 22.8238269, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8243462, 0.0023499, , , , , , , 22.8243462, -0.0134279, , , , , , , 22.8243462, 0.021149, , , , , , , 22.8243462, 0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8248654, 0.0011749, , , , , , , 22.8248654, -0.0172885, , , , , , , 22.8248654, 0.0213169, , , , , , , 22.8248654, 0.0292058, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8253846, 0.0011749, , , , , , , 22.8253846, -0.0223239, , , , , , , 22.8253846, 0.0253452, , , , , , , 22.8253846, 0.0320592, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8259038, 0.0018463, , , , , , , 22.8259038, -0.0317235, , , , , , , 22.8259038, 0.0283665, , , , , , , 22.8259038, 0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8264231, 0.0058747, , , , , , , 22.8264231, -0.04448, , , , , , , 22.8264231, 0.0297093, , , , , , , 22.8264231, 0.0265202, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8269423, 0.0125887, , , , , , , 22.8269423, -0.0459907, , , , , , , 22.8269423, 0.0280308, , , , , , , 22.8269423, 0.021149, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8274615, 0.0166171, , , , , , , 22.8274615, -0.0404517, , , , , , , 22.8274615, 0.0243381, , , , , , , 22.8274615, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8279808, 0.0159457, , , , , , , 22.8279808, -0.0370947, , , , , , , 22.8279808, 0.023331, , , , , , , 22.8279808, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8285, 0.0159457, , , , , , , 22.8285, -0.0280308, , , , , , , 22.8285, 0.023331, , , , , , , 22.8285, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8290192, 0.0172885, , , , , , , 22.8290192, -0.0129244, , , , , , , 22.8290192, 0.0199741, , , , , , , 22.8290192, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8295385, 0.0213169, , , , , , , 22.8295385, 0.0005035, , , , , , , 22.8295385, 0.0127565, , , , , , , 22.8295385, 0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8300577, 0.026688, , , , , , , 22.8300577, 0.0072175, , , , , , , 22.8300577, 0.0072175, , , , , , , 22.8300577, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8305769, 0.0283665, , , , , , , 22.8305769, 0.0031891, , , , , , , 22.8305769, 0.012253, , , , , , , 22.8305769, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8310962, 0.026688, , , , , , , 22.8310962, -0.0035248, , , , , , , 22.8310962, 0.0176242, , , , , , , 22.8310962, -0.0046998, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8316154, 0.0256809, , , , , , , 22.8316154, -0.0005035, , , , , , , 22.8316154, 0.0169528, , , , , , , 22.8316154, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8321346, 0.0260166, , , , , , , 22.8321346, 0.0065461, , , , , , , 22.8321346, 0.0208133, , , , , , , 22.8321346, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8326538, 0.026688, , , , , , , 22.8326538, 0.0159457, , , , , , , 22.8326538, 0.0276951, , , , , , , 22.8326538, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8331731, 0.030045, , , , , , , 22.8331731, 0.0263523, , , , , , , 22.8331731, 0.0287022, , , , , , , 22.8331731, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8336923, 0.0320592, , , , , , , 22.8336923, 0.0337377, , , , , , , 22.8336923, 0.0240024, , , , , , , 22.8336923, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8342115, 0.0283665, , , , , , , 22.8342115, 0.0251774, , , , , , , 22.8342115, 0.0142672, , , , , , , 22.8342115, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8347308, 0.0251774, , , , , , , 22.8347308, 0.0041962, , , , , , , 22.8347308, -0.0015106, , , , , , , 22.8347308, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.83525, 0.0253452, , , , , , , 22.83525, -0.0095674, , , , , , , 22.83525, -0.0196384, , , , , , , 22.83525, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8357692, 0.026688, , , , , , , 22.8357692, -0.0186313, , , , , , , 22.8357692, -0.0357519, , , , , , , 22.8357692, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8362885, 0.0283665, , , , , , , 22.8362885, -0.0288701, , , , , , , 22.8362885, -0.0505226, , , , , , , 22.8362885, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8368077, 0.0253452, , , , , , , 22.8368077, -0.040116, , , , , , , 22.8368077, -0.0649577, , , , , , , 22.8368077, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8373269, 0.0229953, , , , , , , 22.8373269, -0.0547189, , , , , , , 22.8373269, -0.0740215, , , , , , , 22.8373269, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8378462, 0.0206455, , , , , , , 22.8378462, -0.0757, , , , , , , 22.8378462, -0.0757, , , , , , , 22.8378462, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8383654, 0.0186313, , , , , , , 22.8383654, -0.0835889, , , , , , , 22.8383654, -0.0763714, , , , , , , 22.8383654, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8388846, 0.0186313, , , , , , , 22.8388846, -0.0647898, , , , , , , 22.8388846, -0.0748608, , , , , , , 22.8388846, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8394038, 0.0172885, , , , , , , 22.8394038, -0.0246738, , , , , , , 22.8394038, -0.0696574, , , , , , , 22.8394038, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8399231, 0.0151064, , , , , , , 22.8399231, 0.0323949, , , , , , , 22.8399231, -0.064622, , , , , , , 22.8399231, 0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8404423, 0.0139315, , , , , , , 22.8404423, 0.0809033, , , , , , , 22.8404423, -0.0659648, , , , , , , 22.8404423, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8409615, 0.0132601, , , , , , , 22.8409615, 0.0924849, , , , , , , 22.8409615, -0.068986, , , , , , , 22.8409615, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8414808, 0.0119173, , , , , , , 22.8414808, 0.0810712, , , , , , , 22.8414808, -0.0699931, , , , , , , 22.8414808, 0.0320592, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.842, 0.0085603, , , , , , , 22.842, 0.0674754, , , , , , , 22.842, -0.0676432, , , , , , , 22.842, 0.0308843, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8425192, 0.0045319, , , , , , , 22.8425192, 0.0394446, , , , , , , 22.8425192, -0.0636149, , , , , , , 22.8425192, 0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8430385, 0.0045319, , , , , , , 22.8430385, 0.0005035, , , , , , , 22.8430385, -0.0525368, , , , , , , 22.8430385, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8435577, 0.0045319, , , , , , , 22.8435577, -0.0283665, , , , , , , 22.8435577, -0.0337377, , , , , , , 22.8435577, 0.040116, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8440769, 0.0025177, , , , , , , 22.8440769, -0.0417945, , , , , , , 22.8440769, -0.0149386, , , , , , , 22.8440769, 0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8445962, 0.002182, , , , , , , 22.8445962, -0.0330663, , , , , , , 22.8445962, -0.0015106, , , , , , , 22.8445962, 0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8451154, 0.0020142, , , , , , , 22.8451154, -0.0068818, , , , , , , 22.8451154, 0.0095674, , , , , , , 22.8451154, 0.03122, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8456346, -0.0035248, , , , , , , 22.8456346, -0.023331, , , , , , , 22.8456346, 0.0186313, , , , , , , 22.8456346, 0.0292058, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8461538, -0.012253, , , , , , , 22.8461538, -0.1012131, , , , , , , 22.8461538, 0.024506, , , , , , , 22.8461538, 0.0275273, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8466731, -0.0171206, , , , , , , 22.8466731, -0.1787594, , , , , , , 22.8466731, 0.0280308, , , , , , , 22.8466731, 0.0224918, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8471923, -0.0172885, , , , , , , 22.8471923, -0.2009155, , , , , , , 22.8471923, 0.0317235, , , , , , , 22.8471923, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8477115, -0.0162814, , , , , , , 22.8477115, -0.1680171, , , , , , , 22.8477115, 0.0360876, , , , , , , 22.8477115, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8482308, -0.012253, , , , , , , 22.8482308, -0.1055772, , , , , , , 22.8482308, 0.0394446, , , , , , , 22.8482308, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.84875, -0.0050355, , , , , , , 22.84875, -0.0475013, , , , , , , 22.84875, 0.0397803, , , , , , , 22.84875, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8492692, -0.0008392, , , , , , , 22.8492692, -0.0135958, , , , , , , 22.8492692, 0.0344091, , , , , , , 22.8492692, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8497885, 0.0030213, , , , , , , 22.8497885, -0.0036927, , , , , , , 22.8497885, 0.0258488, , , , , , , 22.8497885, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8503077, 0.0038605, , , , , , , 22.8503077, -0.0041962, , , , , , , 22.8503077, 0.0142672, , , , , , , 22.8503077, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8508269, 0.0052033, , , , , , , 22.8508269, -0.0060426, , , , , , , 22.8508269, 0.002182, , , , , , , 22.8508269, -0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8513462, 0.008896, , , , , , , 22.8513462, -0.0146029, , , , , , , 22.8513462, -0.0125887, , , , , , , 22.8513462, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8518654, 0.0132601, , , , , , , 22.8518654, -0.0193027, , , , , , , 22.8518654, -0.0243381, , , , , , , 22.8518654, -0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8523846, 0.0179599, , , , , , , 22.8523846, -0.0092317, , , , , , , 22.8523846, -0.026688, , , , , , , 22.8523846, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8529038, 0.0213169, , , , , , , 22.8529038, 0.0085603, , , , , , , 22.8529038, -0.0234989, , , , , , , 22.8529038, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8534231, 0.0240024, , , , , , , 22.8534231, 0.0216526, , , , , , , 22.8534231, -0.0184634, , , , , , , 22.8534231, -0.0050355, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8539423, 0.0280308, , , , , , , 22.8539423, 0.0273594, , , , , , , 22.8539423, -0.0129244, , , , , , , 22.8539423, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22.8544615, 0.0292058, , , , , , , 22.8544615, 0.030045, , , , , , , 22.8544615, -0.0075532, , , , , , , 22.8544615, -0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
