cv_inf_ms,proc_time_ms
147.159,183.78
124.986,150.49
138.668,165.18
127.964,158.28
140.222,165.43
72.343,98.17
70.24,93.22
71.552,96.28
110.035,132.22
111.036,143.08
120.584,156.15
107.809,134.58
104.04,135.19
138.769,166.3
97.135,116.78
115.644,140.8
140.049,169.1
76.581,99.29
97.035,135.38
76.859,100.62
115.429,137.14
137.818,170.59
128.052,152.81
115.462,143.09
147.821,174.06
128.78,154.79
151.885,185.27
136.571,172.61
130.703,159.56
131.159,161.21
115.384,142.29
77.239,106.5
116.82,145.26
109.881,154.66
116.631,146.88
96.222,123.99
97.016,126.41
97.167,127.96
82.557,107.27
116.376,139.1
113.748,138.98
149.327,170.28
116.722,143.84
101.457,123.64
89.005,115.19
90.474,118.81
84.473,114.54
72.747,95.85
72.034,95.02
75.393,95.96
75.385,97.44
71.145,98.24
152.416,174.82
151.368,176.26
138.863,163.72
138.793,164.43
112.668,137.05
115.029,146.57
101.148,129.32
117.493,209.57
136.356,187.62
144.802,164.7
128.721,146.48
118.633,133.13
72.821,90.09
68.313,83.13
71.319,89.96
74.849,90.72
129.805,145.93
122.055,141.94
136.1,152.27
159.015,179.26
135.385,163.84
131.735,150.51
140.163,197.91
137.089,159.76
74.887,88.64
73.43,88.62
74.422,87.5
108.889,125.44
121.453,138.39
123.1,152.16
114.597,134.73
136.766,197.95
134.031,160.91
73.808,128.16
93.105,115.38
125.191,150.05
105.801,169.74
67.558,110.31
78.279,101.02
108.89,130.04
124.112,179.35
119.151,141.72
124.266,181.84
91.842,115.16
152.609,205.16
158.185,220.61
94.93,118.34
122.87,150.28
114.545,135.07
106.241,130.98
108.305,132.85
114.399,141.76
105.881,131.64
117.863,144.33
114.993,140.07
92.061,121.13
109.208,137.62
72.275,98.87
132.811,156.67
137.533,171.43
111.942,137.91
113.468,144.57
121.203,151.99
122.853,147.26
99.218,141.93
101.426,132.72
115.972,142.89
123.787,167.33
80.066,114.57
132.703,163.65
105.807,133.65
69.48,97.09
122.095,151.83
111.806,144.3
71.781,98.79
127.873,154.56
80.846,111.76
138.321,171.93
99.202,122.87
145.737,177.04
80.421,114.42
141.806,166.38
129.096,162.96
122.051,150.04
139.025,168.82
118.427,190.17
103.071,127.16
68.969,98.35
68.643,97.94
151.399,179.45
157.817,186.37
114.987,143.5
110.285,136.86
79.212,108.26
71.556,95.45
82.78,108.8
120.763,151.39
144.922,170.18
119.229,182.1
110.443,175.51
144.976,189.42
116.937,163.99
105.28,120.57
129.481,144.23
73.262,100.83
132.871,149.36
130.858,162.36
73.488,114.99
70.681,89.56
71.285,90.15
72.138,89.71
119.255,150.61
127.804,155.7
92.212,115.88
129.972,158.3
172.101,195.81
146.629,167.98
128.499,160.38
137.209,164.16
107.775,130.18
113.496,131.65
131.971,153.12
109.044,131.67
92.621,118.23
131.044,157.51
110.19,166.45
96.347,117.53
130.457,155.44
111.817,141.14
114.985,137.96
133.057,167.21
74.189,102.8
118.258,140.94
110.77,140.21
109.657,132.15
89.339,129.07
95.838,131.04
100.591,135.27
114.118,145.83
88.4,118.34
77.399,107.82
104.443,135.84
135.285,167.77
110.849,137.33
104.211,127.15
119.91,146.22
121.31,146.66
116.438,141.04
106.542,137.8
104.186,136.3
70.553,96.93
131.813,158.15
119.388,147.38
99.588,129.52
116.999,146.18
91.017,127.98
116.402,148.25
101.029,132.54
100.607,128.76
121.898,155.11
115.514,139.66
126.796,152.58
145.287,169.94
83.882,129.96
122.613,158.83
109.181,139.12
90.497,121.03
117.005,147.14
107.844,134.96
113.537,142.96
107.315,148.77
90.521,126.56
99.521,136.32
89.5,125.79
95.267,134.3
120.864,149.38
106.473,137.29
94.62,135.56
95.413,126.79
135.252,165.96
107.447,136.9
75.996,105.69
137.723,172.38
110.16,138.16
115.068,145.91
115.18,144.63
128.3,155.16
133.921,157.81
90.129,123.14
84.379,117.16
113.261,148.38
131.27,171.87
120.739,155.9
113.951,148.76
138.322,181.67
99.424,133.05
122.98,154.77
110.928,140.56
105.943,134.45
123.083,151.05
94.594,130.1
109.149,140.41
127.593,160.68
114.457,147.3
110.573,137.67
116.444,146.75
117.629,155.91
99.452,133.21
126.39,162.51
74.679,107.09
96.668,128.99
123.259,158.96
68.202,99.16
110.541,141.67
90.087,126.18
67.489,92.75
66.404,98.32
66.933,94.17
114.117,143.3
70.14,101.58
113.337,142.71
112.236,144.05
117.452,149.63
72.514,100.33
104.407,146.38
124.364,159.42
110.337,144.42
111.182,138.86
67.44,96.79
71.561,98.16
73.646,98.92
73.755,100.98
87.797,115.7
75.448,115.66
118.188,147.67
129.165,172.73
97.068,131.9
119.767,153.33
125.361,159.58
111.856,144.7
96.064,130.71
129.279,165.93
110.457,155.54
110.902,150.27
114.552,152.53
124.977,169.55
116.315,160.65
114.793,155.6
93.147,134.76
69.646,100.49
74.423,112.43
127.588,175.59
141.744,183.1
112.77,151.21
135.264,175.92
142.343,189.37
110.936,148.04
119.491,172.17
131.342,177.14
123.772,171.7
128.659,177.31
136.556,185.97
131.087,178.08
145.909,179.94
139.903,175.69
102.825,148.1
127.486,169.05
122.57,167.92
120.116,166.77
74.511,112.27
70.066,111.97
115.574,142.62
162.894,204.46
123.623,166.23
147.461,192.25
121.371,155.67
133.044,177.22
101.485,138.35
119.53,159.58
92.605,136.62
134.92,179.28
130.467,177.32
125.209,172.79
121.875,156.76
98.496,133.46
105.309,151.61
105.017,150.18
73.369,120.01
125.059,174.3
130.488,166.09
122.686,163.45
115.818,149.71
156.32,186.04
97.604,140.65
114.029,155.8
123.041,151.38
95.104,121.4
123.901,158.77
111.636,158.74
81.198,125.18
126.263,172.47
129.808,179.26
100.546,151.45
149.671,190.66
106.972,148.63
110.402,142.93
114.852,156.65
121.465,154.59
122.388,157.31
93.249,136.02
110.238,147.41
118.813,157.38
114.814,150.01
111.486,145.92
114.888,153.63
100.926,142.17
102.966,142.09
121.165,160.52
118.087,159.01
93.156,141.64
83.226,130.69
144.426,185.21
116.776,160.58
94.49,136.93
102.433,138.33
112.172,160.04
119.652,159.92
117.581,149.7
106.585,145.84
165.531,211.77
119.348,160.87
135.057,168.32
113.172,149.89
69.47,100.93
108.865,152.38
123.648,165.92
132.033,173.4
104.529,148.28
134.18,167.72
127.704,170.44
132.976,174.27
119.011,157.95
140.106,178.62
131.869,167.07
123.321,164.09
133.092,175.8
121.9,155.7
133.005,176.24
137.649,177.56
97.611,130.16
105.875,143.69
131.673,171.78
108.816,152.05
100.913,139.63
114.722,158.01
121.77,167.62
165.387,207.93
138.167,174.17
144.713,187.51
116.461,161.7
94.127,135.79
133.307,171.04
157.231,205.19
136.8,183.47
136.752,181.87
115.471,161.18
135.45,176.83
120.585,155.93
135.364,180.39
119.544,154.08
118.005,152.74
107.185,152.79
119.509,160.93
102.364,144.35
113.392,154.74
121.665,165.99
129.985,205.81
122.021,166.99
69.547,111.11
103.431,115.3
100.584,113.21
119.259,132.4
105.457,117.54
64.7,79.25
115.098,130.63
75.984,93.62
108.897,122.78
99.037,114.79
131.092,146.19
124.36,149.3
95.875,111.84
134.759,150.03
115.422,138.72
80.054,103.74
103.307,123.54
101.572,121.01
91.956,123.79
111.666,134.33
114.455,134.76
153.335,172.34
107.851,138.68
79.381,99.0
85.223,104.49
111.873,129.47
118.048,137.99
97.968,120.25
142.3,159.16
111.659,131.97
100.168,120.44
106.367,127.78
113.52,134.37
116.99,139.82
70.011,87.61
103.005,135.52
107.227,126.19
69.69,87.77
122.388,145.36
107.677,128.95
86.212,107.38
119.921,138.53
108.821,128.49
109.709,128.61
103.132,121.47
106.874,126.25
111.557,131.83
93.749,112.56
111.497,131.86
114.465,133.95
101.257,120.95
100.881,121.41
114.993,136.37
107.6,123.46
81.992,102.55
90.335,112.99
75.685,100.95
122.919,146.07
82.906,118.42
103.94,128.65
73.938,102.26
84.831,108.52
111.745,129.78
103.28,126.1
104.297,125.67
103.853,125.71
90.637,118.27
94.479,116.82
109.007,129.19
113.33,134.01
92.758,126.29
99.614,119.99
113.353,134.48
107.013,127.55
110.557,130.19
117.069,138.79
103.408,137.25
99.39,124.09
114.122,134.11
97.454,122.61
109.476,129.42
70.662,88.06
108.78,126.23
132.184,157.74
93.904,128.15
94.553,123.06
93.209,120.89
113.771,134.49
112.448,139.23
110.067,130.36
91.49,128.64
107.465,125.48
97.287,126.36
106.482,126.69
105.121,126.65
108.617,129.81
111.334,131.92
124.603,142.12
95.92,123.1
126.695,145.86
104.745,127.22
65.042,88.56
70.893,87.94
73.414,96.86
68.17,93.36
63.804,83.03
64.325,82.44
69.939,84.04
69.422,84.43
148.043,163.43
181.988,205.36
121.295,142.78
124.465,142.65
122.476,152.01
82.695,132.91
108.047,119.44
126.002,141.84
84.312,131.67
107.938,124.7
104.162,118.85
115.55,130.87
101.559,115.68
108.854,123.57
119.146,145.7
103.043,120.19
111.701,127.95
107.5,122.57
105.616,123.14
79.884,95.53
91.019,110.78
71.822,92.98
105.094,120.84
114.199,131.44
106.587,126.18
115.359,156.21
68.622,87.17
68.227,84.56
64.734,80.22
64.17,80.57
71.602,87.79
101.451,125.21
139.708,171.07
131.892,155.15
129.276,160.07
122.031,144.29
105.491,123.33
123.965,149.31
90.663,117.15
123.403,152.28
108.321,127.96
106.797,125.52
101.789,121.32
98.078,118.97
117.714,138.81
67.201,88.62
113.047,133.52
98.358,119.09
72.797,92.11
98.153,119.04
107.664,128.04
108.401,134.75
103.325,126.43
109.804,131.05
108.013,126.59
107.843,128.92
103.807,123.21
106.586,128.95
87.058,104.07
109.461,131.92
78.365,95.41
80.112,101.1
101.757,121.98
107.525,122.57
115.209,145.79
93.219,117.34
108.288,129.65
108.518,131.87
103.56,121.9
104.809,129.94
109.851,130.47
110.535,133.35
99.674,118.0
106.94,134.97
96.865,117.53
112.379,133.69
107.742,127.84
103.677,120.14
99.076,120.6
108.631,130.96
107.778,125.45
103.634,123.04
88.061,107.0
79.04,100.39
86.64,117.66
96.246,120.28
101.453,126.37
105.809,125.62
112.895,134.74
66.054,84.93
65.098,83.57
67.763,81.9
70.892,87.74
66.589,83.94
98.081,115.59
148.334,168.95
131.268,158.69
111.315,129.27
123.413,149.89
114.522,141.6
132.181,156.84
107.979,125.47
99.971,118.94
105.999,135.34
66.277,82.74
64.606,84.13
67.245,83.98
99.33,113.51
112.238,133.43
122.697,143.14
136.331,157.06
145.065,162.93
96.819,114.03
85.375,105.44
71.38,101.15
109.979,129.2
103.842,160.26
72.021,101.8
111.472,144.3
85.381,107.37
86.904,125.69
127.094,148.21
86.119,108.5
105.352,122.87
114.361,132.64
94.016,117.34
107.044,125.22
104.211,121.68
76.156,95.67
99.779,118.61
73.157,103.39
103.451,123.4
93.494,115.14
107.159,122.98
109.315,126.86
93.216,116.33
107.596,124.06
103.645,120.19
113.791,131.15
104.125,121.85
100.341,119.15
101.682,121.0
101.541,120.39
69.587,86.71
92.953,115.49
121.6,142.67
100.828,122.34
89.84,122.11
92.963,116.01
114.143,133.68
116.927,133.58
94.684,118.76
135.235,153.57
111.993,128.55
133.738,152.63
129.413,186.72
107.778,125.94
103.916,121.74
90.381,109.2
118.485,143.32
115.831,145.06
105.338,171.31
118.089,154.44
124.534,166.05
103.068,148.19
97.958,118.0
142.672,168.79
112.434,172.58
110.338,162.1
110.68,135.21
143.419,166.19
102.298,168.95
130.818,161.0
119.603,148.29
63.293,96.03
162.749,196.34
147.024,175.8
151.194,183.49
117.938,146.92
141.692,170.84
123.953,161.18
96.271,145.48
122.551,170.34
115.247,135.68
116.72,138.75
111.53,131.01
109.985,133.48
114.409,139.06
126.192,148.65
139.006,163.34
119.471,144.97
77.808,107.58
127.918,159.42
104.083,129.35
109.648,139.17
114.098,141.72
107.166,136.53
119.768,149.14
99.278,128.72
115.266,146.47
96.463,127.93
93.843,128.21
92.736,126.48
121.516,153.79
135.089,164.98
152.789,186.16
112.892,144.03
95.9,129.36
127.148,154.22
106.386,147.18
98.198,131.74
77.405,109.04
119.877,151.07
68.667,99.25
102.029,132.25
101.154,129.63
108.967,139.39
117.802,153.82
146.172,218.78
122.281,151.21
131.99,198.32
144.471,169.72
143.28,167.03
137.966,163.82
100.581,124.75
83.005,112.3
111.191,135.95
145.953,185.89
153.016,187.91
142.617,175.42
137.815,170.96
108.979,136.09
105.351,136.11
104.915,136.62
129.117,150.74
99.912,126.71
114.492,141.44
88.956,111.0
80.138,107.04
126.725,151.97
102.772,129.73
95.669,124.46
139.453,168.42
136.854,165.22
71.742,96.98
76.953,99.78
68.858,89.07
69.936,93.52
68.726,96.12
115.713,135.33
110.568,134.17
137.215,159.84
111.942,179.01
135.351,185.22
144.513,190.83
141.06,191.78
123.391,146.57
115.109,139.07
97.907,116.9
70.827,87.78
72.958,92.34
73.412,90.87
70.897,94.09
81.241,106.51
137.174,169.97
116.203,140.28
116.771,179.12
134.986,202.64
150.688,194.92
127.826,168.96
131.15,193.67
134.077,196.33
130.211,164.4
136.548,161.86
136.112,201.97
148.246,215.27
125.425,149.94
122.69,148.08
112.58,138.17
119.14,142.95
110.885,138.26
99.257,132.74
108.64,138.38
111.333,136.53
102.61,131.38
107.855,131.84
112.881,139.48
105.014,143.05
91.773,125.45
119.238,148.53
82.302,112.47
98.788,131.12
132.794,169.68
73.99,100.98
125.001,154.61
122.115,152.44
119.991,192.05
165.581,224.79
138.155,165.58
129.968,187.99
64.672,120.9
113.866,138.74
126.765,160.15
128.435,175.99
105.402,166.55
65.91,90.8
92.212,118.1
150.792,185.18
83.46,110.07
127.49,153.76
126.474,152.18
81.495,107.74
75.35,106.05
113.006,140.49
72.136,105.2
157.016,190.02
126.106,162.08
105.173,129.15
122.602,139.36
73.993,103.68
126.613,142.05
106.866,132.06
69.676,122.74
122.586,142.23
130.074,165.19
96.069,128.48
92.65,115.68
128.827,146.06
70.889,92.26
142.171,167.15
125.019,148.19
87.471,113.47
99.181,123.3
78.576,103.34
109.008,134.44
118.468,142.98
121.483,145.88
77.034,102.4
111.067,136.47
100.554,132.25
122.352,164.19
111.451,142.93
133.324,160.99
114.702,143.75
107.487,137.6
108.492,136.99
110.525,143.0
130.827,153.78
105.609,134.22
119.216,142.6
118.082,142.97
120.322,146.56
110.512,138.53
111.309,133.43
111.481,146.39
101.763,128.23
140.826,171.11
85.71,118.18
125.532,157.32
106.822,137.59
77.854,105.23
90.036,118.41
129.576,159.38
114.76,140.69
73.117,98.63
73.404,101.5
1429.245,1492.49
145.61,193.41
128.451,153.02
147.122,161.23
118.791,150.16
134.771,148.23
148.878,191.66
121.512,147.74
138.79,155.34
123.259,155.99
132.146,157.36
122.599,164.65
144.678,195.67
132.143,162.02
121.967,160.51
110.44,128.31
68.529,92.57
133.479,147.54
131.865,182.59
126.86,152.09
127.24,140.38
132.418,148.19
148.8,163.53
77.866,128.38
142.635,195.03
122.625,138.54
102.246,152.93
115.797,131.49
100.572,146.01
100.24,136.17
140.733,157.35
122.268,154.97
118.801,142.54
105.794,127.84
121.519,140.44
142.249,158.61
138.063,154.5
122.342,144.41
136.976,160.58
122.796,150.92
161.914,197.0
87.372,103.34
159.211,184.49
107.836,123.59
101.57,119.96
112.682,137.29
89.456,103.75
95.926,116.5
84.102,101.12
116.496,137.12
123.155,146.79
137.428,166.23
120.465,154.5
99.099,113.9
102.057,119.61
88.318,106.07
123.37,139.03
121.622,139.91
97.368,113.98
89.609,108.12
139.7,162.66
115.972,129.81
146.369,169.72
135.173,158.12
119.039,141.72
120.834,160.93
141.74,197.37
139.506,162.97
140.445,168.35
116.094,144.35
113.274,148.65
82.603,109.22
96.505,125.26
97.657,126.74
100.666,133.8
120.049,152.91
75.962,107.79
88.419,122.54
128.583,153.58
88.296,113.52
101.707,137.71
133.339,166.72
122.838,148.15
109.856,136.49
112.893,138.34
114.858,139.66
111.368,140.16
113.085,138.19
109.654,133.85
113.313,138.38
96.755,127.21
99.456,132.58
101.028,135.71
103.739,133.85
105.306,131.73
98.37,132.69
97.143,123.2
105.847,136.66
115.641,149.54
75.242,107.23
94.284,124.22
99.34,130.34
91.059,124.83
136.892,169.54
118.822,145.31
130.571,157.88
109.392,138.53
156.186,172.35
113.72,150.76
116.736,129.66
116.227,133.16
109.7,126.21
138.449,154.3
127.263,141.19
98.645,143.48
126.874,140.03
137.932,153.77
101.856,116.15
86.8,104.83
112.511,131.41
138.308,156.58
123.054,179.26
86.659,102.35
85.717,109.95
98.168,116.18
94.56,133.69
86.62,119.13
113.109,128.89
137.385,163.7
116.03,138.64
113.427,156.52
99.154,121.32
135.149,149.67
116.957,140.82
80.682,100.3
120.695,139.05
124.754,148.55
86.461,108.8
100.195,128.36
135.241,156.17
97.943,121.02
104.172,128.87
106.427,132.02
105.302,167.65
124.074,149.23
106.568,131.96
149.995,176.62
109.522,137.87
151.566,181.57
110.113,140.46
106.062,128.04
112.774,139.1
127.525,155.59
130.351,153.84
94.817,124.75
94.145,126.1
96.29,129.87
125.987,153.73
134.717,166.74
116.6,170.15
119.157,133.74
120.906,137.47
142.78,158.23
145.309,180.02
134.881,176.84
123.47,142.27
135.856,155.42
100.22,121.59
102.711,127.31
100.478,137.75
131.697,158.44
120.367,140.66
127.382,148.87
98.813,155.71
112.47,134.01
101.633,147.5
114.823,138.89
108.356,129.87
115.942,143.3
130.343,152.32
123.285,154.15
106.139,134.58
118.915,151.05
110.713,135.15
111.096,131.82
118.679,146.97
114.827,138.65
144.165,167.2
110.331,141.68
132.224,162.09
115.245,135.3
113.403,141.88
122.961,146.36
118.534,147.16
117.32,152.71
116.854,147.77
152.781,186.37
105.355,133.55
106.078,138.74
112.581,167.06
95.177,130.07
140.538,164.45
134.198,154.14
131.358,149.05
111.972,130.17
135.277,156.27
118.223,135.76
135.893,157.72
120.211,145.49
128.389,149.88
71.279,113.32
97.815,127.64
157.182,178.12
137.105,155.01
129.2,145.95
119.352,182.5
117.796,144.36
105.255,163.3
134.062,148.38
116.588,147.09
126.12,149.76
121.156,143.65
148.498,177.12
155.111,181.67
146.29,162.08
143.65,228.67
117.92,146.35
104.982,128.47
129.758,158.78
118.225,167.47
114.402,155.34
117.271,151.02
116.859,143.35
107.013,154.84
118.0,157.79
123.127,156.89
74.987,99.15
119.12,152.95
102.485,132.87
85.769,115.96
130.583,159.73
114.979,138.02
115.454,139.3
114.965,143.11
121.45,148.48
111.057,138.6
99.498,131.34
130.499,161.29
135.139,161.57
118.812,151.61
132.351,178.58
102.667,143.79
88.669,102.03
95.347,116.92
120.442,135.43
99.437,125.35
117.999,135.26
140.3,156.8
118.649,142.07
111.231,129.97
131.982,151.02
103.458,134.46
135.995,160.31
86.344,114.05
119.643,148.1
82.392,110.33
92.091,120.95
107.646,133.27
96.31,125.26
110.067,144.55
96.807,125.9
125.132,151.8
141.311,170.28
126.668,153.06
119.849,143.1
130.77,153.38
122.889,188.15
108.597,126.26
126.119,142.89
134.405,149.5
135.49,153.19
171.413,197.79
117.913,137.87
111.412,129.24
122.929,139.46
100.998,168.19
149.342,192.49
100.635,134.42
114.998,185.12
132.481,183.77
100.122,134.05
128.3,162.08
93.617,127.21
134.489,167.06
114.897,149.99
142.772,166.64
110.125,129.18
123.495,144.64
129.286,182.13
106.881,165.11
117.876,137.07
97.713,131.76
93.94,113.9
115.499,134.75
107.613,130.54
93.866,132.12
95.238,122.35
107.856,145.92
100.186,125.96
117.394,144.92
117.317,146.66
1294.342,1337.24
134.349,180.82
181.297,217.44
135.182,180.13
154.87,196.06
136.836,199.86
128.54,165.6
142.191,175.72
134.063,171.62
129.106,196.31
139.321,177.7
152.531,196.98
122.962,142.16
143.542,171.5
146.734,173.58
131.376,171.25
117.041,170.79
135.51,165.88
120.617,159.87
117.939,171.47
133.9,173.34
167.33,203.47
147.474,186.9
157.621,210.96
96.142,143.02
146.87,167.16
120.002,172.5
144.12,173.47
149.832,187.3
142.03,184.13
160.079,199.8
132.761,177.14
143.106,185.49
108.537,140.08
148.323,217.65
172.868,213.17
167.952,194.87
154.282,178.6
139.923,164.06
149.586,174.51
175.836,230.11
138.222,189.07
120.293,143.33
152.858,201.55
145.617,190.02
156.404,218.47
139.062,195.26
133.819,174.63
113.192,160.87
151.272,194.63
158.173,210.44
114.652,159.18
130.269,150.03
120.298,185.46
130.009,152.47
144.806,208.81
120.621,183.95
132.22,148.83
142.394,166.51
119.057,170.15
122.056,136.86
119.579,145.34
141.015,157.56
149.016,171.29
152.686,171.68
160.399,181.99
120.758,141.38
141.815,159.23
123.195,143.31
112.704,137.13
105.8,129.17
142.652,170.19
147.407,181.91
148.327,177.8
125.596,198.31
120.321,149.83
149.857,177.95
135.221,165.21
122.173,143.82
158.926,193.69
125.784,153.8
134.641,182.24
146.653,187.7
80.077,129.85
116.746,136.07
98.89,127.31
115.803,133.36
131.737,159.21
111.198,132.36
126.783,145.61
109.56,132.73
145.92,184.96
121.676,140.74
119.861,147.43
151.77,187.96
165.036,178.7
115.711,129.95
117.381,131.93
139.556,152.98
121.741,163.64
122.807,138.53
138.04,154.75
100.337,154.21
104.502,155.7
148.909,168.71
119.849,174.37
120.176,165.06
120.482,137.67
106.246,163.33
81.045,100.87
99.857,126.43
132.151,156.72
137.375,158.97
130.203,151.72
144.758,194.68
93.392,125.04
132.449,152.16
85.584,104.66
124.648,140.11
102.812,131.47
94.798,124.03
119.625,134.29
138.683,157.4
154.325,223.86
127.331,153.3
98.04,119.19
101.963,133.16
104.523,128.29
98.077,123.64
105.548,126.15
101.862,123.0
121.036,145.18
119.208,142.83
129.837,148.68
129.515,191.49
150.932,214.81
141.449,165.7
147.742,166.91
138.809,174.72
104.563,146.29
107.207,135.6
89.517,115.94
107.112,139.36
104.906,136.99
93.776,128.71
89.293,118.83
128.796,170.65
87.838,116.92
81.383,111.08
109.47,139.0
105.209,142.9
90.226,126.12
152.323,185.57
109.263,137.93
113.992,153.96
124.865,165.52
97.262,135.32
77.498,101.82
113.334,135.81
145.791,179.01
126.085,161.51
136.274,167.67
117.598,144.75
131.519,168.32
103.988,132.7
92.874,122.52
143.84,188.85
116.831,146.69
124.211,153.02
118.558,146.93
135.09,174.25
76.569,105.75
103.053,145.97
137.782,175.08
137.863,171.41
134.568,176.27
104.282,133.6
69.832,103.48
144.48,177.6
121.094,153.97
116.929,147.95
104.672,139.04
105.488,145.4
135.261,167.01
127.22,160.27
121.212,146.09
123.329,153.62
160.365,196.19
113.793,148.16
121.86,154.07
130.002,157.87
111.75,149.33
150.946,184.29
141.522,176.24
108.66,156.69
149.521,194.14
118.581,151.04
115.5,141.79
146.152,194.39
136.59,177.34
142.237,196.05
118.73,189.59
121.132,140.3
138.985,159.59
145.411,226.31
135.333,189.77
141.902,197.31
117.784,139.27
115.167,138.78
117.135,137.95
110.128,131.36
142.327,178.03
101.888,124.12
122.715,137.36
102.948,126.24
120.413,146.48
136.286,160.06
111.076,132.43
119.321,166.97
138.631,152.62
130.077,147.28
128.605,143.83
122.261,182.03
110.34,141.41
128.953,144.88
145.993,165.06
122.197,143.47
114.859,143.91
133.543,155.47
117.625,157.31
114.288,132.09
115.059,137.64
160.71,211.02
140.352,156.47
70.446,110.89
97.026,108.49
164.401,185.02
128.629,172.76
95.458,122.22
110.611,125.09
145.632,160.99
98.379,113.56
103.426,132.0
149.739,172.54
140.29,159.34
118.283,135.37
124.732,156.79
123.379,149.02
117.568,140.25
96.884,114.69
109.431,134.33
122.264,143.05
161.184,179.85
131.143,149.92
122.7,183.89
137.583,197.29
130.635,148.94
112.982,174.63
106.724,170.82
126.198,157.32
117.43,137.05
134.135,169.45
133.939,184.68
101.919,146.72
76.803,93.44
74.033,93.72
75.055,94.75
128.143,144.92
149.17,172.92
109.238,131.85
134.126,161.58
127.959,153.87
102.101,131.84
121.069,150.07
125.535,150.83
136.707,167.12
138.361,166.38
100.722,130.75
132.852,161.35
124.867,151.48
111.893,140.61
119.456,149.73
141.126,165.47
163.582,194.18
140.278,167.94
148.072,225.57
117.668,149.9
133.332,169.78
129.032,164.15
130.712,167.74
132.009,160.02
150.239,187.06
146.052,180.31
159.324,189.04
131.557,161.75
123.95,149.79
144.504,171.96
137.009,205.62
98.445,134.3
103.974,138.55
1244.064,1307.93
117.257,131.24
104.377,133.72
105.575,142.51
112.919,128.84
101.007,127.38
111.758,133.83
85.671,129.48
98.075,122.69
97.764,127.2
113.452,130.82
116.56,135.83
116.64,137.66
131.643,152.34
82.367,104.52
93.076,126.48
122.015,144.51
93.225,121.21
116.182,141.61
111.489,147.86
118.261,143.21
117.952,143.41
120.4,148.81
74.554,100.31
119.749,148.11
77.774,105.7
128.134,152.39
71.434,97.83
107.533,134.56
72.268,96.07
116.471,141.96
127.635,160.17
131.08,162.5
132.77,160.96
122.254,146.02
132.743,155.04
103.252,129.95
128.259,180.15
107.763,133.86
135.514,161.92
113.277,172.41
103.979,137.96
95.357,113.26
125.976,138.76
130.587,193.45
118.739,149.5
145.017,168.98
128.202,151.9
111.618,166.1
115.751,137.17
135.041,156.33
130.348,181.54
116.744,167.67
119.062,138.21
119.133,168.69
99.403,132.74
115.686,144.36
74.335,129.89
89.276,115.8
113.112,130.83
107.143,127.0
115.185,133.37
110.114,126.53
114.239,132.34
110.169,128.75
112.199,132.31
105.131,123.19
111.313,130.68
109.9,134.59
112.439,129.57
111.679,130.36
116.385,133.35
111.93,136.08
153.97,185.06
94.068,112.06
131.028,151.88
112.375,133.97
123.407,142.39
119.574,138.91
125.112,149.38
125.873,143.86
127.782,152.25
128.073,154.21
127.611,150.21
139.699,157.98
123.439,143.42
121.838,142.49
151.86,170.47
113.675,150.15
110.993,134.14
114.438,132.12
114.794,133.92
114.145,132.19
132.179,155.15
112.888,131.5
130.977,148.96
135.006,160.77
89.499,114.04
82.957,106.61
117.253,135.87
117.958,144.4
111.546,138.01
145.112,172.89
110.361,134.14
108.945,161.84
114.568,133.06
113.378,136.27
118.777,139.77
109.481,129.08
108.88,130.29
138.602,161.7
118.265,210.43
117.511,150.05
149.029,199.78
87.741,119.36
102.97,132.88
107.017,138.07
89.778,119.17
87.545,122.4
90.67,119.27
105.449,139.91
96.821,125.79
94.199,127.23
103.848,131.6
86.768,114.92
77.793,105.58
97.068,136.7
74.693,111.16
127.394,163.89
113.215,146.36
136.395,166.52
131.846,157.73
100.196,163.32
127.767,151.24
78.872,96.51
95.884,118.86
102.09,125.39
110.775,135.92
123.622,146.23
97.321,116.62
104.057,128.95
98.956,133.08
120.356,144.79
78.048,94.53
93.547,122.93
86.656,124.85
102.925,127.36
114.013,140.99
99.03,120.18
110.612,126.29
103.004,129.84
97.228,120.48
119.789,140.15
135.406,153.76
128.068,152.85
122.723,190.97
121.908,184.54
144.636,165.9
145.831,194.48
115.32,170.23
125.197,155.16
138.946,194.33
117.443,139.31
122.864,176.54
134.024,149.67
124.061,138.5
133.148,167.54
113.623,129.72
130.005,159.43
90.054,112.22
132.468,155.04
114.998,172.21
90.241,110.15
98.226,122.75
92.065,111.74
77.779,99.63
93.151,135.27
132.781,165.66
107.729,164.16
117.229,141.27
112.889,138.07
112.218,136.32
119.129,144.18
116.336,136.66
109.043,147.27
91.709,119.9
110.042,133.51
111.96,135.83
97.747,129.87
114.175,180.57
99.156,130.81
125.898,163.46
104.026,137.03
115.096,143.25
119.444,143.79
122.809,178.67
99.288,163.91
124.599,184.57
122.323,178.49
86.308,123.68
121.94,144.9
110.632,130.78
97.406,116.98
105.439,123.36
101.801,123.3
90.803,111.64
82.368,103.42
98.706,121.73
100.262,124.54
99.381,128.45
107.668,131.69
109.827,132.3
140.52,203.64
137.849,160.87
129.939,148.88
114.445,133.13
95.755,121.91
93.605,129.8
111.403,128.85
113.147,128.93
105.187,121.23
112.466,131.13
113.597,130.24
112.377,130.51
113.133,130.08
116.534,134.61
107.016,125.7
112.1,129.28
110.914,125.39
124.507,145.23
110.734,125.71
