Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:44:34 PM
Collection Length (seconds):, 29.4435
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
2.0400577, 0.0186313, , , , , , , 2.0400577, -0.0485084, , , , , , , 2.0400577, 0.0146029, , , , , , , 2.0400577, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0405769, 0.0146029, , , , , , , 2.0405769, -0.0303807, , , , , , , 2.0405769, 0.0105745, , , , , , , 2.0405769, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0410962, 0.0119173, , , , , , , 2.0410962, -0.0209812, , , , , , , 2.0410962, 0.0072175, , , , , , , 2.0410962, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0416154, 0.0105745, , , , , , , 2.0416154, -0.0169528, , , , , , , 2.0416154, 0.0043641, , , , , , , 2.0416154, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0421346, 0.0092317, , , , , , , 2.0421346, -0.0162814, , , , , , , 2.0421346, 0.0018463, , , , , , , 2.0421346, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0426538, 0.0112459, , , , , , , 2.0426538, -0.0162814, , , , , , , 2.0426538, 0.0015106, , , , , , , 2.0426538, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0431731, 0.0139315, , , , , , , 2.0431731, -0.0124208, , , , , , , 2.0431731, 0.0025177, , , , , , , 2.0431731, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0436923, 0.0105745, , , , , , , 2.0436923, -0.0063783, , , , , , , 2.0436923, 0.0031891, , , , , , , 2.0436923, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0442115, 0.0092317, , , , , , , 2.0442115, -0.0025177, , , , , , , 2.0442115, 0.0001678, , , , , , , 2.0442115, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0447308, 0.0130922, , , , , , , 2.0447308, -0.0001678, , , , , , , 2.0447308, -0.0035248, , , , , , , 2.0447308, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.04525, 0.01561, , , , , , , 2.04525, 0.0031891, , , , , , , 2.04525, -0.0077211, , , , , , , 2.04525, -0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0457692, 0.0184634, , , , , , , 2.0457692, 0.0075532, , , , , , , 2.0457692, -0.0112459, , , , , , , 2.0457692, -0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0462885, 0.0179599, , , , , , , 2.0462885, 0.0104067, , , , , , , 2.0462885, -0.012253, , , , , , , 2.0462885, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0468077, 0.0129244, , , , , , , 2.0468077, 0.0105745, , , , , , , 2.0468077, -0.0125887, , , , , , , 2.0468077, -0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0473269, 0.0095674, , , , , , , 2.0473269, 0.0149386, , , , , , , 2.0473269, -0.0142672, , , , , , , 2.0473269, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0478462, 0.0102388, , , , , , , 2.0478462, 0.0364233, , , , , , , 2.0478462, -0.0176242, , , , , , , 2.0478462, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0483654, 0.0109102, , , , , , , 2.0483654, 0.073518, , , , , , , 2.0483654, -0.0209812, , , , , , , 2.0483654, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0488846, 0.0099031, , , , , , , 2.0488846, 0.1341115, , , , , , , 2.0488846, -0.0219883, , , , , , , 2.0488846, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0494038, 0.0085603, , , , , , , 2.0494038, 0.1925231, , , , , , , 2.0494038, -0.0223239, , , , , , , 2.0494038, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0499231, 0.0065461, , , , , , , 2.0499231, 0.1874876, , , , , , , 2.0499231, -0.0226596, , , , , , , 2.0499231, 0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0504423, 0.0038605, , , , , , , 2.0504423, 0.1132982, , , , , , , 2.0504423, -0.021149, , , , , , , 2.0504423, 0.027863, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0509615, 0.0041962, , , , , , , 2.0509615, 0.0186313, , , , , , , 2.0509615, -0.018967, , , , , , , 2.0509615, 0.0325628, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0514808, 0.0041962, , , , , , , 2.0514808, -0.0592508, , , , , , , 2.0514808, -0.0171206, , , , , , , 2.0514808, 0.0397803, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.0045319, , , , , , , 2.052, -0.1075914, , , , , , , 2.052, -0.0142672, , , , , , , 2.052, 0.0468299, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0525192, 0.0052033, , , , , , , 2.0525192, -0.1346151, , , , , , , 2.0525192, -0.0117494, , , , , , , 2.0525192, 0.0532082, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0530385, 0.0041962, , , , , , , 2.0530385, -0.1552605, , , , , , , 2.0530385, -0.0082246, , , , , , , 2.0530385, 0.0575723, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0535577, 0.0028534, , , , , , , 2.0535577, -0.1715419, , , , , , , 2.0535577, -0.0057069, , , , , , , 2.0535577, 0.0589151, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0540769, 0.0035248, , , , , , , 2.0540769, -0.1733883, , , , , , , 2.0540769, -0.0062104, , , , , , , 2.0540769, 0.056733, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0545962, 0.0063783, , , , , , , 2.0545962, -0.1451896, , , , , , , 2.0545962, -0.005539, , , , , , , 2.0545962, 0.0498512, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0551154, 0.0099031, , , , , , , 2.0551154, -0.0936599, , , , , , , 2.0551154, -0.0031891, , , , , , , 2.0551154, 0.0411231, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0556346, 0.012253, , , , , , , 2.0556346, -0.0498512, , , , , , , 2.0556346, -0.0043641, , , , , , , 2.0556346, 0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0561538, 0.0137636, , , , , , , 2.0561538, -0.0251774, , , , , , , 2.0561538, -0.008896, , , , , , , 2.0561538, 0.0271916, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0566731, 0.0142672, , , , , , , 2.0566731, -0.0130922, , , , , , , 2.0566731, -0.0127565, , , , , , , 2.0566731, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0571923, 0.0119173, , , , , , , 2.0571923, -0.0058747, , , , , , , 2.0571923, -0.0132601, , , , , , , 2.0571923, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0577115, 0.0115816, , , , , , , 2.0577115, 0.0005035, , , , , , , 2.0577115, -0.0102388, , , , , , , 2.0577115, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0582308, 0.0115816, , , , , , , 2.0582308, 0.0052033, , , , , , , 2.0582308, -0.0102388, , , , , , , 2.0582308, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.05875, 0.0099031, , , , , , , 2.05875, 0.0072175, , , , , , , 2.05875, -0.0129244, , , , , , , 2.05875, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0592692, 0.010071, , , , , , , 2.0592692, 0.0085603, , , , , , , 2.0592692, -0.0176242, , , , , , , 2.0592692, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0597885, 0.0152743, , , , , , , 2.0597885, 0.0099031, , , , , , , 2.0597885, -0.0231632, , , , , , , 2.0597885, -0.0130922, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0603077, 0.0159457, , , , , , , 2.0603077, 0.012253, , , , , , , 2.0603077, -0.0270237, , , , , , , 2.0603077, -0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0608269, 0.0132601, , , , , , , 2.0608269, 0.0104067, , , , , , , 2.0608269, -0.0270237, , , , , , , 2.0608269, -0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0613462, 0.0139315, , , , , , , 2.0613462, 0.0052033, , , , , , , 2.0613462, -0.0231632, , , , , , , 2.0613462, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0618654, 0.0182956, , , , , , , 2.0618654, 0.002182, , , , , , , 2.0618654, -0.0196384, , , , , , , 2.0618654, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0623846, 0.0214847, , , , , , , 2.0623846, 0.0025177, , , , , , , 2.0623846, -0.01561, , , , , , , 2.0623846, -0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0629038, 0.0223239, , , , , , , 2.0629038, 0.0041962, , , , , , , 2.0629038, -0.0092317, , , , , , , 2.0629038, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0634231, 0.0260166, , , , , , , 2.0634231, 0.0043641, , , , , , , 2.0634231, -0.0018463, , , , , , , 2.0634231, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0639423, 0.0256809, , , , , , , 2.0639423, 0.0038605, , , , , , , 2.0639423, -0.0078889, , , , , , , 2.0639423, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0644615, 0.023331, , , , , , , 2.0644615, 0.0045319, , , , , , , 2.0644615, -0.0315557, , , , , , , 2.0644615, -0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0649808, 0.0226596, , , , , , , 2.0649808, 0.0045319, , , , , , , 2.0649808, -0.0532082, , , , , , , 2.0649808, -0.0238346, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.0199741, , , , , , , 2.0655, 0.011078, , , , , , , 2.0655, -0.0538796, , , , , , , 2.0655, -0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0660192, 0.018967, , , , , , , 2.0660192, 0.0265202, , , , , , , 2.0660192, -0.0370947, , , , , , , 2.0660192, -0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0665385, 0.0193027, , , , , , , 2.0665385, 0.0626078, , , , , , , 2.0665385, -0.0182956, , , , , , , 2.0665385, -0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0670577, 0.0193027, , , , , , , 2.0670577, 0.1052415, , , , , , , 2.0670577, -0.0048676, , , , , , , 2.0670577, -0.0198062, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0675769, 0.017792, , , , , , , 2.0675769, 0.1099413, , , , , , , 2.0675769, 0.008896, , , , , , , 2.0675769, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0680962, 0.0146029, , , , , , , 2.0680962, 0.0736858, , , , , , , 2.0680962, 0.0283665, , , , , , , 2.0680962, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0686154, 0.0137636, , , , , , , 2.0686154, 0.0260166, , , , , , , 2.0686154, 0.0522011, , , , , , , 2.0686154, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0691346, 0.0159457, , , , , , , 2.0691346, -0.0142672, , , , , , , 2.0691346, 0.0716716, , , , , , , 2.0691346, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0696538, 0.0169528, , , , , , , 2.0696538, -0.0471656, , , , , , , 2.0696538, 0.0802319, , , , , , , 2.0696538, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0701731, 0.0149386, , , , , , , 2.0701731, -0.072343, , , , , , , 2.0701731, 0.0780499, , , , , , , 2.0701731, 0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0706923, 0.0135958, , , , , , , 2.0706923, -0.082414, , , , , , , 2.0706923, 0.0696574, , , , , , , 2.0706923, 0.0372625, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0712115, 0.0099031, , , , , , , 2.0712115, -0.0780499, , , , , , , 2.0712115, 0.0562295, , , , , , , 2.0712115, 0.0464942, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0717308, 0.0070497, , , , , , , 2.0717308, -0.0740215, , , , , , , 2.0717308, 0.0431373, , , , , , , 2.0717308, 0.0515297, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.07225, 0.0062104, , , , , , , 2.07225, -0.0740215, , , , , , , 2.07225, 0.030045, , , , , , , 2.07225, 0.051194, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0727692, 0.0052033, , , , , , , 2.0727692, -0.0673075, , , , , , , 2.0727692, 0.0166171, , , , , , , 2.0727692, 0.0495155, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0732885, 0.0075532, , , , , , , 2.0732885, -0.047837, , , , , , , 2.0732885, 0.0025177, , , , , , , 2.0732885, 0.0486763, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0738077, 0.0070497, , , , , , , 2.0738077, -0.0203098, , , , , , , 2.0738077, -0.0068818, , , , , , , 2.0738077, 0.0453193, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0743269, 0.0048676, , , , , , , 2.0743269, 0.0031891, , , , , , , 2.0743269, -0.012253, , , , , , , 2.0743269, 0.040116, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0748462, 0.0041962, , , , , , , 2.0748462, 0.0102388, , , , , , , 2.0748462, -0.018967, , , , , , , 2.0748462, 0.033402, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0753654, 0.0063783, , , , , , , 2.0753654, 0.0075532, , , , , , , 2.0753654, -0.0246738, , , , , , , 2.0753654, 0.0283665, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0758846, 0.008896, , , , , , , 2.0758846, 0.0063783, , , , , , , 2.0758846, -0.0273594, , , , , , , 2.0758846, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0764038, 0.0119173, , , , , , , 2.0764038, 0.0065461, , , , , , , 2.0764038, -0.0290379, , , , , , , 2.0764038, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0769231, 0.0159457, , , , , , , 2.0769231, 0.0048676, , , , , , , 2.0769231, -0.0303807, , , , , , , 2.0769231, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0774423, 0.0152743, , , , , , , 2.0774423, 0.002182, , , , , , , 2.0774423, -0.033402, , , , , , , 2.0774423, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0779615, 0.0132601, , , , , , , 2.0779615, 0.0041962, , , , , , , 2.0779615, -0.0391089, , , , , , , 2.0779615, 0.0218204, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0784808, 0.0157778, , , , , , , 2.0784808, 0.008896, , , , , , , 2.0784808, -0.0441444, , , , , , , 2.0784808, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.0186313, , , , , , , 2.079, 0.0112459, , , , , , , 2.079, -0.0458228, , , , , , , 2.079, 0.0198062, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0795192, 0.0179599, , , , , , , 2.0795192, 0.0099031, , , , , , , 2.0795192, -0.0431373, , , , , , , 2.0795192, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0800385, 0.0171206, , , , , , , 2.0800385, 0.0092317, , , , , , , 2.0800385, -0.0377661, , , , , , , 2.0800385, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0805577, 0.0199741, , , , , , , 2.0805577, 0.0159457, , , , , , , 2.0805577, -0.0344091, , , , , , , 2.0805577, 0.0198062, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0810769, 0.0206455, , , , , , , 2.0810769, 0.0302129, , , , , , , 2.0810769, -0.0337377, , , , , , , 2.0810769, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0815962, 0.0146029, , , , , , , 2.0815962, 0.0485084, , , , , , , 2.0815962, -0.0323949, , , , , , , 2.0815962, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0821154, 0.0097353, , , , , , , 2.0821154, 0.0515297, , , , , , , 2.0821154, -0.0305486, , , , , , , 2.0821154, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0826346, 0.0112459, , , , , , , 2.0826346, 0.0360876, , , , , , , 2.0826346, -0.0325628, , , , , , , 2.0826346, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0831538, 0.0119173, , , , , , , 2.0831538, 0.0146029, , , , , , , 2.0831538, -0.0384375, , , , , , , 2.0831538, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0836731, 0.0115816, , , , , , , 2.0836731, -0.0060426, , , , , , , 2.0836731, -0.0407874, , , , , , , 2.0836731, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0841923, 0.0159457, , , , , , , 2.0841923, -0.0198062, , , , , , , 2.0841923, -0.0391089, , , , , , , 2.0841923, 0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0847115, 0.0226596, , , , , , , 2.0847115, -0.0240024, , , , , , , 2.0847115, -0.0354162, , , , , , , 2.0847115, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0852308, 0.0260166, , , , , , , 2.0852308, -0.0287022, , , , , , , 2.0852308, -0.0323949, , , , , , , 2.0852308, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.08575, 0.0253452, , , , , , , 2.08575, -0.04448, , , , , , , 2.08575, -0.0263523, , , , , , , 2.08575, -0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0862692, 0.0250095, , , , , , , 2.0862692, -0.0555581, , , , , , , 2.0862692, -0.0203098, , , , , , , 2.0862692, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0867885, 0.0280308, , , , , , , 2.0867885, -0.0310521, , , , , , , 2.0867885, -0.0196384, , , , , , , 2.0867885, -0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0873077, 0.0226596, , , , , , , 2.0873077, 0.0135958, , , , , , , 2.0873077, -0.0199741, , , , , , , 2.0873077, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0878269, 0.012253, , , , , , , 2.0878269, 0.0372625, , , , , , , 2.0878269, -0.0171206, , , , , , , 2.0878269, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0883462, 0.0043641, , , , , , , 2.0883462, 0.0236667, , , , , , , 2.0883462, -0.0112459, , , , , , , 2.0883462, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0888654, 0.0008392, , , , , , , 2.0888654, -0.0090639, , , , , , , 2.0888654, -0.0062104, , , , , , , 2.0888654, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0893846, 0.0011749, , , , , , , 2.0893846, -0.0325628, , , , , , , 2.0893846, -0.005539, , , , , , , 2.0893846, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0899038, 0.0008392, , , , , , , 2.0899038, -0.0391089, , , , , , , 2.0899038, -0.0058747, , , , , , , 2.0899038, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0904231, -0.0025177, , , , , , , 2.0904231, -0.0407874, , , , , , , 2.0904231, 0.0038605, , , , , , , 2.0904231, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0909423, -0.0062104, , , , , , , 2.0909423, -0.0527047, , , , , , , 2.0909423, 0.0199741, , , , , , , 2.0909423, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0914615, -0.0053712, , , , , , , 2.0914615, -0.0666361, , , , , , , 2.0914615, 0.033402, , , , , , , 2.0914615, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0919808, 0.0011749, , , , , , , 2.0919808, -0.0595865, , , , , , , 2.0919808, 0.043473, , , , , , , 2.0919808, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0925, 0.0083925, , , , , , , 2.0925, -0.0354162, , , , , , , 2.0925, 0.0505226, , , , , , , 2.0925, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0930192, 0.0099031, , , , , , , 2.0930192, -0.017792, , , , , , , 2.0930192, 0.0555581, , , , , , , 2.0930192, 0.0317235, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0935385, 0.0078889, , , , , , , 2.0935385, -0.0135958, , , , , , , 2.0935385, 0.0548867, , , , , , , 2.0935385, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0940577, 0.0082246, , , , , , , 2.0940577, -0.0209812, , , , , , , 2.0940577, 0.0518654, , , , , , , 2.0940577, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0945769, 0.0099031, , , , , , , 2.0945769, -0.0290379, , , , , , , 2.0945769, 0.0464942, , , , , , , 2.0945769, 0.0218204, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0950962, 0.0112459, , , , , , , 2.0950962, -0.0287022, , , , , , , 2.0950962, 0.0374304, , , , , , , 2.0950962, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0956154, 0.0130922, , , , , , , 2.0956154, -0.0179599, , , , , , , 2.0956154, 0.0256809, , , , , , , 2.0956154, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0961346, 0.0172885, , , , , , , 2.0961346, -0.005539, , , , , , , 2.0961346, 0.0172885, , , , , , , 2.0961346, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0966538, 0.0213169, , , , , , , 2.0966538, -0.0008392, , , , , , , 2.0966538, 0.0129244, , , , , , , 2.0966538, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0971731, 0.0246738, , , , , , , 2.0971731, -0.0062104, , , , , , , 2.0971731, 0.0078889, , , , , , , 2.0971731, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0976923, 0.023331, , , , , , , 2.0976923, -0.0132601, , , , , , , 2.0976923, 0.0015106, , , , , , , 2.0976923, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0982115, 0.0209812, , , , , , , 2.0982115, -0.002182, , , , , , , 2.0982115, -0.0085603, , , , , , , 2.0982115, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0987308, 0.0196384, , , , , , , 2.0987308, 0.047837, , , , , , , 2.0987308, -0.0243381, , , , , , , 2.0987308, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.09925, 0.0198062, , , , , , , 2.09925, 0.1032273, , , , , , , 2.09925, -0.0438087, , , , , , , 2.09925, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.0997692, 0.023331, , , , , , , 2.0997692, 0.1166552, , , , , , , 2.0997692, -0.0602579, , , , , , , 2.0997692, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1002885, 0.0263523, , , , , , , 2.1002885, 0.0921492, , , , , , , 2.1002885, -0.0673075, , , , , , , 2.1002885, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1008077, 0.0240024, , , , , , , 2.1008077, 0.0565652, , , , , , , 2.1008077, -0.0696574, , , , , , , 2.1008077, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1013269, 0.0196384, , , , , , , 2.1013269, 0.0077211, , , , , , , 2.1013269, -0.0726787, , , , , , , 2.1013269, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1018462, 0.0203098, , , , , , , 2.1018462, -0.0464942, , , , , , , 2.1018462, -0.0703288, , , , , , , 2.1018462, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1023654, 0.0213169, , , , , , , 2.1023654, -0.0793927, , , , , , , 2.1023654, -0.056733, , , , , , , 2.1023654, 0.0114137, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1028846, 0.0223239, , , , , , , 2.1028846, -0.0931563, , , , , , , 2.1028846, -0.0347448, , , , , , , 2.1028846, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1034038, 0.0260166, , , , , , , 2.1034038, -0.1082628, , , , , , , 2.1034038, -0.012253, , , , , , , 2.1034038, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1039231, 0.026688, , , , , , , 2.1039231, -0.1149767, , , , , , , 2.1039231, 0.0077211, , , , , , , 2.1039231, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1044423, 0.0258488, , , , , , , 2.1044423, -0.0938277, , , , , , , 2.1044423, 0.0226596, , , , , , , 2.1044423, 0.0006714, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1049615, 0.0280308, , , , , , , 2.1049615, -0.0572366, , , , , , , 2.1049615, 0.0258488, , , , , , , 2.1049615, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1054808, 0.027863, , , , , , , 2.1054808, -0.027863, , , , , , , 2.1054808, 0.0146029, , , , , , , 2.1054808, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.106, 0.0219883, , , , , , , 2.106, -0.0068818, , , , , , , 2.106, -0.0015106, , , , , , , 2.106, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2.1065192, 0.0199741, , , , , , , 2.1065192, 0.0065461, , , , , , , 2.1065192, -0.0130922, , , , , , , 2.1065192, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
