Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:39:25 PM
Collection Length (seconds):, 31.482
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
8.4961731, 0.0169528, , , , , , , 8.4961731, -0.0072175, , , , , , , 8.4961731, -0.0129244, , , , , , , 8.4961731, -0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.4966923, 0.0139315, , , , , , , 8.4966923, -0.0075532, , , , , , , 8.4966923, -0.0119173, , , , , , , 8.4966923, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.4972115, 0.0130922, , , , , , , 8.4972115, -0.0075532, , , , , , , 8.4972115, -0.0095674, , , , , , , 8.4972115, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.4977308, 0.0095674, , , , , , , 8.4977308, -0.0078889, , , , , , , 8.4977308, -0.0075532, , , , , , , 8.4977308, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.49825, 0.0057069, , , , , , , 8.49825, -0.0085603, , , , , , , 8.49825, -0.0058747, , , , , , , 8.49825, 0.0187991, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.4987692, 0.0048676, , , , , , , 8.4987692, -0.0093996, , , , , , , 8.4987692, -0.0068818, , , , , , , 8.4987692, 0.0258488, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.4992885, 0.0068818, , , , , , , 8.4992885, -0.0112459, , , , , , , 8.4992885, -0.0085603, , , , , , , 8.4992885, 0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.4998077, 0.0005035, , , , , , , 8.4998077, -0.012253, , , , , , , 8.4998077, -0.0068818, , , , , , , 8.4998077, 0.0394446, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5003269, -0.0075532, , , , , , , 8.5003269, -0.0115816, , , , , , , 8.5003269, -0.0028534, , , , , , , 8.5003269, 0.0441444, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5008462, -0.0095674, , , , , , , 8.5008462, -0.0102388, , , , , , , 8.5008462, 0.0001678, , , , , , , 8.5008462, 0.0501869, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5013654, -0.0102388, , , , , , , 8.5013654, -0.0102388, , , , , , , 8.5013654, 0.0001678, , , , , , , 8.5013654, 0.0535439, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5018846, -0.0115816, , , , , , , 8.5018846, -0.0102388, , , , , , , 8.5018846, -0.0010071, , , , , , , 8.5018846, 0.0527047, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5024038, -0.0062104, , , , , , , 8.5024038, -0.0087282, , , , , , , 8.5024038, -0.002182, , , , , , , 8.5024038, 0.0454871, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5029231, -0.0015106, , , , , , , 8.5029231, -0.0102388, , , , , , , 8.5029231, -0.0010071, , , , , , , 8.5029231, 0.0372625, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5034423, -0.0008392, , , , , , , 8.5034423, -0.0130922, , , , , , , 8.5034423, -0.0001678, , , , , , , 8.5034423, 0.0332341, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5039615, 0.0038605, , , , , , , 8.5039615, -0.0142672, , , , , , , 8.5039615, 0.0005035, , , , , , , 8.5039615, 0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5044808, 0.0085603, , , , , , , 8.5044808, -0.0117494, , , , , , , 8.5044808, -0.0008392, , , , , , , 8.5044808, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.505, 0.0095674, , , , , , , 8.505, -0.0075532, , , , , , , 8.505, -0.002182, , , , , , , 8.505, 0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5055192, 0.0119173, , , , , , , 8.5055192, -0.0082246, , , , , , , 8.5055192, -0.0036927, , , , , , , 8.5055192, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5060385, 0.0149386, , , , , , , 8.5060385, -0.0095674, , , , , , , 8.5060385, -0.0041962, , , , , , , 8.5060385, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5065577, 0.0162814, , , , , , , 8.5065577, -0.0092317, , , , , , , 8.5065577, -0.0045319, , , , , , , 8.5065577, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5070769, 0.0172885, , , , , , , 8.5070769, -0.008896, , , , , , , 8.5070769, -0.0072175, , , , , , , 8.5070769, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5075962, 0.0186313, , , , , , , 8.5075962, -0.0072175, , , , , , , 8.5075962, -0.0109102, , , , , , , 8.5075962, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5081154, 0.018967, , , , , , , 8.5081154, -0.0065461, , , , , , , 8.5081154, -0.0095674, , , , , , , 8.5081154, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5086346, 0.0179599, , , , , , , 8.5086346, -0.0058747, , , , , , , 8.5086346, -0.008896, , , , , , , 8.5086346, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5091538, 0.0176242, , , , , , , 8.5091538, -0.0068818, , , , , , , 8.5091538, -0.0109102, , , , , , , 8.5091538, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5096731, 0.0159457, , , , , , , 8.5096731, -0.0078889, , , , , , , 8.5096731, -0.0105745, , , , , , , 8.5096731, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5101923, 0.0172885, , , , , , , 8.5101923, -0.0068818, , , , , , , 8.5101923, -0.0082246, , , , , , , 8.5101923, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5107115, 0.0209812, , , , , , , 8.5107115, -0.0068818, , , , , , , 8.5107115, -0.0087282, , , , , , , 8.5107115, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5112308, 0.0213169, , , , , , , 8.5112308, -0.0092317, , , , , , , 8.5112308, -0.0095674, , , , , , , 8.5112308, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.51175, 0.0186313, , , , , , , 8.51175, -0.0099031, , , , , , , 8.51175, -0.0109102, , , , , , , 8.51175, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5122692, 0.0206455, , , , , , , 8.5122692, -0.0068818, , , , , , , 8.5122692, -0.0115816, , , , , , , 8.5122692, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5127885, 0.0283665, , , , , , , 8.5127885, -0.005539, , , , , , , 8.5127885, -0.0112459, , , , , , , 8.5127885, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5133077, 0.0280308, , , , , , , 8.5133077, -0.0068818, , , , , , , 8.5133077, -0.012253, , , , , , , 8.5133077, -0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5138269, 0.0253452, , , , , , , 8.5138269, -0.0077211, , , , , , , 8.5138269, -0.012253, , , , , , , 8.5138269, -0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5143462, 0.0250095, , , , , , , 8.5143462, -0.0092317, , , , , , , 8.5143462, -0.0115816, , , , , , , 8.5143462, -0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5148654, 0.0263523, , , , , , , 8.5148654, -0.0092317, , , , , , , 8.5148654, -0.0114137, , , , , , , 8.5148654, -0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5153846, 0.0236667, , , , , , , 8.5153846, -0.008896, , , , , , , 8.5153846, -0.0112459, , , , , , , 8.5153846, -0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5159038, 0.0172885, , , , , , , 8.5159038, -0.0082246, , , , , , , 8.5159038, -0.0112459, , , , , , , 8.5159038, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5164231, 0.012253, , , , , , , 8.5164231, -0.0073854, , , , , , , 8.5164231, -0.0109102, , , , , , , 8.5164231, -0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5169423, 0.0062104, , , , , , , 8.5169423, -0.0075532, , , , , , , 8.5169423, -0.0099031, , , , , , , 8.5169423, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5174615, 0.0025177, , , , , , , 8.5174615, -0.0085603, , , , , , , 8.5174615, -0.0085603, , , , , , , 8.5174615, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5179808, 0.0052033, , , , , , , 8.5179808, -0.0075532, , , , , , , 8.5179808, -0.0077211, , , , , , , 8.5179808, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5185, 0.0031891, , , , , , , 8.5185, -0.0062104, , , , , , , 8.5185, -0.0065461, , , , , , , 8.5185, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5190192, -0.0038605, , , , , , , 8.5190192, -0.0058747, , , , , , , 8.5190192, -0.0073854, , , , , , , 8.5190192, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5195385, -0.005539, , , , , , , 8.5195385, -0.0062104, , , , , , , 8.5195385, -0.0075532, , , , , , , 8.5195385, 0.0370947, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5200577, -0.0028534, , , , , , , 8.5200577, -0.0075532, , , , , , , 8.5200577, -0.005539, , , , , , , 8.5200577, 0.0433051, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5205769, -0.0025177, , , , , , , 8.5205769, -0.0083925, , , , , , , 8.5205769, -0.0038605, , , , , , , 8.5205769, 0.0468299, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5210962, -0.0052033, , , , , , , 8.5210962, -0.0090639, , , , , , , 8.5210962, -0.0041962, , , , , , , 8.5210962, 0.0501869, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5216154, -0.005539, , , , , , , 8.5216154, -0.0109102, , , , , , , 8.5216154, -0.0050355, , , , , , , 8.5216154, 0.0515297, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5221346, -0.0028534, , , , , , , 8.5221346, -0.0102388, , , , , , , 8.5221346, -0.005539, , , , , , , 8.5221346, 0.0454871, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5226538, 0.0005035, , , , , , , 8.5226538, -0.0082246, , , , , , , 8.5226538, -0.0050355, , , , , , , 8.5226538, 0.0374304, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5231731, 0.002182, , , , , , , 8.5231731, -0.0082246, , , , , , , 8.5231731, -0.0043641, , , , , , , 8.5231731, 0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5236923, 0.0058747, , , , , , , 8.5236923, -0.0082246, , , , , , , 8.5236923, -0.0062104, , , , , , , 8.5236923, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5242115, 0.0132601, , , , , , , 8.5242115, -0.0082246, , , , , , , 8.5242115, -0.0082246, , , , , , , 8.5242115, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5247308, 0.0186313, , , , , , , 8.5247308, -0.0083925, , , , , , , 8.5247308, -0.0085603, , , , , , , 8.5247308, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.52525, 0.0199741, , , , , , , 8.52525, -0.0092317, , , , , , , 8.52525, -0.0095674, , , , , , , 8.52525, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5257692, 0.0206455, , , , , , , 8.5257692, -0.0095674, , , , , , , 8.5257692, -0.012253, , , , , , , 8.5257692, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5262885, 0.0226596, , , , , , , 8.5262885, -0.0092317, , , , , , , 8.5262885, -0.012253, , , , , , , 8.5262885, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5268077, 0.0219883, , , , , , , 8.5268077, -0.0085603, , , , , , , 8.5268077, -0.0105745, , , , , , , 8.5268077, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5273269, 0.0172885, , , , , , , 8.5273269, -0.008896, , , , , , , 8.5273269, -0.0102388, , , , , , , 8.5273269, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5278462, 0.0186313, , , , , , , 8.5278462, -0.0082246, , , , , , , 8.5278462, -0.010071, , , , , , , 8.5278462, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5283654, 0.023331, , , , , , , 8.5283654, -0.0065461, , , , , , , 8.5283654, -0.0112459, , , , , , , 8.5283654, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5288846, 0.0219883, , , , , , , 8.5288846, -0.0052033, , , , , , , 8.5288846, -0.0129244, , , , , , , 8.5288846, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5294038, 0.0199741, , , , , , , 8.5294038, -0.0048676, , , , , , , 8.5294038, -0.0119173, , , , , , , 8.5294038, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5299231, 0.0209812, , , , , , , 8.5299231, -0.0041962, , , , , , , 8.5299231, -0.0099031, , , , , , , 8.5299231, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5304423, 0.0198062, , , , , , , 8.5304423, -0.0041962, , , , , , , 8.5304423, -0.008896, , , , , , , 8.5304423, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5309615, 0.0171206, , , , , , , 8.5309615, -0.0041962, , , , , , , 8.5309615, -0.0085603, , , , , , , 8.5309615, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5314808, 0.0169528, , , , , , , 8.5314808, -0.0038605, , , , , , , 8.5314808, -0.0082246, , , , , , , 8.5314808, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.532, 0.0196384, , , , , , , 8.532, -0.0038605, , , , , , , 8.532, -0.0070497, , , , , , , 8.532, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5325192, 0.0231632, , , , , , , 8.5325192, -0.0048676, , , , , , , 8.5325192, -0.005539, , , , , , , 8.5325192, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5330385, 0.0213169, , , , , , , 8.5330385, -0.0058747, , , , , , , 8.5330385, -0.0063783, , , , , , , 8.5330385, -0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5335577, 0.0204776, , , , , , , 8.5335577, -0.005539, , , , , , , 8.5335577, -0.0099031, , , , , , , 8.5335577, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5340769, 0.0206455, , , , , , , 8.5340769, -0.0052033, , , , , , , 8.5340769, -0.012253, , , , , , , 8.5340769, -0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5345962, 0.0199741, , , , , , , 8.5345962, -0.0082246, , , , , , , 8.5345962, -0.0132601, , , , , , , 8.5345962, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5351154, 0.0226596, , , , , , , 8.5351154, -0.0095674, , , , , , , 8.5351154, -0.0146029, , , , , , , 8.5351154, -0.0187991, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5356346, 0.026688, , , , , , , 8.5356346, -0.0082246, , , , , , , 8.5356346, -0.0135958, , , , , , , 8.5356346, -0.0147707, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5361538, 0.0253452, , , , , , , 8.5361538, -0.0068818, , , , , , , 8.5361538, -0.0112459, , , , , , , 8.5361538, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5366731, 0.018967, , , , , , , 8.5366731, -0.0065461, , , , , , , 8.5366731, -0.0115816, , , , , , , 8.5366731, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5371923, 0.0152743, , , , , , , 8.5371923, -0.0045319, , , , , , , 8.5371923, -0.0115816, , , , , , , 8.5371923, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5377115, 0.0125887, , , , , , , 8.5377115, -0.0028534, , , , , , , 8.5377115, -0.0105745, , , , , , , 8.5377115, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5382308, 0.008896, , , , , , , 8.5382308, -0.0041962, , , , , , , 8.5382308, -0.0090639, , , , , , , 8.5382308, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.53875, 0.0038605, , , , , , , 8.53875, -0.006714, , , , , , , 8.53875, -0.005539, , , , , , , 8.53875, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5392692, 0.0031891, , , , , , , 8.5392692, -0.0070497, , , , , , , 8.5392692, -0.0036927, , , , , , , 8.5392692, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5397885, 0.0072175, , , , , , , 8.5397885, -0.0058747, , , , , , , 8.5397885, -0.0030213, , , , , , , 8.5397885, 0.043473, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5403077, 0.0058747, , , , , , , 8.5403077, -0.005539, , , , , , , 8.5403077, -0.0018463, , , , , , , 8.5403077, 0.0468299, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5408269, 0.0023499, , , , , , , 8.5408269, -0.0048676, , , , , , , 8.5408269, -0.0015106, , , , , , , 8.5408269, 0.0488441, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5413462, -0.0005035, , , , , , , 8.5413462, -0.005539, , , , , , , 8.5413462, -0.0028534, , , , , , , 8.5413462, 0.051194, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5418654, -0.0028534, , , , , , , 8.5418654, -0.005539, , , , , , , 8.5418654, -0.0048676, , , , , , , 8.5418654, 0.0495155, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5423846, -0.0028534, , , , , , , 8.5423846, -0.0078889, , , , , , , 8.5423846, -0.0068818, , , , , , , 8.5423846, 0.0428016, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5429038, 0.0028534, , , , , , , 8.5429038, -0.0095674, , , , , , , 8.5429038, -0.0082246, , , , , , , 8.5429038, 0.0327306, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5434231, 0.0112459, , , , , , , 8.5434231, -0.0085603, , , , , , , 8.5434231, -0.0075532, , , , , , , 8.5434231, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5439423, 0.0149386, , , , , , , 8.5439423, -0.008896, , , , , , , 8.5439423, -0.0070497, , , , , , , 8.5439423, 0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5444615, 0.0132601, , , , , , , 8.5444615, -0.0115816, , , , , , , 8.5444615, -0.0062104, , , , , , , 8.5444615, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5449808, 0.0125887, , , , , , , 8.5449808, -0.0132601, , , , , , , 8.5449808, -0.0043641, , , , , , , 8.5449808, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5455, 0.0132601, , , , , , , 8.5455, -0.0112459, , , , , , , 8.5455, -0.0048676, , , , , , , 8.5455, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5460192, 0.0152743, , , , , , , 8.5460192, -0.0075532, , , , , , , 8.5460192, -0.0082246, , , , , , , 8.5460192, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5465385, 0.0179599, , , , , , , 8.5465385, -0.0072175, , , , , , , 8.5465385, -0.0097353, , , , , , , 8.5465385, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5470577, 0.0172885, , , , , , , 8.5470577, -0.008896, , , , , , , 8.5470577, -0.0092317, , , , , , , 8.5470577, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5475769, 0.0146029, , , , , , , 8.5475769, -0.0090639, , , , , , , 8.5475769, -0.0085603, , , , , , , 8.5475769, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5480962, 0.0125887, , , , , , , 8.5480962, -0.0085603, , , , , , , 8.5480962, -0.0105745, , , , , , , 8.5480962, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5486154, 0.0146029, , , , , , , 8.5486154, -0.0082246, , , , , , , 8.5486154, -0.0112459, , , , , , , 8.5486154, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5491346, 0.0176242, , , , , , , 8.5491346, -0.0075532, , , , , , , 8.5491346, -0.0090639, , , , , , , 8.5491346, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5496538, 0.0193027, , , , , , , 8.5496538, -0.0075532, , , , , , , 8.5496538, -0.0087282, , , , , , , 8.5496538, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5501731, 0.021149, , , , , , , 8.5501731, -0.008896, , , , , , , 8.5501731, -0.0083925, , , , , , , 8.5501731, 0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5506923, 0.0224918, , , , , , , 8.5506923, -0.0102388, , , , , , , 8.5506923, -0.0095674, , , , , , , 8.5506923, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5512115, 0.0219883, , , , , , , 8.5512115, -0.0099031, , , , , , , 8.5512115, -0.0109102, , , , , , , 8.5512115, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5517308, 0.0216526, , , , , , , 8.5517308, -0.0099031, , , , , , , 8.5517308, -0.0095674, , , , , , , 8.5517308, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.55225, 0.0240024, , , , , , , 8.55225, -0.0085603, , , , , , , 8.55225, -0.0078889, , , , , , , 8.55225, -0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5527692, 0.026688, , , , , , , 8.5527692, -0.0063783, , , , , , , 8.5527692, -0.0068818, , , , , , , 8.5527692, -0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5532885, 0.0303807, , , , , , , 8.5532885, -0.005539, , , , , , , 8.5532885, -0.0045319, , , , , , , 8.5532885, -0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5538077, 0.0292058, , , , , , , 8.5538077, -0.0072175, , , , , , , 8.5538077, -0.0028534, , , , , , , 8.5538077, -0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5543269, 0.0260166, , , , , , , 8.5543269, -0.008896, , , , , , , 8.5543269, -0.0041962, , , , , , , 8.5543269, -0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5548462, 0.0250095, , , , , , , 8.5548462, -0.0082246, , , , , , , 8.5548462, -0.0068818, , , , , , , 8.5548462, -0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5553654, 0.0224918, , , , , , , 8.5553654, -0.008896, , , , , , , 8.5553654, -0.0072175, , , , , , , 8.5553654, -0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5558846, 0.0194705, , , , , , , 8.5558846, -0.008896, , , , , , , 8.5558846, -0.0078889, , , , , , , 8.5558846, -0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5564038, 0.0132601, , , , , , , 8.5564038, -0.010071, , , , , , , 8.5564038, -0.0092317, , , , , , , 8.5564038, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5569231, 0.0058747, , , , , , , 8.5569231, -0.0105745, , , , , , , 8.5569231, -0.0083925, , , , , , , 8.5569231, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5574423, 0.0031891, , , , , , , 8.5574423, -0.008896, , , , , , , 8.5574423, -0.0078889, , , , , , , 8.5574423, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5579615, 0.0015106, , , , , , , 8.5579615, -0.0078889, , , , , , , 8.5579615, -0.006714, , , , , , , 8.5579615, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5584808, 0.0011749, , , , , , , 8.5584808, -0.0075532, , , , , , , 8.5584808, -0.0052033, , , , , , , 8.5584808, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.559, -0.0005035, , , , , , , 8.559, -0.0072175, , , , , , , 8.559, -0.0072175, , , , , , , 8.559, 0.03122, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5595192, -0.0038605, , , , , , , 8.5595192, -0.0075532, , , , , , , 8.5595192, -0.0095674, , , , , , , 8.5595192, 0.0377661, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5600385, -0.0016785, , , , , , , 8.5600385, -0.0082246, , , , , , , 8.5600385, -0.0092317, , , , , , , 8.5600385, 0.0421302, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5605577, -0.0005035, , , , , , , 8.5605577, -0.0085603, , , , , , , 8.5605577, -0.0078889, , , , , , , 8.5605577, 0.04448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5610769, 0.0001678, , , , , , , 8.5610769, -0.0095674, , , , , , , 8.5610769, -0.0058747, , , , , , , 8.5610769, 0.0481727, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5615962, -0.0018463, , , , , , , 8.5615962, -0.0109102, , , , , , , 8.5615962, -0.0036927, , , , , , , 8.5615962, 0.0532082, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5621154, -0.0015106, , , , , , , 8.5621154, -0.0109102, , , , , , , 8.5621154, -0.0048676, , , , , , , 8.5621154, 0.0508583, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8.5626346, 0.0045319, , , , , , , 8.5626346, -0.0075532, , , , , , , 8.5626346, -0.0075532, , , , , , , 8.5626346, 0.0407874, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
