Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:03:46 PM
Collection Length (seconds):, 34.5735
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
13.0088077, -0.0918135, , , , , , , 13.0088077, -0.0231632, , , , , , , 13.0088077, -0.0169528, , , , , , , 13.0088077, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0093269, -0.0605936, , , , , , , 13.0093269, -0.021149, , , , , , , 13.0093269, -0.0176242, , , , , , , 13.0093269, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0098462, -0.0198062, , , , , , , 13.0098462, -0.0132601, , , , , , , 13.0098462, -0.0214847, , , , , , , 13.0098462, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0103654, 0.0142672, , , , , , , 13.0103654, 0.0038605, , , , , , , 13.0103654, -0.0260166, , , , , , , 13.0103654, -0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0108846, 0.0310521, , , , , , , 13.0108846, 0.0196384, , , , , , , 13.0108846, -0.0310521, , , , , , , 13.0108846, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0114038, 0.0302129, , , , , , , 13.0114038, 0.0223239, , , , , , , 13.0114038, -0.0350805, , , , , , , 13.0114038, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0119231, 0.0260166, , , , , , , 13.0119231, 0.0172885, , , , , , , 13.0119231, -0.0360876, , , , , , , 13.0119231, 0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0124423, 0.0313878, , , , , , , 13.0124423, 0.0125887, , , , , , , 13.0124423, -0.0382696, , , , , , , 13.0124423, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0129615, 0.0359197, , , , , , , 13.0129615, 0.0119173, , , , , , , 13.0129615, -0.0426337, , , , , , , 13.0129615, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0134808, 0.0372625, , , , , , , 13.0134808, 0.0062104, , , , , , , 13.0134808, -0.0505226, , , , , , , 13.0134808, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.014, 0.0394446, , , , , , , 13.014, -0.0046998, , , , , , , 13.014, -0.0594186, , , , , , , 13.014, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0145192, 0.0406195, , , , , , , 13.0145192, -0.0068818, , , , , , , 13.0145192, -0.061265, , , , , , , 13.0145192, 0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0150385, 0.0387732, , , , , , , 13.0150385, -0.0025177, , , , , , , 13.0150385, -0.0569009, , , , , , , 13.0150385, 0.0107424, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0155577, 0.0374304, , , , , , , 13.0155577, -0.0001678, , , , , , , 13.0155577, -0.0525368, , , , , , , 13.0155577, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0160769, 0.040116, , , , , , , 13.0160769, -0.002182, , , , , , , 13.0160769, -0.0451514, , , , , , , 13.0160769, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0165962, 0.0448157, , , , , , , 13.0165962, -0.002182, , , , , , , 13.0165962, -0.0354162, , , , , , , 13.0165962, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0171154, 0.036759, , , , , , , 13.0171154, 0.0001678, , , , , , , 13.0171154, -0.0243381, , , , , , , 13.0171154, 0.0283665, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0176346, 0.0176242, , , , , , , 13.0176346, -0.0031891, , , , , , , 13.0176346, -0.0132601, , , , , , , 13.0176346, 0.0292058, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0181538, 0.0011749, , , , , , , 13.0181538, -0.0062104, , , , , , , 13.0181538, -0.0041962, , , , , , , 13.0181538, 0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0186731, -0.0028534, , , , , , , 13.0186731, -0.0031891, , , , , , , 13.0186731, 0.0031891, , , , , , , 13.0186731, 0.0290379, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0191923, 0.0142672, , , , , , , 13.0191923, -0.0001678, , , , , , , 13.0191923, 0.0105745, , , , , , , 13.0191923, 0.0292058, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0197115, 0.0491798, , , , , , , 13.0197115, -0.0028534, , , , , , , 13.0197115, 0.0132601, , , , , , , 13.0197115, 0.0260166, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0202308, 0.0850996, , , , , , , 13.0202308, -0.0102388, , , , , , , 13.0202308, 0.0115816, , , , , , , 13.0202308, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.02075, 0.111284, , , , , , , 13.02075, -0.018967, , , , , , , 13.02075, 0.0090639, , , , , , , 13.02075, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0212692, 0.1310903, , , , , , , 13.0212692, -0.0276951, , , , , , , 13.0212692, 0.0092317, , , , , , , 13.0212692, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0217885, 0.1428397, , , , , , , 13.0217885, -0.0327306, , , , , , , 13.0217885, 0.0092317, , , , , , , 13.0217885, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0223077, 0.1349508, , , , , , , 13.0223077, -0.0303807, , , , , , , 13.0223077, 0.0072175, , , , , , , 13.0223077, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0228269, 0.1153124, , , , , , , 13.0228269, -0.0256809, , , , , , , 13.0228269, 0.0077211, , , , , , , 13.0228269, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0233462, 0.0887922, , , , , , , 13.0233462, -0.0253452, , , , , , , 13.0233462, 0.0115816, , , , , , , 13.0233462, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0238654, 0.0642863, , , , , , , 13.0238654, -0.0310521, , , , , , , 13.0238654, 0.0146029, , , , , , , 13.0238654, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0243846, 0.0495155, , , , , , , 13.0243846, -0.0330663, , , , , , , 13.0243846, 0.0139315, , , , , , , 13.0243846, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0249038, 0.0407874, , , , , , , 13.0249038, -0.026688, , , , , , , 13.0249038, 0.0114137, , , , , , , 13.0249038, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0254231, 0.026688, , , , , , , 13.0254231, -0.0129244, , , , , , , 13.0254231, 0.0090639, , , , , , , 13.0254231, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0259423, 0.0001678, , , , , , , 13.0259423, 0.0038605, , , , , , , 13.0259423, 0.008896, , , , , , , 13.0259423, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0264615, -0.0330663, , , , , , , 13.0264615, 0.0139315, , , , , , , 13.0264615, 0.0105745, , , , , , , 13.0264615, 0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0269808, -0.0605936, , , , , , , 13.0269808, 0.0119173, , , , , , , 13.0269808, 0.0099031, , , , , , , 13.0269808, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0275, -0.0780499, , , , , , , 13.0275, 0.0048676, , , , , , , 13.0275, 0.0075532, , , , , , , 13.0275, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0280192, -0.0891279, , , , , , , 13.0280192, -0.0043641, , , , , , , 13.0280192, 0.0068818, , , , , , , 13.0280192, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0285385, -0.0998703, , , , , , , 13.0285385, -0.0109102, , , , , , , 13.0285385, 0.0072175, , , , , , , 13.0285385, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0290577, -0.1028916, , , , , , , 13.0290577, -0.0095674, , , , , , , 13.0290577, 0.0052033, , , , , , , 13.0290577, 0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0295769, -0.0882887, , , , , , , 13.0295769, -0.005539, , , , , , , 13.0295769, 0.0052033, , , , , , , 13.0295769, 0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0300962, -0.0649577, , , , , , , 13.0300962, -0.0035248, , , , , , , 13.0300962, 0.0078889, , , , , , , 13.0300962, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0306154, -0.0522011, , , , , , , 13.0306154, 0.0025177, , , , , , , 13.0306154, 0.0132601, , , , , , , 13.0306154, 0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0311346, -0.0515297, , , , , , , 13.0311346, 0.0092317, , , , , , , 13.0311346, 0.0196384, , , , , , , 13.0311346, 0.0352483, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0316538, -0.0498512, , , , , , , 13.0316538, 0.0092317, , , , , , , 13.0316538, 0.026688, , , , , , , 13.0316538, 0.0397803, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0321731, -0.0397803, , , , , , , 13.0321731, -0.0010071, , , , , , , 13.0321731, 0.0310521, , , , , , , 13.0321731, 0.0411231, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0326923, -0.0303807, , , , , , , 13.0326923, -0.012253, , , , , , , 13.0326923, 0.0310521, , , , , , , 13.0326923, 0.0394446, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0332115, -0.0231632, , , , , , , 13.0332115, -0.0149386, , , , , , , 13.0332115, 0.0307164, , , , , , , 13.0332115, 0.0386053, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0337308, -0.0102388, , , , , , , 13.0337308, -0.0129244, , , , , , , 13.0337308, 0.0307164, , , , , , , 13.0337308, 0.0394446, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.03425, 0.0052033, , , , , , , 13.03425, -0.012253, , , , , , , 13.03425, 0.0287022, , , , , , , 13.03425, 0.036759, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0347692, 0.0159457, , , , , , , 13.0347692, -0.0142672, , , , , , , 13.0347692, 0.0240024, , , , , , , 13.0347692, 0.0303807, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0352885, 0.0240024, , , , , , , 13.0352885, -0.0169528, , , , , , , 13.0352885, 0.018967, , , , , , , 13.0352885, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0358077, 0.03122, , , , , , , 13.0358077, -0.0182956, , , , , , , 13.0358077, 0.0130922, , , , , , , 13.0358077, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0363269, 0.0370947, , , , , , , 13.0363269, -0.0176242, , , , , , , 13.0363269, 0.0097353, , , , , , , 13.0363269, 0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0368462, 0.0360876, , , , , , , 13.0368462, -0.012253, , , , , , , 13.0368462, 0.0105745, , , , , , , 13.0368462, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0373654, 0.0327306, , , , , , , 13.0373654, -0.0068818, , , , , , , 13.0373654, 0.0139315, , , , , , , 13.0373654, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0378846, 0.0350805, , , , , , , 13.0378846, -0.0028534, , , , , , , 13.0378846, 0.0172885, , , , , , , 13.0378846, 0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0384038, 0.0468299, , , , , , , 13.0384038, -0.0005035, , , , , , , 13.0384038, 0.0186313, , , , , , , 13.0384038, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0389231, 0.0669718, , , , , , , 13.0389231, 0.0005035, , , , , , , 13.0389231, 0.0179599, , , , , , , 13.0389231, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0394423, 0.0965133, , , , , , , 13.0394423, 0.0028534, , , , , , , 13.0394423, 0.0135958, , , , , , , 13.0394423, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0399615, 0.1163195, , , , , , , 13.0399615, 0.0041962, , , , , , , 13.0399615, 0.0078889, , , , , , , 13.0399615, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0404808, 0.1173266, , , , , , , 13.0404808, 0.0025177, , , , , , , 13.0404808, 0.002182, , , , , , , 13.0404808, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.041, 0.1027237, , , , , , , 13.041, -0.0015106, , , , , , , 13.041, -0.0068818, , , , , , , 13.041, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0415192, 0.0881209, , , , , , , 13.0415192, -0.0082246, , , , , , , 13.0415192, -0.0219883, , , , , , , 13.0415192, -0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0420385, 0.079057, , , , , , , 13.0420385, -0.0135958, , , , , , , 13.0420385, -0.0417945, , , , , , , 13.0420385, -0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0425577, 0.0716716, , , , , , , 13.0425577, -0.0172885, , , , , , , 13.0425577, -0.0627756, , , , , , , 13.0425577, -0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0430769, 0.0585794, , , , , , , 13.0430769, -0.0199741, , , , , , , 13.0430769, -0.082414, , , , , , , 13.0430769, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0435962, 0.0419623, , , , , , , 13.0435962, -0.0209812, , , , , , , 13.0435962, -0.0953384, , , , , , , 13.0435962, -0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0441154, 0.027863, , , , , , , 13.0441154, -0.0203098, , , , , , , 13.0441154, -0.1027237, , , , , , , 13.0441154, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0446346, 0.0169528, , , , , , , 13.0446346, -0.0161135, , , , , , , 13.0446346, -0.1060807, , , , , , , 13.0446346, -0.0050355, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0451538, 0.0028534, , , , , , , 13.0451538, -0.0109102, , , , , , , 13.0451538, -0.1012131, , , , , , , 13.0451538, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0456731, -0.0172885, , , , , , , 13.0456731, -0.0095674, , , , , , , 13.0456731, -0.0914778, , , , , , , 13.0456731, 0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0461923, -0.0392767, , , , , , , 13.0461923, -0.0077211, , , , , , , 13.0461923, -0.0810712, , , , , , , 13.0461923, 0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0467115, -0.064622, , , , , , , 13.0467115, 0.0028534, , , , , , , 13.0467115, -0.0679789, , , , , , , 13.0467115, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0472308, -0.0894636, , , , , , , 13.0472308, 0.0125887, , , , , , , 13.0472308, -0.0562295, , , , , , , 13.0472308, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.04775, -0.1008774, , , , , , , 13.04775, 0.0119173, , , , , , , 13.04775, -0.0481727, , , , , , , 13.04775, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0482692, -0.0971847, , , , , , , 13.0482692, 0.0092317, , , , , , , 13.0482692, -0.0391089, , , , , , , 13.0482692, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0487885, -0.0788891, , , , , , , 13.0487885, 0.0078889, , , , , , , 13.0487885, -0.0271916, , , , , , , 13.0487885, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0493077, -0.0488441, , , , , , , 13.0493077, 0.0052033, , , , , , , 13.0493077, -0.0193027, , , , , , , 13.0493077, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0498269, -0.0149386, , , , , , , 13.0498269, 0.0001678, , , , , , , 13.0498269, -0.0162814, , , , , , , 13.0498269, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0503462, 0.0125887, , , , , , , 13.0503462, -0.0065461, , , , , , , 13.0503462, -0.0125887, , , , , , , 13.0503462, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0508654, 0.0229953, , , , , , , 13.0508654, -0.0095674, , , , , , , 13.0508654, -0.0045319, , , , , , , 13.0508654, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0513846, 0.0223239, , , , , , , 13.0513846, -0.0035248, , , , , , , 13.0513846, 0.0052033, , , , , , , 13.0513846, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0519038, 0.023331, , , , , , , 13.0519038, 0.0015106, , , , , , , 13.0519038, 0.0130922, , , , , , , 13.0519038, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0524231, 0.0271916, , , , , , , 13.0524231, 0.0031891, , , , , , , 13.0524231, 0.0182956, , , , , , , 13.0524231, 0.0271916, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0529423, 0.0162814, , , , , , , 13.0529423, 0.0045319, , , , , , , 13.0529423, 0.0213169, , , , , , , 13.0529423, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0534615, -0.0045319, , , , , , , 13.0534615, 0.0026856, , , , , , , 13.0534615, 0.0226596, , , , , , , 13.0534615, 0.0340734, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0539808, -0.0115816, , , , , , , 13.0539808, -0.0006714, , , , , , , 13.0539808, 0.0238346, , , , , , , 13.0539808, 0.0374304, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0545, 0.005539, , , , , , , 13.0545, -0.0005035, , , , , , , 13.0545, 0.0246738, , , , , , , 13.0545, 0.0370947, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0550192, 0.0318914, , , , , , , 13.0550192, -0.0001678, , , , , , , 13.0550192, 0.0224918, , , , , , , 13.0550192, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0555385, 0.0518654, , , , , , , 13.0555385, -0.0035248, , , , , , , 13.0555385, 0.0194705, , , , , , , 13.0555385, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0560577, 0.0548867, , , , , , , 13.0560577, -0.005539, , , , , , , 13.0560577, 0.0176242, , , , , , , 13.0560577, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0565769, 0.0295415, , , , , , , 13.0565769, -0.0008392, , , , , , , 13.0565769, 0.0172885, , , , , , , 13.0565769, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0570962, -0.0018463, , , , , , , 13.0570962, 0.0018463, , , , , , , 13.0570962, 0.0171206, , , , , , , 13.0570962, 0.0093996, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0576154, -0.0167849, , , , , , , 13.0576154, -0.0041962, , , , , , , 13.0576154, 0.0119173, , , , , , , 13.0576154, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0581346, -0.0159457, , , , , , , 13.0581346, -0.0130922, , , , , , , 13.0581346, 0.0078889, , , , , , , 13.0581346, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0586538, -0.0025177, , , , , , , 13.0586538, -0.017792, , , , , , , 13.0586538, 0.0057069, , , , , , , 13.0586538, 0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0591731, 0.0196384, , , , , , , 13.0591731, -0.0193027, , , , , , , 13.0591731, 0.0045319, , , , , , , 13.0591731, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0596923, 0.043473, , , , , , , 13.0596923, -0.0194705, , , , , , , 13.0596923, 0.0038605, , , , , , , 13.0596923, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0602115, 0.0589151, , , , , , , 13.0602115, -0.0206455, , , , , , , 13.0602115, 0.0036927, , , , , , , 13.0602115, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0607308, 0.0652934, , , , , , , 13.0607308, -0.0209812, , , , , , , 13.0607308, 0.0035248, , , , , , , 13.0607308, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.06125, 0.0716716, , , , , , , 13.06125, -0.0186313, , , , , , , 13.06125, 0.0048676, , , , , , , 13.06125, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0617692, 0.0782177, , , , , , , 13.0617692, -0.0172885, , , , , , , 13.0617692, 0.0052033, , , , , , , 13.0617692, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0622885, 0.0864424, , , , , , , 13.0622885, -0.0169528, , , , , , , 13.0622885, 0.0045319, , , , , , , 13.0622885, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0628077, 0.0842603, , , , , , , 13.0628077, -0.0176242, , , , , , , 13.0628077, 0.0052033, , , , , , , 13.0628077, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0633269, 0.0762036, , , , , , , 13.0633269, -0.0176242, , , , , , , 13.0633269, 0.0041962, , , , , , , 13.0633269, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0638462, 0.0602579, , , , , , , 13.0638462, -0.0166171, , , , , , , 13.0638462, 0.0011749, , , , , , , 13.0638462, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0643654, 0.0391089, , , , , , , 13.0643654, -0.0159457, , , , , , , 13.0643654, -0.0003357, , , , , , , 13.0643654, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0648846, 0.0307164, , , , , , , 13.0648846, -0.017792, , , , , , , 13.0648846, -0.0008392, , , , , , , 13.0648846, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0654038, 0.0344091, , , , , , , 13.0654038, -0.0169528, , , , , , , 13.0654038, -0.0041962, , , , , , , 13.0654038, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0659231, 0.027863, , , , , , , 13.0659231, -0.0149386, , , , , , , 13.0659231, -0.008896, , , , , , , 13.0659231, 0.0191348, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0664423, 0.0085603, , , , , , , 13.0664423, -0.0129244, , , , , , , 13.0664423, -0.0109102, , , , , , , 13.0664423, 0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0669615, -0.0082246, , , , , , , 13.0669615, -0.0125887, , , , , , , 13.0669615, -0.0119173, , , , , , , 13.0669615, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0674808, -0.018967, , , , , , , 13.0674808, -0.012253, , , , , , , 13.0674808, -0.0129244, , , , , , , 13.0674808, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.068, -0.0280308, , , , , , , 13.068, -0.0109102, , , , , , , 13.068, -0.0132601, , , , , , , 13.068, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0685192, -0.0340734, , , , , , , 13.0685192, -0.011078, , , , , , , 13.0685192, -0.0129244, , , , , , , 13.0685192, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0690385, -0.0323949, , , , , , , 13.0690385, -0.0135958, , , , , , , 13.0690385, -0.0135958, , , , , , , 13.0690385, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0695577, -0.0216526, , , , , , , 13.0695577, -0.0149386, , , , , , , 13.0695577, -0.0164492, , , , , , , 13.0695577, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0700769, -0.0146029, , , , , , , 13.0700769, -0.0112459, , , , , , , 13.0700769, -0.0203098, , , , , , , 13.0700769, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0705962, -0.0095674, , , , , , , 13.0705962, -0.0072175, , , , , , , 13.0705962, -0.0229953, , , , , , , 13.0705962, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0711154, -0.0035248, , , , , , , 13.0711154, -0.0082246, , , , , , , 13.0711154, -0.0218204, , , , , , , 13.0711154, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0716346, 0.0001678, , , , , , , 13.0716346, -0.0112459, , , , , , , 13.0716346, -0.0176242, , , , , , , 13.0716346, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0721538, -0.0028534, , , , , , , 13.0721538, -0.014435, , , , , , , 13.0721538, -0.0142672, , , , , , , 13.0721538, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0726731, -0.003357, , , , , , , 13.0726731, -0.0159457, , , , , , , 13.0726731, -0.0125887, , , , , , , 13.0726731, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0731923, 0.0015106, , , , , , , 13.0731923, -0.01561, , , , , , , 13.0731923, -0.0095674, , , , , , , 13.0731923, 0.0265202, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0737115, 0.005539, , , , , , , 13.0737115, -0.0152743, , , , , , , 13.0737115, -0.005539, , , , , , , 13.0737115, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0742308, 0.0095674, , , , , , , 13.0742308, -0.0135958, , , , , , , 13.0742308, -0.0038605, , , , , , , 13.0742308, 0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.07475, 0.0119173, , , , , , , 13.07475, -0.0130922, , , , , , , 13.07475, 0.0015106, , , , , , , 13.07475, 0.0288701, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.0752692, 0.0162814, , , , , , , 13.0752692, -0.0162814, , , , , , , 13.0752692, 0.0038605, , , , , , , 13.0752692, 0.0310521, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
