ISD_biceps,KURT_biceps,LD_biceps,MAV_biceps,MNF_biceps,MNP_biceps,MPK_biceps,RMS_biceps,SAMPEN_biceps,SKEW_biceps,SM_biceps,SSC_biceps,VAR_biceps,WAMP_biceps,WL_biceps,ZC_biceps,IAV_triceps,ISD_triceps,KURT_triceps,LD_triceps,MAV_triceps,MNF_triceps,MNP_triceps,MPK_triceps,RMS_triceps,SAMPEN_triceps,SKEW_triceps,SM_triceps,SSC_triceps,VAR_triceps,WAMP_triceps,WL_triceps,ZC_triceps,label
0.0939295207976227,3.6864910254125904,1.0192879628996876,0.0192890199137449,0.8314991123693884,2.9442814604345635e-06,0.0221817127977375,0.0193447977088648,0.0002942389806515,0.2597180798351028,0.0551897081711614,93,2.154909164053873e-06,78,0.0054001505230188,52,13.83212191721498,0.7657145295900908,4.675941827360941,1.0551015372037316,0.0551080554470716,0.8318592849398662,2.4016693623580368e-05,0.0629689359198448,0.0552327393524426,0.0003366098317066,0.1560606431423649,0.4529142016039775,97,1.3757721217342913e-05,85,0.0141514063285624,40,no weight
0.133330386893848,5.175431404675145,1.022884229732226,0.022887817036455,0.9081390522476082,4.162584290128655e-06,0.0282606123613125,0.0230477061881059,0.0026425410584639,0.1712127666430287,0.0834741506741736,95,7.344591839019205e-06,92,0.00898402734333,49,16.51227326862565,1.105460306585606,7.418428735834796,1.0657501954014954,0.065785949277393,0.9452767941901584,3.445184686749999e-05,0.0835725717140002,0.0663643302461971,0.0037330303899285,-0.1203158851169803,0.714450325296449,96,7.643320669859175e-05,108,0.0285162760793077,40,no weight
0.2043892539104219,5.142833340949005,1.0283007148681096,0.0283070402270702,0.9089197651187112,6.374203402844606e-06,0.0359419290287541,0.0285359390309164,0.0003254018323614,0.1536982090499478,0.1272991755591068,97,1.301128995920763e-05,83,0.0137602162310165,49,20.935851329492493,1.780574678080887,7.874846902324216,1.0833466317931713,0.0834097662529581,0.8324228163814129,5.543875618248687e-05,0.101703771212857,0.0842254297717891,0.0055286796192662,-0.1123579778288644,0.9795457127934408,96,0.0001367339138694,97,0.0415461260075689,39,no weight
0.3986903701840196,7.8589129891271075,1.0388473370189684,0.0388840147187103,1.142530066836606,1.223432516580328e-05,0.0567623312742499,0.039854834704697,0.0037665696871502,0.8201549662634895,0.2867579303600998,92,7.644124869384133e-05,102,0.0285017189129373,48,22.56751795562361,2.0428522206587223,2.7851208308219286,1.089885174735267,0.0899104301020861,0.6319531262734397,6.400300566159419e-05,0.101703771212857,0.090215594376803,0.0389404202652416,0.1407453660702731,0.8864264035199811,94,5.496802761773664e-05,75,0.0460433001648131,32,no weight
0.8474950762372567,3.6829782856492033,1.0567492672529724,0.0568192995969178,1.0329016360469947,2.6062946045709503e-05,0.0797920180219432,0.0581074384852726,0.0002402484867316,0.3402987774533892,0.5461794453078597,70,0.0001480416006354,166,0.0438500889931891,38,18.54699203996374,1.422448868803731,2.356655376263704,1.073796018880517,0.0738923985655925,0.9808183540886412,4.390630461453052e-05,0.0988924804983002,0.0752803225773212,0.0031450431858481,0.2218349534737231,0.8910949192971704,95,0.0002070404015691,82,0.0479900509500265,41,no weight
1.890623883924177,4.339133798217729,1.084291900379726,0.0844738692075199,1.130589363419429,5.78832778838253e-05,0.1234571098843753,0.0867892048091873,0.0020406750825443,0.4538150975776623,1.316583495354214,65,0.0003965314925218,192,0.0666947786101254,36,14.617709318954777,0.8604328513423389,2.76967847464492,1.0582207737675724,0.0582378857328875,1.0288131864296337,2.6905816031968748e-05,0.0737916705469007,0.0585492897314487,0.0191787467799386,-0.209740035887513,0.6277223509567358,97,3.636799342025941e-05,89,0.0286557964003974,44,no weight
3.984254049025677,5.66474166892944,1.123146290721809,0.1234305463883501,0.9768691274022936,0.0001227522952646,0.1664457628659659,0.1259901667102318,0.0005611846880082,0.745778962891055,2.428751044506778,66,0.0006384223259453,213,0.0866537448440227,34,14.609404810893205,0.8548234338582246,3.1344498109087757,1.05819638365565,0.0582048000433992,0.9833982714093638,2.6801742569198317e-05,0.0766702338595904,0.0583581275507361,0.0004394048048314,-0.3871979154606416,0.6151928036471719,94,1.7872303135899287e-05,93,0.0245683607877484,39,medium
7.053538057492942,3.905662449635647,1.165655481142732,0.1659035022213811,0.8800404690629152,0.0002194729672643,0.2067033740415011,0.1676357517028389,0.0005388969986915,0.2097427725295442,4.13324379073935,71,0.000577773199656,222,0.0832462641571258,34,26.27087368275892,3.4343930005407346,12.90859963185013,1.1034578053178137,0.1046648353894777,2.166270982513523,9.730401923536844e-05,0.2187011895470021,0.1169736749854621,0.0091282132064721,-1.4181092026658006,3.651892906537465,83,0.002728112872498,122,0.1608327610733895,38,medium
10.897255732539769,5.123512329318141,1.2067563607791474,0.2069921281108311,0.896497151684013,0.0003403329138,0.2593625913400764,0.2083635320400913,0.0003108318583272,0.5221806043321848,6.778919397723891,73,0.0005696203843714,218,0.0929168284741104,35,54.816932020683765,13.652352574964778,4.559624427050659,1.2156360236137176,0.2183941514768277,1.350676930387656,0.0004030102792374,0.349023966944286,0.2332205885597292,0.0020187627347924,0.2198694127395153,9.087895714570385,68,0.0066958375288629,165,0.2723537330846955,33,medium
22.426689511616075,6.748663294689083,1.2876640219761462,0.2897166303193903,1.2427410808596573,0.0006838409165239,0.4442073276570247,0.2989136340216821,0.0048508753255075,0.6968957707932162,17.12322494078426,61,0.0054136347204258,224,0.2375039536155235,37,81.43463835500819,26.947110105566853,2.919518409311744,1.3236317054268505,0.3244407902589967,0.7514684897943691,0.0008388987583404,0.3709193471245558,0.3276568393985525,0.0044010453575381,0.2515705706807514,13.218539016082978,66,0.0020971780207665,198,0.1522181575775537,27,medium
