Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 11:24:02 AM
Collection Length (seconds):, 21.9105
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
12.6874038, 0.0132601, , , , , , , 12.6874038, -0.0082246, , , , , , , 12.6874038, -0.0058747, , , , , , , 12.6874038, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6879231, 0.0127565, , , , , , , 12.6879231, -0.0075532, , , , , , , 12.6879231, -0.0068818, , , , , , , 12.6879231, 0.021149, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6884423, 0.0112459, , , , , , , 12.6884423, -0.0072175, , , , , , , 12.6884423, -0.0082246, , , , , , , 12.6884423, 0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6889615, 0.0072175, , , , , , , 12.6889615, -0.0070497, , , , , , , 12.6889615, -0.0109102, , , , , , , 12.6889615, 0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6894808, 0.002182, , , , , , , 12.6894808, -0.0068818, , , , , , , 12.6894808, -0.0129244, , , , , , , 12.6894808, 0.0087282, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.69, 0.0011749, , , , , , , 12.69, -0.0058747, , , , , , , 12.69, -0.0146029, , , , , , , 12.69, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6905192, 0.0052033, , , , , , , 12.6905192, -0.005539, , , , , , , 12.6905192, -0.01561, , , , , , , 12.6905192, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6910385, 0.0045319, , , , , , , 12.6910385, -0.0048676, , , , , , , 12.6910385, -0.0152743, , , , , , , 12.6910385, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6915577, -0.0001678, , , , , , , 12.6915577, -0.0035248, , , , , , , 12.6915577, -0.01561, , , , , , , 12.6915577, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6920769, -0.0031891, , , , , , , 12.6920769, -0.0035248, , , , , , , 12.6920769, -0.0146029, , , , , , , 12.6920769, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6925962, -0.0058747, , , , , , , 12.6925962, -0.0050355, , , , , , , 12.6925962, -0.0129244, , , , , , , 12.6925962, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6931154, -0.0077211, , , , , , , 12.6931154, -0.0065461, , , , , , , 12.6931154, -0.0109102, , , , , , , 12.6931154, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6936346, -0.0099031, , , , , , , 12.6936346, -0.0082246, , , , , , , 12.6936346, -0.0085603, , , , , , , 12.6936346, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6941538, -0.012253, , , , , , , 12.6941538, -0.0102388, , , , , , , 12.6941538, -0.0073854, , , , , , , 12.6941538, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6946731, -0.0092317, , , , , , , 12.6946731, -0.0095674, , , , , , , 12.6946731, -0.0095674, , , , , , , 12.6946731, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6951923, -0.0038605, , , , , , , 12.6951923, -0.008896, , , , , , , 12.6951923, -0.0112459, , , , , , , 12.6951923, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6957115, 0.0010071, , , , , , , 12.6957115, -0.012253, , , , , , , 12.6957115, -0.0109102, , , , , , , 12.6957115, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6962308, 0.0058747, , , , , , , 12.6962308, -0.0152743, , , , , , , 12.6962308, -0.0109102, , , , , , , 12.6962308, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.69675, 0.0068818, , , , , , , 12.69675, -0.0154421, , , , , , , 12.69675, -0.0109102, , , , , , , 12.69675, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6972692, 0.0072175, , , , , , , 12.6972692, -0.0140993, , , , , , , 12.6972692, -0.0095674, , , , , , , 12.6972692, 0.0184634, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6977885, 0.0152743, , , , , , , 12.6977885, -0.0149386, , , , , , , 12.6977885, -0.0078889, , , , , , , 12.6977885, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6983077, 0.0213169, , , , , , , 12.6983077, -0.0157778, , , , , , , 12.6983077, -0.0068818, , , , , , , 12.6983077, 0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6988269, 0.0238346, , , , , , , 12.6988269, -0.0152743, , , , , , , 12.6988269, -0.0068818, , , , , , , 12.6988269, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6993462, 0.0258488, , , , , , , 12.6993462, -0.0130922, , , , , , , 12.6993462, -0.0075532, , , , , , , 12.6993462, 0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.6998654, 0.0313878, , , , , , , 12.6998654, -0.0114137, , , , , , , 12.6998654, -0.0062104, , , , , , , 12.6998654, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7003846, 0.0387732, , , , , , , 12.7003846, -0.0109102, , , , , , , 12.7003846, -0.0068818, , , , , , , 12.7003846, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7009038, 0.0414588, , , , , , , 12.7009038, -0.0097353, , , , , , , 12.7009038, -0.0085603, , , , , , , 12.7009038, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7014231, 0.0374304, , , , , , , 12.7014231, -0.0090639, , , , , , , 12.7014231, -0.0072175, , , , , , , 12.7014231, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7019423, 0.0313878, , , , , , , 12.7019423, -0.0085603, , , , , , , 12.7019423, -0.0052033, , , , , , , 12.7019423, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7024615, 0.0280308, , , , , , , 12.7024615, -0.0078889, , , , , , , 12.7024615, -0.005539, , , , , , , 12.7024615, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7029808, 0.0253452, , , , , , , 12.7029808, -0.0097353, , , , , , , 12.7029808, -0.0041962, , , , , , , 12.7029808, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7035, 0.0199741, , , , , , , 12.7035, -0.0112459, , , , , , , 12.7035, -0.0018463, , , , , , , 12.7035, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7040192, 0.0125887, , , , , , , 12.7040192, -0.0095674, , , , , , , 12.7040192, -0.0030213, , , , , , , 12.7040192, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7045385, 0.005539, , , , , , , 12.7045385, -0.0063783, , , , , , , 12.7045385, -0.0048676, , , , , , , 12.7045385, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7050577, 0.0058747, , , , , , , 12.7050577, -0.0048676, , , , , , , 12.7050577, -0.0041962, , , , , , , 12.7050577, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7055769, 0.0105745, , , , , , , 12.7055769, -0.0052033, , , , , , , 12.7055769, -0.0041962, , , , , , , 12.7055769, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7060962, 0.0104067, , , , , , , 12.7060962, -0.0075532, , , , , , , 12.7060962, -0.0038605, , , , , , , 12.7060962, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7066154, 0.0092317, , , , , , , 12.7066154, -0.0062104, , , , , , , 12.7066154, -0.0041962, , , , , , , 12.7066154, 0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7071346, 0.0139315, , , , , , , 12.7071346, -0.0048676, , , , , , , 12.7071346, -0.0068818, , , , , , , 12.7071346, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7076538, 0.0152743, , , , , , , 12.7076538, -0.0052033, , , , , , , 12.7076538, -0.0078889, , , , , , , 12.7076538, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7081731, 0.0125887, , , , , , , 12.7081731, -0.0065461, , , , , , , 12.7081731, -0.005539, , , , , , , 12.7081731, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7086923, 0.0115816, , , , , , , 12.7086923, -0.0072175, , , , , , , 12.7086923, -0.0041962, , , , , , , 12.7086923, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7092115, 0.0119173, , , , , , , 12.7092115, -0.005539, , , , , , , 12.7092115, -0.0062104, , , , , , , 12.7092115, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7097308, 0.0146029, , , , , , , 12.7097308, -0.0008392, , , , , , , 12.7097308, -0.0090639, , , , , , , 12.7097308, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71025, 0.012253, , , , , , , 12.71025, 0.0011749, , , , , , , 12.71025, -0.0105745, , , , , , , 12.71025, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7107692, 0.0052033, , , , , , , 12.7107692, 0.0025177, , , , , , , 12.7107692, -0.0102388, , , , , , , 12.7107692, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7112885, 0.0011749, , , , , , , 12.7112885, 0.0028534, , , , , , , 12.7112885, -0.0109102, , , , , , , 12.7112885, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7118077, -0.002182, , , , , , , 12.7118077, 0.0018463, , , , , , , 12.7118077, -0.0115816, , , , , , , 12.7118077, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7123269, -0.0048676, , , , , , , 12.7123269, -0.0015106, , , , , , , 12.7123269, -0.0102388, , , , , , , 12.7123269, 0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7128462, -0.0078889, , , , , , , 12.7128462, -0.0048676, , , , , , , 12.7128462, -0.0095674, , , , , , , 12.7128462, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7133654, -0.0125887, , , , , , , 12.7133654, -0.0057069, , , , , , , 12.7133654, -0.0078889, , , , , , , 12.7133654, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7138846, -0.0151064, , , , , , , 12.7138846, -0.0062104, , , , , , , 12.7138846, -0.0070497, , , , , , , 12.7138846, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7144038, -0.0137636, , , , , , , 12.7144038, -0.0068818, , , , , , , 12.7144038, -0.0087282, , , , , , , 12.7144038, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7149231, -0.011078, , , , , , , 12.7149231, -0.0063783, , , , , , , 12.7149231, -0.0082246, , , , , , , 12.7149231, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7154423, -0.005539, , , , , , , 12.7154423, -0.0083925, , , , , , , 12.7154423, -0.0068818, , , , , , , 12.7154423, 0.021149, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7159615, 0.0031891, , , , , , , 12.7159615, -0.0095674, , , , , , , 12.7159615, -0.0068818, , , , , , , 12.7159615, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7164808, 0.0112459, , , , , , , 12.7164808, -0.0102388, , , , , , , 12.7164808, -0.0062104, , , , , , , 12.7164808, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.717, 0.0193027, , , , , , , 12.717, -0.012253, , , , , , , 12.717, -0.0041962, , , , , , , 12.717, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7175192, 0.0246738, , , , , , , 12.7175192, -0.012253, , , , , , , 12.7175192, -0.0085603, , , , , , , 12.7175192, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7180385, 0.0287022, , , , , , , 12.7180385, -0.0115816, , , , , , , 12.7180385, -0.0162814, , , , , , , 12.7180385, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7185577, 0.0280308, , , , , , , 12.7185577, -0.0125887, , , , , , , 12.7185577, -0.0193027, , , , , , , 12.7185577, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7190769, 0.0270237, , , , , , , 12.7190769, -0.0132601, , , , , , , 12.7190769, -0.0166171, , , , , , , 12.7190769, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7195962, 0.0307164, , , , , , , 12.7195962, -0.0124208, , , , , , , 12.7195962, -0.0112459, , , , , , , 12.7195962, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7201154, 0.0377661, , , , , , , 12.7201154, -0.011078, , , , , , , 12.7201154, -0.0048676, , , , , , , 12.7201154, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7206346, 0.0409552, , , , , , , 12.7206346, -0.012253, , , , , , , 12.7206346, -0.0018463, , , , , , , 12.7206346, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7211538, 0.0407874, , , , , , , 12.7211538, -0.0129244, , , , , , , 12.7211538, -0.002182, , , , , , , 12.7211538, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7216731, 0.0392767, , , , , , , 12.7216731, -0.0112459, , , , , , , 12.7216731, -0.0008392, , , , , , , 12.7216731, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7221923, 0.0344091, , , , , , , 12.7221923, -0.010071, , , , , , , 12.7221923, 0.0008392, , , , , , , 12.7221923, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7227115, 0.0298772, , , , , , , 12.7227115, -0.0105745, , , , , , , 12.7227115, -0.0001678, , , , , , , 12.7227115, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7232308, 0.0303807, , , , , , , 12.7232308, -0.0109102, , , , , , , 12.7232308, -0.0011749, , , , , , , 12.7232308, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.72375, 0.0310521, , , , , , , 12.72375, -0.0095674, , , , , , , 12.72375, -0.0030213, , , , , , , 12.72375, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7242692, 0.0260166, , , , , , , 12.7242692, -0.0078889, , , , , , , 12.7242692, -0.0041962, , , , , , , 12.7242692, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7247885, 0.0223239, , , , , , , 12.7247885, -0.0082246, , , , , , , 12.7247885, -0.0045319, , , , , , , 12.7247885, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7253077, 0.0186313, , , , , , , 12.7253077, -0.0095674, , , , , , , 12.7253077, -0.0038605, , , , , , , 12.7253077, 0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7258269, 0.0191348, , , , , , , 12.7258269, -0.0099031, , , , , , , 12.7258269, -0.0048676, , , , , , , 12.7258269, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7263462, 0.0213169, , , , , , , 12.7263462, -0.0105745, , , , , , , 12.7263462, -0.0072175, , , , , , , 12.7263462, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7268654, 0.0176242, , , , , , , 12.7268654, -0.0115816, , , , , , , 12.7268654, -0.0072175, , , , , , , 12.7268654, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7273846, 0.0119173, , , , , , , 12.7273846, -0.0115816, , , , , , , 12.7273846, -0.0082246, , , , , , , 12.7273846, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7279038, 0.0099031, , , , , , , 12.7279038, -0.011078, , , , , , , 12.7279038, -0.0105745, , , , , , , 12.7279038, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7284231, 0.0129244, , , , , , , 12.7284231, -0.0109102, , , , , , , 12.7284231, -0.0109102, , , , , , , 12.7284231, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7289423, 0.0151064, , , , , , , 12.7289423, -0.0102388, , , , , , , 12.7289423, -0.0104067, , , , , , , 12.7289423, 0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7294615, 0.0132601, , , , , , , 12.7294615, -0.0095674, , , , , , , 12.7294615, -0.0097353, , , , , , , 12.7294615, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7299808, 0.0112459, , , , , , , 12.7299808, -0.0062104, , , , , , , 12.7299808, -0.0105745, , , , , , , 12.7299808, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7305, 0.0078889, , , , , , , 12.7305, -0.0018463, , , , , , , 12.7305, -0.0119173, , , , , , , 12.7305, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7310192, 0.0058747, , , , , , , 12.7310192, -0.0005035, , , , , , , 12.7310192, -0.0104067, , , , , , , 12.7310192, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7315385, 0.0078889, , , , , , , 12.7315385, -0.0015106, , , , , , , 12.7315385, -0.0097353, , , , , , , 12.7315385, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7320577, 0.0085603, , , , , , , 12.7320577, -0.0011749, , , , , , , 12.7320577, -0.0124208, , , , , , , 12.7320577, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7325769, 0.0048676, , , , , , , 12.7325769, -0.0011749, , , , , , , 12.7325769, -0.0142672, , , , , , , 12.7325769, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7330962, -0.0025177, , , , , , , 12.7330962, -0.0015106, , , , , , , 12.7330962, -0.0115816, , , , , , , 12.7330962, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7336154, -0.0025177, , , , , , , 12.7336154, -0.0036927, , , , , , , 12.7336154, -0.0075532, , , , , , , 12.7336154, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7341346, 0.002182, , , , , , , 12.7341346, -0.0052033, , , , , , , 12.7341346, -0.0057069, , , , , , , 12.7341346, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7346538, 0.005539, , , , , , , 12.7346538, -0.0062104, , , , , , , 12.7346538, -0.008896, , , , , , , 12.7346538, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7351731, 0.0082246, , , , , , , 12.7351731, -0.0068818, , , , , , , 12.7351731, -0.0099031, , , , , , , 12.7351731, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7356923, 0.0085603, , , , , , , 12.7356923, -0.0077211, , , , , , , 12.7356923, -0.0075532, , , , , , , 12.7356923, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7362115, 0.0078889, , , , , , , 12.7362115, -0.0109102, , , , , , , 12.7362115, -0.0050355, , , , , , , 12.7362115, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7367308, 0.010071, , , , , , , 12.7367308, -0.0099031, , , , , , , 12.7367308, -0.0041962, , , , , , , 12.7367308, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.73725, 0.0135958, , , , , , , 12.73725, -0.008896, , , , , , , 12.73725, -0.0035248, , , , , , , 12.73725, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7377692, 0.018967, , , , , , , 12.7377692, -0.0102388, , , , , , , 12.7377692, -0.0028534, , , , , , , 12.7377692, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7382885, 0.023331, , , , , , , 12.7382885, -0.0119173, , , , , , , 12.7382885, -0.0036927, , , , , , , 12.7382885, 0.0323949, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7388077, 0.0191348, , , , , , , 12.7388077, -0.012253, , , , , , , 12.7388077, -0.0068818, , , , , , , 12.7388077, 0.0323949, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7393269, 0.01561, , , , , , , 12.7393269, -0.0109102, , , , , , , 12.7393269, -0.0097353, , , , , , , 12.7393269, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7398462, 0.0179599, , , , , , , 12.7398462, -0.0102388, , , , , , , 12.7398462, -0.0082246, , , , , , , 12.7398462, 0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7403654, 0.0186313, , , , , , , 12.7403654, -0.0102388, , , , , , , 12.7403654, -0.0062104, , , , , , , 12.7403654, 0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7408846, 0.0171206, , , , , , , 12.7408846, -0.0105745, , , , , , , 12.7408846, -0.0065461, , , , , , , 12.7408846, 0.0251774, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7414038, 0.0169528, , , , , , , 12.7414038, -0.0109102, , , , , , , 12.7414038, -0.0102388, , , , , , , 12.7414038, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7419231, 0.0181277, , , , , , , 12.7419231, -0.0085603, , , , , , , 12.7419231, -0.0109102, , , , , , , 12.7419231, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7424423, 0.0186313, , , , , , , 12.7424423, -0.0070497, , , , , , , 12.7424423, -0.008896, , , , , , , 12.7424423, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7429615, 0.0186313, , , , , , , 12.7429615, -0.0082246, , , , , , , 12.7429615, -0.008896, , , , , , , 12.7429615, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7434808, 0.0186313, , , , , , , 12.7434808, -0.0082246, , , , , , , 12.7434808, -0.0115816, , , , , , , 12.7434808, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.744, 0.0186313, , , , , , , 12.744, -0.0068818, , , , , , , 12.744, -0.0130922, , , , , , , 12.744, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7445192, 0.0172885, , , , , , , 12.7445192, -0.0068818, , , , , , , 12.7445192, -0.0117494, , , , , , , 12.7445192, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7450385, 0.0172885, , , , , , , 12.7450385, -0.0065461, , , , , , , 12.7450385, -0.011078, , , , , , , 12.7450385, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7455577, 0.0169528, , , , , , , 12.7455577, -0.0065461, , , , , , , 12.7455577, -0.008896, , , , , , , 12.7455577, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7460769, 0.0162814, , , , , , , 12.7460769, -0.0072175, , , , , , , 12.7460769, -0.0068818, , , , , , , 12.7460769, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7465962, 0.0132601, , , , , , , 12.7465962, -0.0068818, , , , , , , 12.7465962, -0.0082246, , , , , , , 12.7465962, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7471154, 0.0085603, , , , , , , 12.7471154, -0.0065461, , , , , , , 12.7471154, -0.0099031, , , , , , , 12.7471154, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7476346, 0.0082246, , , , , , , 12.7476346, -0.0085603, , , , , , , 12.7476346, -0.0105745, , , , , , , 12.7476346, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7481538, 0.0099031, , , , , , , 12.7481538, -0.0099031, , , , , , , 12.7481538, -0.0097353, , , , , , , 12.7481538, 0.0184634, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7486731, 0.0105745, , , , , , , 12.7486731, -0.0090639, , , , , , , 12.7486731, -0.0104067, , , , , , , 12.7486731, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7491923, 0.0179599, , , , , , , 12.7491923, -0.0062104, , , , , , , 12.7491923, -0.0125887, , , , , , , 12.7491923, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7497115, 0.0307164, , , , , , , 12.7497115, -0.0062104, , , , , , , 12.7497115, -0.0146029, , , , , , , 12.7497115, 0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7502308, 0.0392767, , , , , , , 12.7502308, -0.0048676, , , , , , , 12.7502308, -0.0142672, , , , , , , 12.7502308, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.75075, 0.0387732, , , , , , , 12.75075, -0.0028534, , , , , , , 12.75075, -0.0109102, , , , , , , 12.75075, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7512692, 0.0330663, , , , , , , 12.7512692, -0.0001678, , , , , , , 12.7512692, -0.0083925, , , , , , , 12.7512692, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7517885, 0.0260166, , , , , , , 12.7517885, -0.0005035, , , , , , , 12.7517885, -0.0090639, , , , , , , 12.7517885, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7523077, 0.0146029, , , , , , , 12.7523077, -0.002182, , , , , , , 12.7523077, -0.011078, , , , , , , 12.7523077, 0.006714, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7528269, 0.0006714, , , , , , , 12.7528269, -0.0018463, , , , , , , 12.7528269, -0.0095674, , , , , , , 12.7528269, 0.0087282, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7533462, -0.0102388, , , , , , , 12.7533462, -0.0030213, , , , , , , 12.7533462, -0.0063783, , , , , , , 12.7533462, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.7538654, -0.0159457, , , , , , , 12.7538654, -0.0045319, , , , , , , 12.7538654, -0.0038605, , , , , , , 12.7538654, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
