Timestamps,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z
10_41_08_051,-2.0,-4.0,5.0,-11.0,-5.0,-2.0,-12.0,-20.0,0.9365234375,0.17822265625,0.15966796875,0.12195121951219513,-1.707317073170732,-0.06097560975609757
10_41_08_051,6.0,3.0,0.0,11.0,7.0,-20.0,3.0,17.0,0.94970703125,0.16455078125,0.15380859375,-1.7682926829268295,-2.073170731707317,-1.2195121951219514
10_41_08_051,-1.0,-3.0,-1.0,-12.0,0.0,-4.0,9.0,-12.0,0.94970703125,0.16455078125,0.15380859375,-1.7682926829268295,-2.073170731707317,-1.2195121951219514
10_41_08_051,7.0,3.0,-3.0,3.0,7.0,5.0,-6.0,11.0,0.94970703125,0.201171875,0.17578125,-0.9146341463414634,-0.853658536585366,-1.3414634146341464
10_41_08_051,8.0,5.0,4.0,-2.0,0.0,10.0,10.0,-6.0,0.96337890625,0.193359375,0.1845703125,5.365853658536586,-0.9756097560975611,-1.3414634146341464
10_41_08_051,1.0,8.0,-5.0,1.0,3.0,-9.0,-7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
10_41_08_051,0.0,0.0,2.0,3.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10_41_08_106,-8.0,-4.0,5.0,-15.0,-4.0,12.0,28.0,-26.0,0.39013671875,-0.0380859375,-0.388671875,18.170731707317074,-5.853658536585367,-1.402439024390244
10_41_08_106,-1.0,-4.0,-7.0,-9.0,-5.0,-27.0,-20.0,10.0,1.09375,0.13525390625,0.63232421875,5.670731707317073,-6.52439024390244,1.3414634146341464
10_41_08_106,-6.0,-7.0,2.0,-9.0,-4.0,6.0,21.0,-21.0,0.8857421875,0.14208984375,0.1953125,6.463414634146342,-7.25609756097561,-3.048780487804878
10_41_08_106,9.0,6.0,-2.0,4.0,2.0,-21.0,7.0,13.0,0.92041015625,0.1728515625,0.1748046875,2.8658536585365857,-3.780487804878049,-0.7317073170731708
10_41_08_106,-5.0,-2.0,-4.0,-4.0,0.0,14.0,11.0,-24.0,0.9365234375,0.17822265625,0.15966796875,0.12195121951219513,-1.707317073170732,-0.06097560975609757
10_41_08_106,4.0,3.0,-2.0,2.0,5.0,10.0,3.0,7.0,0.94970703125,0.16455078125,0.15380859375,-1.7682926829268295,-2.073170731707317,-1.2195121951219514
10_41_08_106,-1.0,-3.0,-1.0,-10.0,2.0,3.0,15.0,-16.0,0.94970703125,0.16455078125,0.15380859375,-1.7682926829268295,-2.073170731707317,-1.2195121951219514
10_41_08_106,-2.0,0.0,-4.0,-3.0,-1.0,-63.0,-17.0,6.0,0.94970703125,0.201171875,0.17578125,-0.9146341463414634,-0.853658536585366,-1.3414634146341464
10_41_08_106,-12.0,-7.0,5.0,-15.0,-2.0,26.0,-4.0,-29.0,0.96337890625,0.193359375,0.1845703125,5.365853658536586,-0.9756097560975611,-1.3414634146341464
10_41_08_163,4.0,5.0,-5.0,-3.0,3.0,18.0,-1.0,1.0,0.76416015625,0.0546875,-0.68505859375,12.01219512195122,-7.8048780487804885,-1.6463414634146343
10_41_08_163,-6.0,-5.0,4.0,-6.0,-3.0,5.0,14.0,-12.0,1.443359375,0.369140625,0.39794921875,5.548780487804878,-8.414634146341465,-0.6707317073170732
