Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 12:53:45 PM
Collection Length (seconds):, 35.0865
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
19.7546538, 0.0340734, , , , , , , 19.7546538, -0.0075532, , , , , , , 19.7546538, -0.0125887, , , , , , , 19.7546538, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7551731, 0.0303807, , , , , , , 19.7551731, -0.0057069, , , , , , , 19.7551731, -0.0125887, , , , , , , 19.7551731, -0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7556923, 0.0256809, , , , , , , 19.7556923, -0.0048676, , , , , , , 19.7556923, -0.0115816, , , , , , , 19.7556923, -0.010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7562115, 0.0196384, , , , , , , 19.7562115, -0.0050355, , , , , , , 19.7562115, -0.0109102, , , , , , , 19.7562115, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7567308, 0.0146029, , , , , , , 19.7567308, -0.0060426, , , , , , , 19.7567308, -0.0102388, , , , , , , 19.7567308, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.75725, 0.0119173, , , , , , , 19.75725, -0.0077211, , , , , , , 19.75725, -0.0095674, , , , , , , 19.75725, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7577692, 0.0099031, , , , , , , 19.7577692, -0.0075532, , , , , , , 19.7577692, -0.0075532, , , , , , , 19.7577692, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7582885, 0.0070497, , , , , , , 19.7582885, -0.0085603, , , , , , , 19.7582885, -0.0052033, , , , , , , 19.7582885, 0.0287022, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7588077, -0.0016785, , , , , , , 19.7588077, -0.0092317, , , , , , , 19.7588077, -0.0052033, , , , , , , 19.7588077, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7593269, -0.0102388, , , , , , , 19.7593269, -0.0082246, , , , , , , 19.7593269, -0.0041962, , , , , , , 19.7593269, 0.0441444, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7598462, -0.0142672, , , , , , , 19.7598462, -0.0092317, , , , , , , 19.7598462, -0.002182, , , , , , , 19.7598462, 0.0486763, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7603654, -0.0193027, , , , , , , 19.7603654, -0.0095674, , , , , , , 19.7603654, -0.0005035, , , , , , , 19.7603654, 0.0535439, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7608846, -0.0221561, , , , , , , 19.7608846, -0.0092317, , , , , , , 19.7608846, -0.0005035, , , , , , , 19.7608846, 0.0575723, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7614038, -0.0182956, , , , , , , 19.7614038, -0.0082246, , , , , , , 19.7614038, -0.0008392, , , , , , , 19.7614038, 0.0574044, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7619231, -0.0139315, , , , , , , 19.7619231, -0.0062104, , , , , , , 19.7619231, -0.0001678, , , , , , , 19.7619231, 0.0532082, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7624423, -0.0095674, , , , , , , 19.7624423, -0.0063783, , , , , , , 19.7624423, -0.002182, , , , , , , 19.7624423, 0.0451514, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7629615, -0.0008392, , , , , , , 19.7629615, -0.0075532, , , , , , , 19.7629615, -0.005539, , , , , , , 19.7629615, 0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7634808, 0.0063783, , , , , , , 19.7634808, -0.0070497, , , , , , , 19.7634808, -0.005539, , , , , , , 19.7634808, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.764, 0.0092317, , , , , , , 19.764, -0.0070497, , , , , , , 19.764, -0.0041962, , , , , , , 19.764, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7645192, 0.0132601, , , , , , , 19.7645192, -0.0082246, , , , , , , 19.7645192, -0.0048676, , , , , , , 19.7645192, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7650385, 0.0193027, , , , , , , 19.7650385, -0.0068818, , , , , , , 19.7650385, -0.005539, , , , , , , 19.7650385, 0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7655577, 0.0206455, , , , , , , 19.7655577, -0.0068818, , , , , , , 19.7655577, -0.0058747, , , , , , , 19.7655577, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7660769, 0.0196384, , , , , , , 19.7660769, -0.0072175, , , , , , , 19.7660769, -0.0065461, , , , , , , 19.7660769, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7665962, 0.0203098, , , , , , , 19.7665962, -0.0082246, , , , , , , 19.7665962, -0.008896, , , , , , , 19.7665962, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7671154, 0.0223239, , , , , , , 19.7671154, -0.0082246, , , , , , , 19.7671154, -0.0092317, , , , , , , 19.7671154, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7676346, 0.0219883, , , , , , , 19.7676346, -0.0068818, , , , , , , 19.7676346, -0.0072175, , , , , , , 19.7676346, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7681538, 0.0213169, , , , , , , 19.7681538, -0.0062104, , , , , , , 19.7681538, -0.005539, , , , , , , 19.7681538, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7686731, 0.0243381, , , , , , , 19.7686731, -0.0065461, , , , , , , 19.7686731, -0.0062104, , , , , , , 19.7686731, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7691923, 0.026688, , , , , , , 19.7691923, -0.0058747, , , , , , , 19.7691923, -0.0082246, , , , , , , 19.7691923, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7697115, 0.0280308, , , , , , , 19.7697115, -0.0045319, , , , , , , 19.7697115, -0.0102388, , , , , , , 19.7697115, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7702308, 0.033402, , , , , , , 19.7702308, -0.0048676, , , , , , , 19.7702308, -0.012253, , , , , , , 19.7702308, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.77075, 0.0365911, , , , , , , 19.77075, -0.0057069, , , , , , , 19.77075, -0.0142672, , , , , , , 19.77075, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7712692, 0.0320592, , , , , , , 19.7712692, -0.005539, , , , , , , 19.7712692, -0.014435, , , , , , , 19.7712692, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7717885, 0.0325628, , , , , , , 19.7717885, -0.005539, , , , , , , 19.7717885, -0.0115816, , , , , , , 19.7717885, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7723077, 0.033402, , , , , , , 19.7723077, -0.0077211, , , , , , , 19.7723077, -0.011078, , , , , , , 19.7723077, -0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7728269, 0.0339055, , , , , , , 19.7728269, -0.0109102, , , , , , , 19.7728269, -0.0119173, , , , , , , 19.7728269, -0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7733462, 0.0352483, , , , , , , 19.7733462, -0.0115816, , , , , , , 19.7733462, -0.0104067, , , , , , , 19.7733462, -0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7738654, 0.0370947, , , , , , , 19.7738654, -0.008896, , , , , , , 19.7738654, -0.0109102, , , , , , , 19.7738654, -0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7743846, 0.0411231, , , , , , , 19.7743846, -0.005539, , , , , , , 19.7743846, -0.0109102, , , , , , , 19.7743846, -0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7749038, 0.0407874, , , , , , , 19.7749038, -0.0036927, , , , , , , 19.7749038, -0.0112459, , , , , , , 19.7749038, -0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7754231, 0.0337377, , , , , , , 19.7754231, -0.0038605, , , , , , , 19.7754231, -0.0102388, , , , , , , 19.7754231, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7759423, 0.0246738, , , , , , , 19.7759423, -0.0058747, , , , , , , 19.7759423, -0.0082246, , , , , , , 19.7759423, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7764615, 0.0182956, , , , , , , 19.7764615, -0.0062104, , , , , , , 19.7764615, -0.0082246, , , , , , , 19.7764615, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7769808, 0.0139315, , , , , , , 19.7769808, -0.0078889, , , , , , , 19.7769808, -0.0078889, , , , , , , 19.7769808, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7775, 0.0097353, , , , , , , 19.7775, -0.0102388, , , , , , , 19.7775, -0.0072175, , , , , , , 19.7775, 0.021149, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7780192, 0.0045319, , , , , , , 19.7780192, -0.0115816, , , , , , , 19.7780192, -0.0057069, , , , , , , 19.7780192, 0.0317235, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7785385, -0.002182, , , , , , , 19.7785385, -0.0104067, , , , , , , 19.7785385, -0.0048676, , , , , , , 19.7785385, 0.0431373, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7790577, -0.0062104, , , , , , , 19.7790577, -0.008896, , , , , , , 19.7790577, -0.0048676, , , , , , , 19.7790577, 0.0495155, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7795769, -0.0109102, , , , , , , 19.7795769, -0.0082246, , , , , , , 19.7795769, -0.0050355, , , , , , , 19.7795769, 0.0508583, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7800962, -0.0142672, , , , , , , 19.7800962, -0.0082246, , , , , , , 19.7800962, -0.005539, , , , , , , 19.7800962, 0.0522011, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7806154, -0.0135958, , , , , , , 19.7806154, -0.008896, , , , , , , 19.7806154, -0.0045319, , , , , , , 19.7806154, 0.0537118, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7811346, -0.0146029, , , , , , , 19.7811346, -0.0099031, , , , , , , 19.7811346, -0.0030213, , , , , , , 19.7811346, 0.0533761, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7816538, -0.0164492, , , , , , , 19.7816538, -0.0085603, , , , , , , 19.7816538, -0.0045319, , , , , , , 19.7816538, 0.0495155, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7821731, -0.01561, , , , , , , 19.7821731, -0.0050355, , , , , , , 19.7821731, -0.0052033, , , , , , , 19.7821731, 0.0414588, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7826923, -0.008896, , , , , , , 19.7826923, -0.0028534, , , , , , , 19.7826923, -0.0036927, , , , , , , 19.7826923, 0.0328985, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7832115, -0.0031891, , , , , , , 19.7832115, -0.0045319, , , , , , , 19.7832115, -0.0043641, , , , , , , 19.7832115, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7837308, 0.0011749, , , , , , , 19.7837308, -0.0068818, , , , , , , 19.7837308, -0.0058747, , , , , , , 19.7837308, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.78425, 0.0065461, , , , , , , 19.78425, -0.0072175, , , , , , , 19.78425, -0.0077211, , , , , , , 19.78425, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7847692, 0.0109102, , , , , , , 19.7847692, -0.0065461, , , , , , , 19.7847692, -0.0092317, , , , , , , 19.7847692, 0.0151064, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7852885, 0.0146029, , , , , , , 19.7852885, -0.0063783, , , , , , , 19.7852885, -0.008896, , , , , , , 19.7852885, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7858077, 0.0139315, , , , , , , 19.7858077, -0.0082246, , , , , , , 19.7858077, -0.008896, , , , , , , 19.7858077, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7863269, 0.0146029, , , , , , , 19.7863269, -0.0102388, , , , , , , 19.7863269, -0.010071, , , , , , , 19.7863269, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7868462, 0.0182956, , , , , , , 19.7868462, -0.0105745, , , , , , , 19.7868462, -0.008896, , , , , , , 19.7868462, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7873654, 0.0223239, , , , , , , 19.7873654, -0.010071, , , , , , , 19.7873654, -0.0070497, , , , , , , 19.7873654, 0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7878846, 0.0216526, , , , , , , 19.7878846, -0.0099031, , , , , , , 19.7878846, -0.0062104, , , , , , , 19.7878846, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7884038, 0.0159457, , , , , , , 19.7884038, -0.0095674, , , , , , , 19.7884038, -0.0068818, , , , , , , 19.7884038, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7889231, 0.0132601, , , , , , , 19.7889231, -0.0099031, , , , , , , 19.7889231, -0.0068818, , , , , , , 19.7889231, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7894423, 0.0169528, , , , , , , 19.7894423, -0.0109102, , , , , , , 19.7894423, -0.0065461, , , , , , , 19.7894423, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7899615, 0.0213169, , , , , , , 19.7899615, -0.0104067, , , , , , , 19.7899615, -0.0068818, , , , , , , 19.7899615, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7904808, 0.0218204, , , , , , , 19.7904808, -0.008896, , , , , , , 19.7904808, -0.0085603, , , , , , , 19.7904808, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.791, 0.0199741, , , , , , , 19.791, -0.0068818, , , , , , , 19.791, -0.0095674, , , , , , , 19.791, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7915192, 0.017792, , , , , , , 19.7915192, -0.0075532, , , , , , , 19.7915192, -0.0099031, , , , , , , 19.7915192, -0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7920385, 0.0226596, , , , , , , 19.7920385, -0.0102388, , , , , , , 19.7920385, -0.0102388, , , , , , , 19.7920385, -0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7925577, 0.0271916, , , , , , , 19.7925577, -0.0115816, , , , , , , 19.7925577, -0.0109102, , , , , , , 19.7925577, -0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7930769, 0.0273594, , , , , , , 19.7930769, -0.0092317, , , , , , , 19.7930769, -0.0124208, , , , , , , 19.7930769, -0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7935962, 0.0303807, , , , , , , 19.7935962, -0.0065461, , , , , , , 19.7935962, -0.0119173, , , , , , , 19.7935962, -0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7941154, 0.0357519, , , , , , , 19.7941154, -0.0063783, , , , , , , 19.7941154, -0.0105745, , , , , , , 19.7941154, -0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7946346, 0.0357519, , , , , , , 19.7946346, -0.0077211, , , , , , , 19.7946346, -0.0090639, , , , , , , 19.7946346, -0.0243381, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7951538, 0.030045, , , , , , , 19.7951538, -0.0082246, , , , , , , 19.7951538, -0.0075532, , , , , , , 19.7951538, -0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7956731, 0.0218204, , , , , , , 19.7956731, -0.0095674, , , , , , , 19.7956731, -0.0082246, , , , , , , 19.7956731, -0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7961923, 0.0149386, , , , , , , 19.7961923, -0.0092317, , , , , , , 19.7961923, -0.0078889, , , , , , , 19.7961923, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7967115, 0.0129244, , , , , , , 19.7967115, -0.008896, , , , , , , 19.7967115, -0.0082246, , , , , , , 19.7967115, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7972308, 0.0109102, , , , , , , 19.7972308, -0.0090639, , , , , , , 19.7972308, -0.0085603, , , , , , , 19.7972308, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.79775, 0.0045319, , , , , , , 19.79775, -0.0085603, , , , , , , 19.79775, -0.0085603, , , , , , , 19.79775, 0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7982692, -0.0045319, , , , , , , 19.7982692, -0.0095674, , , , , , , 19.7982692, -0.0075532, , , , , , , 19.7982692, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7987885, -0.0099031, , , , , , , 19.7987885, -0.0095674, , , , , , , 19.7987885, -0.0082246, , , , , , , 19.7987885, 0.0332341, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7993077, -0.0137636, , , , , , , 19.7993077, -0.0072175, , , , , , , 19.7993077, -0.0082246, , , , , , , 19.7993077, 0.0404517, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.7998269, -0.0162814, , , , , , , 19.7998269, -0.0057069, , , , , , , 19.7998269, -0.0085603, , , , , , , 19.7998269, 0.047837, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8003462, -0.0142672, , , , , , , 19.8003462, -0.0077211, , , , , , , 19.8003462, -0.0058747, , , , , , , 19.8003462, 0.0515297, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8008654, -0.0102388, , , , , , , 19.8008654, -0.0099031, , , , , , , 19.8008654, -0.0025177, , , , , , , 19.8008654, 0.0540475, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8013846, -0.0062104, , , , , , , 19.8013846, -0.0095674, , , , , , , 19.8013846, -0.0005035, , , , , , , 19.8013846, 0.056733, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8019038, -0.0041962, , , , , , , 19.8019038, -0.0082246, , , , , , , 19.8019038, -0.0018463, , , , , , , 19.8019038, 0.0525368, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8024231, -0.0048676, , , , , , , 19.8024231, -0.0095674, , , , , , , 19.8024231, -0.0048676, , , , , , , 19.8024231, 0.0438087, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8029423, -0.0018463, , , , , , , 19.8029423, -0.012253, , , , , , , 19.8029423, -0.0065461, , , , , , , 19.8029423, 0.0359197, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8034615, 0.0026856, , , , , , , 19.8034615, -0.0124208, , , , , , , 19.8034615, -0.0057069, , , , , , , 19.8034615, 0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8039808, 0.0065461, , , , , , , 19.8039808, -0.0102388, , , , , , , 19.8039808, -0.0048676, , , , , , , 19.8039808, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8045, 0.0075532, , , , , , , 19.8045, -0.0092317, , , , , , , 19.8045, -0.0041962, , , , , , , 19.8045, 0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8050192, 0.0058747, , , , , , , 19.8050192, -0.0109102, , , , , , , 19.8050192, -0.005539, , , , , , , 19.8050192, 0.017792, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8055385, 0.0052033, , , , , , , 19.8055385, -0.0117494, , , , , , , 19.8055385, -0.0062104, , , , , , , 19.8055385, 0.0157778, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8060577, 0.0099031, , , , , , , 19.8060577, -0.0104067, , , , , , , 19.8060577, -0.0082246, , , , , , , 19.8060577, 0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8065769, 0.0159457, , , , , , , 19.8065769, -0.0085603, , , , , , , 19.8065769, -0.0099031, , , , , , , 19.8065769, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8070962, 0.0206455, , , , , , , 19.8070962, -0.0077211, , , , , , , 19.8070962, -0.0112459, , , , , , , 19.8070962, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8076154, 0.0236667, , , , , , , 19.8076154, -0.0075532, , , , , , , 19.8076154, -0.0125887, , , , , , , 19.8076154, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8081346, 0.0226596, , , , , , , 19.8081346, -0.0075532, , , , , , , 19.8081346, -0.0109102, , , , , , , 19.8081346, 0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8086538, 0.0213169, , , , , , , 19.8086538, -0.0082246, , , , , , , 19.8086538, -0.0092317, , , , , , , 19.8086538, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8091731, 0.0236667, , , , , , , 19.8091731, -0.0075532, , , , , , , 19.8091731, -0.0102388, , , , , , , 19.8091731, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8096923, 0.0229953, , , , , , , 19.8096923, -0.0065461, , , , , , , 19.8096923, -0.0115816, , , , , , , 19.8096923, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8102115, 0.0240024, , , , , , , 19.8102115, -0.005539, , , , , , , 19.8102115, -0.0102388, , , , , , , 19.8102115, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8107308, 0.0243381, , , , , , , 19.8107308, -0.0043641, , , , , , , 19.8107308, -0.0099031, , , , , , , 19.8107308, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.81125, 0.023331, , , , , , , 19.81125, -0.005539, , , , , , , 19.81125, -0.0095674, , , , , , , 19.81125, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8117692, 0.0253452, , , , , , , 19.8117692, -0.0072175, , , , , , , 19.8117692, -0.0077211, , , , , , , 19.8117692, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8122885, 0.0370947, , , , , , , 19.8122885, -0.0070497, , , , , , , 19.8122885, -0.0068818, , , , , , , 19.8122885, -0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8128077, 0.0441444, , , , , , , 19.8128077, -0.0068818, , , , , , , 19.8128077, -0.0057069, , , , , , , 19.8128077, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8133269, 0.043473, , , , , , , 19.8133269, -0.0062104, , , , , , , 19.8133269, -0.0048676, , , , , , , 19.8133269, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8138462, 0.040116, , , , , , , 19.8138462, -0.005539, , , , , , , 19.8138462, -0.0058747, , , , , , , 19.8138462, -0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8143654, 0.0381018, , , , , , , 19.8143654, -0.0052033, , , , , , , 19.8143654, -0.0082246, , , , , , , 19.8143654, -0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8148846, 0.0374304, , , , , , , 19.8148846, -0.0041962, , , , , , , 19.8148846, -0.0109102, , , , , , , 19.8148846, -0.0147707, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8154038, 0.0347448, , , , , , , 19.8154038, -0.0045319, , , , , , , 19.8154038, -0.0115816, , , , , , , 19.8154038, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8159231, 0.0276951, , , , , , , 19.8159231, -0.0036927, , , , , , , 19.8159231, -0.0109102, , , , , , , 19.8159231, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8164423, 0.023331, , , , , , , 19.8164423, -0.0035248, , , , , , , 19.8164423, -0.008896, , , , , , , 19.8164423, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8169615, 0.0203098, , , , , , , 19.8169615, -0.0046998, , , , , , , 19.8169615, -0.0075532, , , , , , , 19.8169615, 0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8174808, 0.0130922, , , , , , , 19.8174808, -0.0036927, , , , , , , 19.8174808, -0.0065461, , , , , , , 19.8174808, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.818, 0.005539, , , , , , , 19.818, -0.0036927, , , , , , , 19.818, -0.0068818, , , , , , , 19.818, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8185192, 0.002182, , , , , , , 19.8185192, -0.0060426, , , , , , , 19.8185192, -0.0058747, , , , , , , 19.8185192, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8190385, -0.0041962, , , , , , , 19.8190385, -0.0085603, , , , , , , 19.8190385, -0.0031891, , , , , , , 19.8190385, 0.0417945, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8195577, -0.0082246, , , , , , , 19.8195577, -0.0099031, , , , , , , 19.8195577, -0.0031891, , , , , , , 19.8195577, 0.0439765, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8200769, -0.012253, , , , , , , 19.8200769, -0.0095674, , , , , , , 19.8200769, -0.0052033, , , , , , , 19.8200769, 0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8205962, -0.0179599, , , , , , , 19.8205962, -0.0082246, , , , , , , 19.8205962, -0.0062104, , , , , , , 19.8205962, 0.0506905, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19.8211154, -0.0176242, , , , , , , 19.8211154, -0.008896, , , , , , , 19.8211154, -0.0045319, , , , , , , 19.8211154, 0.0522011, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
