window_idx,IAV_channel_1,ISD_channel_1,KURT_channel_1,LD_channel_1,MAV_channel_1,MNF_channel_1,MNP_channel_1,MPK_channel_1,RMS_channel_1,SAMPEN_channel_1,SKEW_channel_1,SM_channel_1,SSC_channel_1,VAR_channel_1,WAMP_channel_1,WL_channel_1,ZC_channel_1,IAV_channel_2,ISD_channel_2,KURT_channel_2,LD_channel_2,MAV_channel_2,MNF_channel_2,MNP_channel_2,MPK_channel_2,RMS_channel_2,SAMPEN_channel_2,SKEW_channel_2,SM_channel_2,SSC_channel_2,VAR_channel_2,WAMP_channel_2,WL_channel_2,ZC_channel_2,IAV_channel_3,ISD_channel_3,KURT_channel_3,LD_channel_3,MAV_channel_3,MNF_channel_3,MNP_channel_3,MPK_channel_3,RMS_channel_3,SAMPEN_channel_3,SKEW_channel_3,SM_channel_3,SSC_channel_3,VAR_channel_3,WAMP_channel_3,WL_channel_3,ZC_channel_3,IAV_channel_4,ISD_channel_4,KURT_channel_4,LD_channel_4,MAV_channel_4,MNF_channel_4,MNP_channel_4,MPK_channel_4,RMS_channel_4,SAMPEN_channel_4,SKEW_channel_4,SM_channel_4,SSC_channel_4,VAR_channel_4,WAMP_channel_4,WL_channel_4,ZC_channel_4,IAV_channel_5,ISD_channel_5,KURT_channel_5,LD_channel_5,MAV_channel_5,MNF_channel_5,MNP_channel_5,MPK_channel_5,RMS_channel_5,SAMPEN_channel_5,SKEW_channel_5,SM_channel_5,SSC_channel_5,VAR_channel_5,WAMP_channel_5,WL_channel_5,ZC_channel_5,IAV_channel_6,ISD_channel_6,KURT_channel_6,LD_channel_6,MAV_channel_6,MNF_channel_6,MNP_channel_6,MPK_channel_6,RMS_channel_6,SAMPEN_channel_6,SKEW_channel_6,SM_channel_6,SSC_channel_6,VAR_channel_6,WAMP_channel_6,WL_channel_6,ZC_channel_6,IAV_channel_7,ISD_channel_7,KURT_channel_7,LD_channel_7,MAV_channel_7,MNF_channel_7,MNP_channel_7,MPK_channel_7,RMS_channel_7,SAMPEN_channel_7,SKEW_channel_7,SM_channel_7,SSC_channel_7,VAR_channel_7,WAMP_channel_7,WL_channel_7,ZC_channel_7,IAV_channel_8,ISD_channel_8,KURT_channel_8,LD_channel_8,MAV_channel_8,MNF_channel_8,MNP_channel_8,MPK_channel_8,RMS_channel_8,SAMPEN_channel_8,SKEW_channel_8,SM_channel_8,SSC_channel_8,VAR_channel_8,WAMP_channel_8,WL_channel_8,ZC_channel_8,label
135,4.761628267,0.566874243,2.897733221,1.119040185,0.119040707,7.968445161,0.000575713,0.120731491,0.119045605,0.387929345,0.367150783,19.32175413,21,1.17E-06,0,0.006763137,20,7.511030031,1.41728988,3.164073672,1.187702668,0.187775751,7.767882808,0.001436735,0.200666258,0.188234553,0.042324624,0.25597883,45.93469003,28,0.000172514,0,0.04174495,27,3.814902472,0.370406452,2.458441299,1.095298165,0.095372562,9.583047695,0.000373624,0.124863384,0.096229732,0.063910874,0.405648004,16.29414267,24,0.000164236,19,0.041821038,24,3.493343377,0.305343112,2.40721898,1.087330632,0.087333584,8.613762009,0.000310014,0.092386677,0.087370348,0.372604891,0.05344115,11.74547548,26,6.42E-06,0,0.016261625,24,1.608874775,0.070504033,2.631402824,1.040152806,0.040221869,12.43256018,6.93E-05,0.068290913,0.04198334,0.070538467,0.257245609,4.122933853,27,0.000144802,19,0.043402182,25,1.978129217,0.09980649,2.989807609,1.049429716,0.04945323,9.382021865,0.000100591,0.064928397,0.049951599,0.044451763,-0.217109297,4.243135459,28,4.95E-05,0,0.022352366,23,6.343997014,1.00727857,2.265645007,1.158587843,0.158599925,8.214475443,0.001022578,0.168793802,0.158688261,0.01003312,0.412841996,35.97751917,27,2.80E-05,0,0.017920864,24,5.132344768,0.836012165,2.887092134,1.126410771,0.128308619,16.06538498,0.000779633,0.279842092,0.144569375,0.065350652,0.570997414,59.99584981,26,0.004437202,19,0.202410721,20,no weight
136,4.666841533,0.544716351,2.758583261,1.116668451,0.116671038,8.121161472,0.000553137,0.120731491,0.116695796,0.001111317,0.626400787,19.12886822,22,5.78E-06,0,0.008120905,19,6.318077136,1.017986788,4.013192599,1.157735607,0.157951928,8.471572987,0.001026052,0.195757719,0.159529526,0.001111317,-0.081672951,37.01426715,28,0.000500858,0,0.075611581,24,5.036583874,0.657739054,12.80136957,1.125652957,0.125914597,8.769319202,0.000658796,0.166911891,0.128232119,0.001111317,0.69116052,24.60086094,23,0.000588991,39,0.081994589,23,3.62397125,0.32908254,5.969333194,1.090590647,0.090599281,8.154871699,0.00033393,0.097930384,0.090703161,0.001111317,0.467569147,11.59605197,25,1.88E-05,0,0.014662206,24,2.772604526,0.214547758,12.87189255,1.069053597,0.069315113,10.07446814,0.000209148,0.109258902,0.073237244,0.001111317,-1.593068059,8.972234458,25,0.000559109,39,0.079887578,20,1.700327331,0.072375969,2.063069247,1.042507007,0.042508183,8.13799716,7.35E-05,0.045154247,0.042537033,0.001111317,0.032333598,2.545989002,26,2.45E-06,0,0.005292127,18,6.763780836,1.145646288,2.496738556,1.169073906,0.169094521,8.143906498,0.001162792,0.180822561,0.169236985,0.001111317,0.014185608,40.32488592,25,4.82E-05,0,0.02345608,22,11.40616958,3.854144682,7.418736787,1.279267509,0.285154239,11.11248752,0.003678914,0.492327972,0.31040879,0.001111317,-0.609733614,174.081093,23,0.015040677,39,0.414347466,24,no weight
137,5.463247438,0.781118857,5.444318324,1.136203259,0.136581186,10.7647307,0.000779654,0.204536648,0.139742518,0.063910874,0.782476217,39.1614798,26,0.000873551,19,0.0958824,24,5.759813877,0.839382995,4.241141705,1.143886495,0.143995347,10.0787664,0.000848592,0.178706562,0.144860536,0.387929345,0.374267114,39.99368993,26,0.000249915,19,0.095396835,26,6.465147481,1.057176372,5.316526949,1.161496513,0.161628687,7.993307,0.001068911,0.185725156,0.162571244,0.013987759,0.719958947,35.48544151,24,0.000305577,19,0.058759346,23,3.960650097,0.393373439,3.224459385,1.099002564,0.099016252,8.283340335,0.000399048,0.109416983,0.099168221,0.01003312,0.261163211,14.19033976,30,3.01E-05,0,0.018629725,23,4.252774281,0.467218272,5.245202842,1.106148611,0.106319357,8.435436358,0.000468622,0.136420311,0.108076162,0.010373025,-0.426494929,16.51301358,23,0.000376651,19,0.066080998,19,1.767983438,0.078930031,3.692206656,1.044190205,0.044199586,9.321900162,7.99E-05,0.054633769,0.044421287,0.101283812,0.537124797,3.371213058,27,1.96E-05,0,0.017349865,20,7.74844747,1.522350404,3.178283656,1.193489442,0.193711187,9.062885923,0.001537767,0.243804385,0.195086545,0.030490167,0.009704368,61.98643201,25,0.000534736,19,0.074409145,24,17.40988471,7.730867008,3.676122792,1.433870224,0.435247118,7.169217646,0.007791709,0.492327972,0.439626745,0.078692269,-0.241673123,211.2733873,25,0.003831622,19,0.228323419,24,no weight
138,8.278230193,1.837993685,3.938741353,1.205661794,0.206955755,9.372129727,0.001817884,0.301300924,0.214359143,0.001111317,0.279478817,72.54943699,28,0.003119158,39,0.188690338,27,7.209905046,1.35020066,5.81664144,1.179711062,0.180247626,8.800544423,0.001351482,0.240349114,0.183725383,0.001111317,-0.161180746,50.64693023,28,0.00126581,39,0.120202976,25,7.448809662,1.392344881,5.716406345,1.186165171,0.186220242,8.181367277,0.001412055,0.205528592,0.186570689,0.001111317,0.899947074,49.19436977,25,0.000130644,0,0.0386167,22,4.388770476,0.48348072,3.015487607,1.109697318,0.109719262,8.186366711,0.000490273,0.12150814,0.109940975,0.001111317,0.135899787,17.09097106,25,4.87E-05,0,0.023577755,20,5.485403377,0.76313368,7.443798766,1.137015333,0.137135084,8.372650446,0.000770795,0.165011267,0.138124371,0.001111317,-0.160232649,27.48135287,21,0.000272311,0,0.055752364,20,2.20089986,0.124320652,3.624008553,1.054984324,0.055022496,8.586135532,0.000125002,0.070182873,0.055749586,0.001111317,0.554524441,4.570362888,24,8.05E-05,0,0.030320754,19,9.818472062,2.468626503,2.102873858,1.24487364,0.245461802,8.545831368,0.002484278,0.310101042,0.248426373,0.001111317,-0.211602174,90.40441416,30,0.001464167,39,0.129278481,27,18.60679102,8.665655357,2.546126564,1.465081566,0.465169776,8.135051699,0.00879701,0.492327972,0.465447509,0.001111317,0.074024345,304.7429304,28,0.000258464,0,0.054316394,27,no weight
139,10.14290577,2.60570436,5.378877263,1.253236008,0.253572644,6.479372158,0.002633238,0.301300924,0.255230502,0.527059398,-0.874224533,59.57856697,29,0.000843523,38,0.190913119,24,8.257267309,1.722691783,7.778309566,1.206243419,0.206431683,6.663570704,0.001742526,0.240349114,0.207526612,0.375734071,-0.204722761,41.90052984,25,0.000453255,38,0.135669726,20,7.223021103,1.326706253,3.329226256,1.180335001,0.180575528,7.042974469,0.001338673,0.205528592,0.182119895,0.127980069,0.580911286,35.31623379,23,0.000560135,19,0.099812256,19,4.289943403,0.467056751,3.664160771,1.107169306,0.107248585,7.05578413,0.00047163,0.12150814,0.108057479,0.151103416,0.246235008,12.530927,21,0.00017416,19,0.057038218,19,5.670966988,0.817057988,2.451091943,1.141629916,0.141774175,6.774627818,0.000824718,0.165011267,0.142921131,0.275612625,-0.14426674,20.24568099,29,0.000326533,19,0.092948367,27,2.424578034,0.148574445,3.419794232,1.060595446,0.060614451,6.732524709,0.000150267,0.070182873,0.060945559,0.387929345,-0.442120385,3.683618552,24,4.02E-05,0,0.03827369,22,10.76833236,2.928406143,2.577568425,1.268916179,0.269208309,6.775730997,0.002962642,0.310101042,0.270573749,0.399977683,-0.233662719,73.63714283,30,0.00073704,38,0.163570933,28,16.47617861,6.881360097,3.277473255,1.411049818,0.411904465,7.724802495,0.006951803,0.464473411,0.414769819,0.027990165,-0.352176065,217.2781494,31,0.002368714,19,0.157352119,30,no weight
140,7.988357792,1.740015954,2.954970542,1.198199138,0.199708945,9.664453401,0.001710586,0.301300924,0.208567492,0.001111317,0.189371749,70.3963442,28,0.003616736,39,0.203183958,23,6.448424817,1.12734224,3.80580474,1.160264618,0.16121062,9.563081128,0.001110601,0.240349114,0.167879588,0.001111317,-0.192831299,45.22558229,22,0.002194692,39,0.158276988,21,4.895921884,0.696119033,2.942145773,1.121317894,0.122398047,10.76849848,0.000669086,0.205528592,0.131920339,0.001111317,-0.024118519,30.68027467,26,0.002421694,39,0.166261089,21,2.990311741,0.254184796,3.029087625,1.074401331,0.074757794,10.39575878,0.000246167,0.12150814,0.07971587,0.001111317,-0.12348673,10.89707267,28,0.000765892,39,0.093500692,23,3.899722869,0.444095781,3.518133438,1.096764651,0.097493072,10.86411222,0.000426027,0.165011267,0.105367901,0.001111317,-0.457867772,19.70848334,32,0.001597495,39,0.13503639,27,1.842494321,0.093024768,3.493932745,1.045964896,0.046062358,9.751788975,9.13E-05,0.070182873,0.048224674,0.001111317,-0.162388545,3.790697926,24,0.000203878,0,0.04824103,21,8.274594074,1.861112814,4.487596261,1.205314971,0.206864852,9.60914281,0.001831728,0.310101042,0.215703084,0.001111317,-0.03568305,74.95036106,25,0.003734753,39,0.20647238,24,12.14707245,3.94173432,2.579869608,1.30124557,0.303676811,9.301605945,0.00390433,0.438011579,0.313916164,0.001111317,-0.247371702,154.6444897,36,0.006323752,39,0.268669534,35,no weight
141,4.655680601,0.600151986,2.990536271,1.115749537,0.116392015,11.53099551,0.000586726,0.197104022,0.122489998,0.023656837,-0.435671632,31.06616449,26,0.001456698,19,0.124873916,23,3.730129691,0.390703935,5.222404327,1.092768069,0.093253242,11.39615037,0.000380035,0.159181428,0.098831161,0.014321097,-0.393590974,19.56461416,26,0.001071431,19,0.109494141,27,2.268567748,0.162234594,2.532131537,1.0563229,0.056714194,15.12785927,0.000151631,0.120266495,0.063685672,0.040990401,0.215483269,10.80397576,26,0.000839365,19,0.09221122,21,1.493027666,0.06692106,3.288877919,1.037191943,0.037325692,13.79296855,6.36E-05,0.073559067,0.040902647,0.031859092,0.107041812,4.10096798,26,0.000279819,19,0.053830262,23,1.785348625,0.101053535,3.099959936,1.044381224,0.044633716,15.41799885,9.43E-05,0.095761836,0.050262694,0.055569851,0.109915908,6.872063377,27,0.00053417,19,0.072938563,24,1.075927326,0.031829578,4.334310762,1.026863173,0.026898183,11.69261734,3.12E-05,0.045443883,0.028208854,0.03803093,-0.880865147,1.693660661,27,7.22E-05,0,0.02717872,20,4.835430054,0.648667175,2.086016371,1.120180907,0.120885751,11.41969612,0.000633704,0.20421777,0.127344727,0.02063787,-0.12788164,33.03831547,29,0.001603315,19,0.132149858,26,7.482488462,1.528990915,3.859893987,1.185719555,0.187062212,10.66335738,0.001502275,0.30023233,0.195511567,0.013987759,-0.737489461,71.78756527,31,0.003232502,38,0.190899902,32,no weight
142,2.861954929,0.214663806,1.804005119,1.071433438,0.071548873,8.960797634,0.000214146,0.098116966,0.073257048,0.001111317,-0.114631516,8.171247416,25,0.000247354,0,0.053136185,20,1.953402196,0.110879228,2.619211361,1.048650466,0.048835055,10.7785801,0.000106552,0.082072127,0.052649603,0.001111317,-0.232830039,4.890394207,30,0.000387118,0,0.066474144,27,1.110408652,0.032681295,2.446254137,1.027737641,0.027760216,9.16195078,3.25E-05,0.039267503,0.028583778,0.001111317,-0.185645476,1.266605645,24,4.64E-05,0,0.023014573,19,0.780437835,0.016238982,2.658893245,1.019498539,0.019510946,9.266337903,1.61E-05,0.028007447,0.02014881,0.001111317,0.226403362,0.635148412,24,2.53E-05,0,0.016993003,18,0.905402904,0.021249,2.589929219,1.022625842,0.022635073,8.764094031,2.13E-05,0.029974877,0.023048319,0.001111317,0.327206393,0.794372337,25,1.89E-05,0,0.014679609,24,0.726736357,0.01340323,2.162373836,1.018165959,0.018168409,8.38392946,1.35E-05,0.021941843,0.018305211,0.001111317,-0.140758907,0.483200727,29,4.99E-06,0,0.007546868,23,2.849494645,0.217697173,1.96401838,1.071065722,0.071237366,9.365921384,0.000215343,0.103628662,0.073772822,0.001111317,-0.085502768,8.588377246,35,0.000367667,0,0.064782591,33,4.310129097,0.517599714,1.96912805,1.107152836,0.107753227,10.04476269,0.000504879,0.169342044,0.113754089,0.001111317,-0.153747856,21.59497503,32,0.001329235,39,0.123177633,32,no weight
143,1.990848476,0.103063559,2.372944593,1.04972407,0.049771212,9.820687697,0.000103118,0.07086764,0.050760112,0.023656837,0.16337304,4.565074132,26,9.94E-05,0,0.032611994,23,0.991292022,0.028497892,3.738181552,1.024734658,0.024782301,14.48954898,2.74E-05,0.047982822,0.026691708,0.084695158,-0.217439425,1.924480894,28,9.83E-05,0,0.03673727,23,0.776946327,0.015563947,3.191075679,1.019417874,0.019423658,10.37854379,1.56E-05,0.027465158,0.019725584,0.078692269,0.474659811,0.754755468,24,1.18E-05,0,0.012682913,20,0.531063381,0.007319003,1.950155482,1.01327328,0.013276585,10.56631514,7.33E-06,0.019293087,0.013526828,0.068011879,0.121243779,0.361113775,31,6.71E-06,0,0.009048561,28,0.6780084,0.011734709,2.890195208,1.016947236,0.01695021,9.50894756,1.18E-05,0.022446872,0.017127981,0.064415582,0.308243269,0.508301617,28,6.06E-06,0,0.007683441,23,0.606838908,0.009276985,2.375046421,1.015170103,0.015170973,8.784901499,9.39E-06,0.018071654,0.015229072,0.03803093,0.164779462,0.363877423,25,1.77E-06,0,0.004249368,26,1.788482643,0.085854201,2.1041502,1.044642004,0.044712066,10.73501603,8.49E-05,0.07040682,0.046328771,0.023656837,-0.030452766,4.158715712,27,0.000147186,0,0.039657517,28,2.411505393,0.162129432,1.797617145,1.060092486,0.060287635,12.43991291,0.000158111,0.106174027,0.063665028,0.06265527,-0.234567586,9.265410946,38,0.000418637,19,0.063526336,37,no weight
144,1.523146758,0.058667164,3.093988224,1.038070628,0.038078669,8.319927919,5.93E-05,0.044980781,0.038297246,0.001111317,0.597796528,2.101724609,24,1.67E-05,0,0.013804223,25,0.80259805,0.016383785,2.607517149,1.020061524,0.020064951,8.423790661,1.65E-05,0.024531919,0.020238444,0.001111317,-0.315646892,0.592959236,27,6.99E-06,0,0.008933936,26,0.710492687,0.012651931,3.074922722,1.017761925,0.017762317,8.159119852,1.28E-05,0.019271704,0.017784776,0.001111317,0.481021478,0.446014454,23,7.98E-07,0,0.003018774,20,0.472184951,0.005582718,1.796387353,1.011804516,0.011804624,8.141823841,5.67E-06,0.012594803,0.011813888,0.001111317,0.291203933,0.196461066,30,2.19E-07,0,0.001580359,31,0.589977414,0.00870601,4.744908818,1.014749384,0.014749435,8.122162567,8.84E-06,0.015295268,0.014752974,0.001111317,0.275104828,0.305761124,29,1.04E-07,0,0.001091666,22,0.552288631,0.007630411,2.760504534,1.013807156,0.013807216,8.124961187,7.75E-06,0.014394975,0.013811599,0.001111317,0.117053853,0.268061649,24,1.21E-07,0,0.001175519,22,1.221449202,0.038266383,2.822927141,1.030524489,0.03053623,8.574725082,3.85E-05,0.038846071,0.030929914,0.001111317,-0.404337535,1.405245075,23,2.42E-05,0,0.016619681,21,1.702205821,0.072620214,2.501203075,1.042552956,0.042555146,8.158945179,7.37E-05,0.046164411,0.042608747,0.001111317,-0.197413103,2.56001181,36,4.56E-06,0,0.00721853,35,no weight
145,1.275653345,0.041073564,2.881306488,1.031886597,0.031891334,8.520743846,4.16E-05,0.037901692,0.03204433,0.010373025,0.664247973,1.532427677,23,9.78E-06,0,0.010591163,22,0.912717737,0.02088133,1.919470801,1.022817271,0.022817943,7.395580714,2.12E-05,0.024531919,0.022848047,0.397146,-0.076635087,0.625467178,29,1.37E-06,0,0.006855904,25,0.73149882,0.01339493,3.110305316,1.018287254,0.018287471,7.586313991,1.36E-05,0.019271704,0.018299542,0.387929345,0.198368584,0.420092338,18,4.42E-07,0,0.003936935,17,0.492528652,0.006066365,2.119336189,1.012313195,0.012313216,7.883186028,6.16E-06,0.012594803,0.012314996,0.291166864,0.333875557,0.2031212,28,4.38E-08,0,0.001126348,25,0.567462775,0.008054737,3.383589576,1.014186515,0.014186569,8.11111269,8.18E-06,0.01473544,0.014190434,0.009534802,0.466662367,0.282243571,28,1.10E-07,0,0.001131807,21,0.541739839,0.007338676,2.623853598,1.013543476,0.013543496,8.365946151,7.45E-06,0.013942926,0.013544996,0.387929345,-0.039835831,0.270137514,23,4.06E-08,0,0.001296158,22,0.960211425,0.02337871,2.542355093,1.024001281,0.024005286,9.142286745,2.36E-05,0.030323157,0.024175768,0.047784731,-0.176054371,0.964450378,27,8.21E-06,0,0.009077951,23,1.557936768,0.060847923,2.691311866,1.038946389,0.038948419,8.165267628,6.17E-05,0.0424626,0.039002539,0.009534802,-0.043237422,2.146700617,30,4.22E-06,0,0.007023284,27,no weight
146,1.088351628,0.029833405,2.549369988,1.027206105,0.027208791,8.247442683,3.02E-05,0.031176557,0.027309982,0.001111317,0.27740188,1.061092441,22,5.52E-06,0,0.007935533,18,0.878502611,0.019386706,2.246352423,1.021961433,0.021962565,8.199844059,1.97E-05,0.024531919,0.022015169,0.001111317,0.169325403,0.686248162,27,2.31E-06,0,0.005138708,23,0.669622108,0.011299648,2.541272704,1.016739449,0.016740553,8.257443994,1.14E-05,0.019271704,0.016807474,0.001111317,-0.115821338,0.402299171,16,2.25E-06,0,0.005062303,15,0.489159762,0.005983808,2.584279332,1.012228971,0.012228994,8.119160266,6.08E-06,0.012594803,0.012230911,0.001111317,0.171321829,0.210091271,28,4.69E-08,0,0.000731619,22,0.543513772,0.007390495,3.172207384,1.013587779,0.013587844,8.126487984,7.50E-06,0.014203602,0.013592733,0.001111317,0.444208352,0.259673575,26,1.33E-07,0,0.001231516,22,0.558478581,0.007805186,2.598579471,1.013961869,0.013961965,8.131383974,7.92E-06,0.014704473,0.013968881,0.001111317,0.006370285,0.274380754,28,1.93E-07,0,0.001485016,24,0.848775434,0.018024708,3.336545991,1.021219212,0.021219386,8.127743013,1.83E-05,0.022226389,0.021227758,0.001111317,-0.306055364,0.633399726,24,3.55E-07,0,0.002014007,21,1.413881518,0.050158068,3.225145407,1.035344846,0.035347038,8.178945415,5.09E-05,0.03894588,0.035411181,0.001111317,-0.130984937,1.77175324,21,4.54E-06,0,0.007197685,18,no weight
147,0.96204832,0.023217107,2.218342156,1.024050248,0.024051208,8.525496066,2.35E-05,0.027107053,0.024092067,0.034889646,0.121754288,0.875547798,18,1.97E-06,0,0.004491323,17,0.795919186,0.01587148,1.930893884,1.01989756,0.01989798,8.416386873,1.61E-05,0.021896684,0.019919513,0.029212211,-0.043768447,0.587866979,27,8.57E-07,0,0.002987873,21,0.578651316,0.008424073,3.03666247,1.014465628,0.014466283,8.413343296,8.53E-06,0.016675651,0.014512127,0.010373025,-0.29561409,0.309746177,21,1.33E-06,0,0.003904973,16,0.494997442,0.00613551,2.481659003,1.012374813,0.012374936,8.573458823,6.23E-06,0.01355376,0.012384981,0.126987995,0.293917207,0.234037898,28,2.49E-07,0,0.002047005,27,0.526984655,0.006943945,2.251047376,1.013174602,0.013174616,8.275852479,7.05E-06,0.013572056,0.013175683,0.213353342,-0.240047742,0.251342769,24,2.81E-08,0,0.000810121,21,0.577562043,0.008340994,3.03929004,1.014439032,0.014439051,7.927357756,8.47E-06,0.014704473,0.014440389,0.287505441,0.386237834,0.281881853,28,3.86E-08,0,0.001061686,21,0.805558433,0.016240602,3.220659135,1.020138746,0.020138961,8.095668521,1.65E-05,0.021193565,0.020149815,0.016349138,-0.326680148,0.566837013,20,4.37E-07,0,0.002256052,19,1.24311377,0.038961443,4.339307335,1.031073863,0.031077844,8.047827892,3.94E-05,0.03525476,0.031209551,0.01003312,-0.083101788,1.329817704,24,8.20E-06,0,0.009694534,23,no weight
148,0.903971019,0.020434863,1.810890241,1.022599205,0.022599275,8.118600982,2.08E-05,0.023241024,0.022602468,0.001111317,-0.123848879,0.717426462,24,1.44E-07,0,0.001283497,19,0.755842574,0.014285914,2.14068356,1.018896022,0.018896064,8.117878679,1.45E-05,0.019393211,0.018898356,0.001111317,0.208558436,0.501512502,27,8.66E-08,0,0.000994294,19,0.509312677,0.006515547,2.239709408,1.01273244,0.012732817,8.198347734,6.61E-06,0.014209401,0.012762784,0.001111317,-0.204887993,0.230601761,24,7.64E-07,0,0.002953168,20,0.543929969,0.007438693,1.98258979,1.013597729,0.013598249,8.216153659,7.54E-06,0.015333314,0.013636984,0.001111317,0.223280326,0.26374594,26,1.05E-06,0,0.003470129,25,0.527510713,0.006957341,2.080106251,1.01318776,0.013187768,8.115191842,7.07E-06,0.01340345,0.013188386,0.001111317,-0.19275424,0.244173293,26,1.63E-08,0,0.000431363,21,0.574294225,0.008247035,2.802924237,1.014357335,0.014357356,8.117197599,8.38E-06,0.014704473,0.014358826,0.001111317,0.230085734,0.28949526,26,4.22E-08,0,0.000694234,19,0.756158574,0.014318391,2.65864582,1.01890367,0.018903964,8.143780541,1.45E-05,0.020212382,0.018919825,0.001111317,-0.194420009,0.503977648,18,6.00E-07,0,0.002616836,16,1.015895382,0.026366434,2.625119319,1.025390493,0.025397385,8.503892309,2.66E-05,0.031748196,0.025674128,0.001111317,-0.107668148,0.961689126,31,1.41E-05,0,0.012701622,29,no weight
149,0.883769561,0.019528186,1.791530246,1.022094215,0.022094239,8.179414351,1.98E-05,0.02258282,0.022095353,0.047784731,0.086596884,0.693976766,24,4.92E-08,0,0.000703738,17,0.735444554,0.013525529,2.435067678,1.01838607,0.018386114,8.111145828,1.37E-05,0.018883317,0.018388535,0.009534802,0.566312084,0.474174775,27,8.90E-08,0,0.001020014,20,0.476937671,0.005693448,2.000212533,1.011923359,0.011923442,8.718678854,5.78E-06,0.012694956,0.011930473,0.542684716,-0.236288146,0.222959955,24,1.68E-07,0,0.002668836,21,0.58630632,0.00860218,1.860011033,1.014657556,0.014657658,7.658260381,8.73E-06,0.015333314,0.014664737,0.378796861,0.019639661,0.274267488,24,2.08E-07,0,0.002702623,22,0.529920226,0.007020881,2.451511273,1.013248,0.013248006,7.993668653,7.13E-06,0.01340345,0.013248473,0.30980399,-0.440190827,0.240532192,27,1.24E-08,0,0.000621775,23,0.555546991,0.007720654,2.479795268,1.013888615,0.013888675,8.034675958,7.84E-06,0.014348455,0.013893032,0.013823114,-0.01273486,0.266432804,25,1.21E-07,0,0.001162689,22,0.707765049,0.012539321,2.355442939,1.017693929,0.017694126,8.194678968,1.27E-05,0.018870415,0.017705452,0.010373025,-0.293183489,0.44604328,22,4.01E-07,0,0.002155418,19,0.808108893,0.016551246,2.785884949,1.020199966,0.020202722,8.957534908,1.67E-05,0.025234543,0.020341611,0.023656837,-0.454935798,0.662578077,30,5.63E-06,0,0.007751344,28,no weight
150,0.875080715,0.019144247,2.358799084,1.021877017,0.021877018,8.113585183,1.94E-05,0.021957527,0.02187707,0.001111317,0.062151014,0.671772292,23,2.27E-09,0,0.000161018,21,0.713968334,0.012748005,2.74486113,1.017849156,0.017849208,8.119499763,1.29E-05,0.018398917,0.017852174,0.001111317,-0.020488901,0.447597483,24,1.06E-07,0,0.001099418,21,0.500748688,0.006291073,3.130640599,1.012518441,0.012518717,8.177711124,6.38E-06,0.013781202,0.012541005,0.001111317,0.385222865,0.222194354,27,5.59E-07,0,0.002524969,22,0.57178535,0.008188585,2.054866338,1.014294447,0.014294634,8.146869431,8.31E-06,0.015333314,0.014307852,0.001111317,-0.129848335,0.288311487,24,3.78E-07,0,0.00207736,24,0.519239732,0.006742749,2.477989188,1.012980962,0.012980993,8.120199573,6.85E-06,0.01340345,0.012983402,0.001111317,-0.281732377,0.236762732,21,6.25E-08,0,0.000844912,21,0.526562796,0.006941746,2.545315917,1.013163946,0.01316407,8.139619839,7.05E-06,0.014010239,0.013173596,0.001111317,0.265572241,0.244231895,23,2.51E-07,0,0.001692338,22,0.667672984,0.011156128,2.284764729,1.016691684,0.016691825,8.132035636,1.13E-05,0.017595546,0.016700395,0.001111317,0.198547066,0.392204568,24,2.86E-07,0,0.001807444,22,0.6976823,0.012205101,3.137522557,1.017441614,0.017442057,8.166947735,1.24E-05,0.019046574,0.0174679,0.001111317,-0.344278915,0.430603387,29,9.02E-07,0,0.003209032,20,no weight
151,0.902059488,0.020379225,2.38868478,1.022551042,0.022551487,8.494150994,2.07E-05,0.024737977,0.022571677,0.06469961,-0.072484398,0.766122715,26,9.11E-07,0,0.003019913,26,0.706026526,0.012464034,3.029555025,1.017650636,0.017650663,8.323148538,1.27E-05,0.018168541,0.017652219,0.399977683,-0.868909878,0.455180487,23,5.49E-08,0,0.001404656,20,0.534714124,0.007152725,2.749034551,1.013367795,0.013367853,7.807588965,7.26E-06,0.013781202,0.013372289,0.209996051,0.557855055,0.235593027,24,1.19E-07,0,0.001653394,23,0.538140174,0.007245655,2.371112856,1.013453433,0.013453504,8.280350357,7.36E-06,0.014268001,0.013458877,0.0262853,-0.303870526,0.262210933,28,1.45E-07,0,0.001233892,22,0.506382595,0.006411335,2.604097649,1.012659556,0.012659565,8.198296299,6.51E-06,0.012970161,0.012660307,0.067037716,0.392437749,0.228666709,20,1.88E-08,0,0.000419137,20,0.516398138,0.006673611,2.184795944,1.012909868,0.012909953,8.610108587,6.78E-06,0.013861638,0.012916667,0.411882586,-0.105984334,0.256464925,23,1.73E-07,0,0.002368209,19,0.652277637,0.010640958,3.048236165,1.016306888,0.016306941,8.45160811,1.08E-05,0.016982906,0.01631024,0.375734071,0.556855649,0.397817161,21,1.08E-07,0,0.002075353,19,0.653998795,0.010700699,3.961566405,1.016349874,0.01634997,8.452611404,1.09E-05,0.017400916,0.016355961,0.177287872,0.693119626,0.399913712,27,1.96E-07,0,0.002049714,20,no weight
