Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 1:01:38 PM
Collection Length (seconds):, 33.777
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
6.7183269, -0.0130922, , , , , , , 6.7183269, -0.018967, , , , , , , 6.7183269, -0.0297093, , , , , , , 6.7183269, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7188462, -0.0046998, , , , , , , 6.7188462, -0.026688, , , , , , , 6.7188462, -0.0354162, , , , , , , 6.7188462, 0.0308843, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7193654, 0.0052033, , , , , , , 6.7193654, -0.0323949, , , , , , , 6.7193654, -0.0340734, , , , , , , 6.7193654, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7198846, 0.0142672, , , , , , , 6.7198846, -0.0292058, , , , , , , 6.7198846, -0.0236667, , , , , , , 6.7198846, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7204038, 0.018967, , , , , , , 6.7204038, -0.0236667, , , , , , , 6.7204038, -0.0063783, , , , , , , 6.7204038, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7209231, 0.0186313, , , , , , , 6.7209231, -0.01561, , , , , , , 6.7209231, 0.0142672, , , , , , , 6.7209231, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7214423, 0.0219883, , , , , , , 6.7214423, 0.0011749, , , , , , , 6.7214423, 0.030045, , , , , , , 6.7214423, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7219615, 0.0337377, , , , , , , 6.7219615, 0.0159457, , , , , , , 6.7219615, 0.0412909, , , , , , , 6.7219615, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7224808, 0.0428016, , , , , , , 6.7224808, 0.014435, , , , , , , 6.7224808, 0.0548867, , , , , , , 6.7224808, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.723, 0.0451514, , , , , , , 6.723, 0.0025177, , , , , , , 6.723, 0.0753643, , , , , , , 6.723, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7235192, 0.0438087, , , , , , , 6.7235192, 0.0005035, , , , , , , 6.7235192, 0.0985275, , , , , , , 6.7235192, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7240385, 0.0360876, , , , , , , 6.7240385, 0.0075532, , , , , , , 6.7240385, 0.1106126, , , , , , , 6.7240385, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7245577, 0.0246738, , , , , , , 6.7245577, 0.0078889, , , , , , , 6.7245577, 0.1132982, , , , , , , 6.7245577, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7250769, 0.0169528, , , , , , , 6.7250769, 0.0038605, , , , , , , 6.7250769, 0.1111162, , , , , , , 6.7250769, 0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7255962, 0.0085603, , , , , , , 6.7255962, 0.0099031, , , , , , , 6.7255962, 0.1015488, , , , , , , 6.7255962, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7261154, -0.0008392, , , , , , , 6.7261154, 0.0196384, , , , , , , 6.7261154, 0.0854353, , , , , , , 6.7261154, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7266346, -0.0041962, , , , , , , 6.7266346, 0.0199741, , , , , , , 6.7266346, 0.0679789, , , , , , , 6.7266346, 0.0073854, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7271538, 0.0031891, , , , , , , 6.7271538, 0.0105745, , , , , , , 6.7271538, 0.0614328, , , , , , , 6.7271538, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7276731, 0.0109102, , , , , , , 6.7276731, -0.0031891, , , , , , , 6.7276731, 0.0663005, , , , , , , 6.7276731, 0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7281923, 0.0065461, , , , , , , 6.7281923, -0.0176242, , , , , , , 6.7281923, 0.068986, , , , , , , 6.7281923, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7287115, -0.002182, , , , , , , 6.7287115, -0.0206455, , , , , , , 6.7287115, 0.0585794, , , , , , , 6.7287115, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7292308, -0.0058747, , , , , , , 6.7292308, -0.005539, , , , , , , 6.7292308, 0.0391089, , , , , , , 6.7292308, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.72975, -0.0082246, , , , , , , 6.72975, 0.0166171, , , , , , , 6.72975, 0.0246738, , , , , , , 6.72975, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7302692, -0.0068818, , , , , , , 6.7302692, 0.0317235, , , , , , , 6.7302692, 0.0224918, , , , , , , 6.7302692, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7307885, -0.0001678, , , , , , , 6.7307885, 0.0464942, , , , , , , 6.7307885, 0.0250095, , , , , , , 6.7307885, 0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7313077, 0.005539, , , , , , , 6.7313077, 0.0642863, , , , , , , 6.7313077, 0.0292058, , , , , , , 6.7313077, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7318269, 0.0085603, , , , , , , 6.7318269, 0.082414, , , , , , , 6.7318269, 0.0414588, , , , , , , 6.7318269, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7323462, 0.0065461, , , , , , , 6.7323462, 0.0970169, , , , , , , 6.7323462, 0.0522011, , , , , , , 6.7323462, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7328654, 0.0005035, , , , , , , 6.7328654, 0.0891279, , , , , , , 6.7328654, 0.0391089, , , , , , , 6.7328654, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7333846, -0.0052033, , , , , , , 6.7333846, 0.0461585, , , , , , , 6.7333846, 0.0075532, , , , , , , 6.7333846, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7339038, -0.0151064, , , , , , , 6.7339038, -0.0176242, , , , , , , 6.7339038, -0.0270237, , , , , , , 6.7339038, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7344231, -0.030045, , , , , , , 6.7344231, -0.0753643, , , , , , , 6.7344231, -0.0592508, , , , , , , 6.7344231, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7349423, -0.0330663, , , , , , , 6.7349423, -0.1075914, , , , , , , 6.7349423, -0.0887922, , , , , , , 6.7349423, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7354615, -0.0198062, , , , , , , 6.7354615, -0.1132982, , , , , , , 6.7354615, -0.1122911, , , , , , , 6.7354615, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7359808, 0, , , , , , , 6.7359808, -0.1075914, , , , , , , 6.7359808, -0.1270619, , , , , , , 6.7359808, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7365, 0.0213169, , , , , , , 6.7365, -0.0981918, , , , , , , 6.7365, -0.1362936, , , , , , , 6.7365, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7370192, 0.0370947, , , , , , , 6.7370192, -0.0814069, , , , , , , 6.7370192, -0.1421683, , , , , , , 6.7370192, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7375385, 0.0438087, , , , , , , 6.7375385, -0.0659648, , , , , , , 6.7375385, -0.1435111, , , , , , , 6.7375385, 0.0248417, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7380577, 0.0454871, , , , , , , 6.7380577, -0.0746929, , , , , , , 6.7380577, -0.1428397, , , , , , , 6.7380577, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7385769, 0.0446479, , , , , , , 6.7385769, -0.1059129, , , , , , , 6.7385769, -0.1414969, , , , , , , 6.7385769, 0.0315557, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7390962, 0.0433051, , , , , , , 6.7390962, -0.1270619, , , , , , , 6.7390962, -0.1364614, , , , , , , 6.7390962, 0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7396154, 0.0414588, , , , , , , 6.7396154, -0.1210193, , , , , , , 6.7396154, -0.1277333, , , , , , , 6.7396154, 0.0271916, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7401346, 0.0396124, , , , , , , 6.7401346, -0.102388, , , , , , , 6.7401346, -0.1143053, , , , , , , 6.7401346, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7406538, 0.0340734, , , , , , , 6.7406538, -0.0887922, , , , , , , 6.7406538, -0.0941634, , , , , , , 6.7406538, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7411731, 0.0213169, , , , , , , 6.7411731, -0.0834211, , , , , , , 6.7411731, -0.0726787, , , , , , , 6.7411731, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7416923, 0.0135958, , , , , , , 6.7416923, -0.0757, , , , , , , 6.7416923, -0.0527047, , , , , , , 6.7416923, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7422115, 0.0117494, , , , , , , 6.7422115, -0.0632792, , , , , , , 6.7422115, -0.0337377, , , , , , , 6.7422115, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7427308, 0.0112459, , , , , , , 6.7427308, -0.0485084, , , , , , , 6.7427308, -0.0172885, , , , , , , 6.7427308, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.74325, 0.0119173, , , , , , , 6.74325, -0.0288701, , , , , , , 6.74325, -0.0015106, , , , , , , 6.74325, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7437692, 0.0157778, , , , , , , 6.7437692, -0.0097353, , , , , , , 6.7437692, 0.0130922, , , , , , , 6.7437692, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7442885, 0.0152743, , , , , , , 6.7442885, 0.0001678, , , , , , , 6.7442885, 0.0260166, , , , , , , 6.7442885, 0.021149, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7448077, 0.0010071, , , , , , , 6.7448077, 0.0058747, , , , , , , 6.7448077, 0.0347448, , , , , , , 6.7448077, 0.021149, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7453269, -0.0115816, , , , , , , 6.7453269, 0.0119173, , , , , , , 6.7453269, 0.0421302, , , , , , , 6.7453269, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7458462, -0.0097353, , , , , , , 6.7458462, 0.0193027, , , , , , , 6.7458462, 0.0495155, , , , , , , 6.7458462, 0.0198062, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7463654, 0.0015106, , , , , , , 6.7463654, 0.0263523, , , , , , , 6.7463654, 0.0542153, , , , , , , 6.7463654, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7468846, 0.0048676, , , , , , , 6.7468846, 0.0273594, , , , , , , 6.7468846, 0.0592508, , , , , , , 6.7468846, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7474038, -0.0005035, , , , , , , 6.7474038, 0.0293736, , , , , , , 6.7474038, 0.0639506, , , , , , , 6.7474038, 0.0114137, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7479231, -0.0045319, , , , , , , 6.7479231, 0.0404517, , , , , , , 6.7479231, 0.0616007, , , , , , , 6.7479231, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7484423, 0.0025177, , , , , , , 6.7484423, 0.0525368, , , , , , , 6.7484423, 0.0486763, , , , , , , 6.7484423, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7489615, 0.0219883, , , , , , , 6.7489615, 0.0572366, , , , , , , 6.7489615, 0.0337377, , , , , , , 6.7489615, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7494808, 0.0370947, , , , , , , 6.7494808, 0.0572366, , , , , , , 6.7494808, 0.026688, , , , , , , 6.7494808, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.75, 0.0431373, , , , , , , 6.75, 0.0595865, , , , , , , 6.75, 0.0251774, , , , , , , 6.75, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7505192, 0.0431373, , , , , , , 6.7505192, 0.061265, , , , , , , 6.7505192, 0.0263523, , , , , , , 6.7505192, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7510385, 0.0448157, , , , , , , 6.7510385, 0.0607614, , , , , , , 6.7510385, 0.0310521, , , , , , , 6.7510385, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7515577, 0.0448157, , , , , , , 6.7515577, 0.0595865, , , , , , , 6.7515577, 0.0394446, , , , , , , 6.7515577, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7520769, 0.0424659, , , , , , , 6.7520769, 0.0522011, , , , , , , 6.7520769, 0.0518654, , , , , , , 6.7520769, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7525962, 0.0397803, , , , , , , 6.7525962, 0.0407874, , , , , , , 6.7525962, 0.0696574, , , , , , , 6.7525962, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7531154, 0.0317235, , , , , , , 6.7531154, 0.0280308, , , , , , , 6.7531154, 0.0809033, , , , , , , 6.7531154, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7536346, 0.0186313, , , , , , , 6.7536346, 0.0276951, , , , , , , 6.7536346, 0.0750286, , , , , , , 6.7536346, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7541538, 0.0105745, , , , , , , 6.7541538, 0.0381018, , , , , , , 6.7541538, 0.0580758, , , , , , , 6.7541538, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7546731, 0.0186313, , , , , , , 6.7546731, 0.0441444, , , , , , , 6.7546731, 0.0340734, , , , , , , 6.7546731, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7551923, 0.033402, , , , , , , 6.7551923, 0.0340734, , , , , , , 6.7551923, 0.0058747, , , , , , , 6.7551923, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7557115, 0.0404517, , , , , , , 6.7557115, 0.0065461, , , , , , , 6.7557115, -0.0129244, , , , , , , 6.7557115, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7562308, 0.0503548, , , , , , , 6.7562308, -0.0070497, , , , , , , 6.7562308, -0.0151064, , , , , , , 6.7562308, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.75675, 0.0656291, , , , , , , 6.75675, -0.0040284, , , , , , , 6.75675, -0.0045319, , , , , , , 6.75675, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7572692, 0.0750286, , , , , , , 6.7572692, -0.0323949, , , , , , , 6.7572692, 0.0099031, , , , , , , 6.7572692, -0.0151064, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7577885, 0.072343, , , , , , , 6.7577885, -0.0961776, , , , , , , 6.7577885, 0.0213169, , , , , , , 6.7577885, -0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7583077, 0.0642863, , , , , , , 6.7583077, -0.1398184, , , , , , , 6.7583077, 0.0238346, , , , , , , 6.7583077, -0.0290379, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7588269, 0.0538796, , , , , , , 6.7588269, -0.124712, , , , , , , 6.7588269, 0.0102388, , , , , , , 6.7588269, -0.0283665, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7593462, 0.0428016, , , , , , , 6.7593462, -0.0679789, , , , , , , 6.7593462, -0.0191348, , , , , , , 6.7593462, -0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7598654, 0.0350805, , , , , , , 6.7598654, -0.0092317, , , , , , , 6.7598654, -0.0454871, , , , , , , 6.7598654, -0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7603846, 0.0292058, , , , , , , 6.7603846, 0.0290379, , , , , , , 6.7603846, -0.0570687, , , , , , , 6.7603846, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7609038, 0.0263523, , , , , , , 6.7609038, 0.0538796, , , , , , , 6.7609038, -0.0582437, , , , , , , 6.7609038, -0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7614231, 0.0250095, , , , , , , 6.7614231, 0.0622721, , , , , , , 6.7614231, -0.0552224, , , , , , , 6.7614231, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7619423, 0.026688, , , , , , , 6.7619423, 0.0515297, , , , , , , 6.7619423, -0.0548867, , , , , , , 6.7619423, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7624615, 0.0320592, , , , , , , 6.7624615, 0.0344091, , , , , , , 6.7624615, -0.0616007, , , , , , , 6.7624615, 0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7629808, 0.036759, , , , , , , 6.7629808, 0.012253, , , , , , , 6.7629808, -0.0726787, , , , , , , 6.7629808, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7635, 0.040116, , , , , , , 6.7635, -0.0198062, , , , , , , 6.7635, -0.0847639, , , , , , , 6.7635, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7640192, 0.0360876, , , , , , , 6.7640192, -0.0505226, , , , , , , 6.7640192, -0.0961776, , , , , , , 6.7640192, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7645385, 0.0305486, , , , , , , 6.7645385, -0.0706645, , , , , , , 6.7645385, -0.1017166, , , , , , , 6.7645385, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7650577, 0.0347448, , , , , , , 6.7650577, -0.0753643, , , , , , , 6.7650577, -0.100206, , , , , , , 6.7650577, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7655769, 0.0464942, , , , , , , 6.7655769, -0.0679789, , , , , , , 6.7655769, -0.0948348, , , , , , , 6.7655769, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7660962, 0.0491798, , , , , , , 6.7660962, -0.0599222, , , , , , , 6.7660962, -0.0847639, , , , , , , 6.7660962, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7666154, 0.0394446, , , , , , , 6.7666154, -0.0540475, , , , , , , 6.7666154, -0.0726787, , , , , , , 6.7666154, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7671346, 0.0234989, , , , , , , 6.7671346, -0.0428016, , , , , , , 6.7671346, -0.0555581, , , , , , , 6.7671346, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7676538, 0.0078889, , , , , , , 6.7676538, -0.023331, , , , , , , 6.7676538, -0.0347448, , , , , , , 6.7676538, 0.0271916, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7681731, -0.0058747, , , , , , , 6.7681731, -0.0065461, , , , , , , 6.7681731, -0.0135958, , , , , , , 6.7681731, 0.0424659, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7686923, -0.0191348, , , , , , , 6.7686923, 0.0057069, , , , , , , 6.7686923, 0.0105745, , , , , , , 6.7686923, 0.057908, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7692115, -0.0270237, , , , , , , 6.7692115, 0.01561, , , , , , , 6.7692115, 0.0303807, , , , , , , 6.7692115, 0.0736858, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7697308, -0.0256809, , , , , , , 6.7697308, 0.0218204, , , , , , , 6.7697308, 0.0495155, , , , , , , 6.7697308, 0.0854353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.77025, -0.0226596, , , , , , , 6.77025, 0.0240024, , , , , , , 6.77025, 0.0948348, , , , , , , 6.77025, 0.0894636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7707692, -0.0132601, , , , , , , 6.7707692, 0.0206455, , , , , , , 6.7707692, 0.1445182, , , , , , , 6.7707692, 0.0864424, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7712885, 0.0075532, , , , , , , 6.7712885, 0.0125887, , , , , , , 6.7712885, 0.156939, , , , , , , 6.7712885, 0.0783856, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7718077, 0.0179599, , , , , , , 6.7718077, 0.0132601, , , , , , , 6.7718077, 0.1294118, , , , , , , 6.7718077, 0.0683146, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7723269, 0.0167849, , , , , , , 6.7723269, 0.023331, , , , , , , 6.7723269, 0.0951705, , , , , , , 6.7723269, 0.0558938, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7728462, 0.0179599, , , , , , , 6.7728462, 0.0280308, , , , , , , 6.7728462, 0.0676432, , , , , , , 6.7728462, 0.0464942, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7733654, 0.0206455, , , , , , , 6.7733654, 0.030045, , , , , , , 6.7733654, 0.0365911, , , , , , , 6.7733654, 0.0407874, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7738846, 0.0186313, , , , , , , 6.7738846, 0.0354162, , , , , , , 6.7738846, 0.0050355, , , , , , , 6.7738846, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7744038, 0.008896, , , , , , , 6.7744038, 0.0387732, , , , , , , 6.7744038, -0.0135958, , , , , , , 6.7744038, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7749231, -0.0075532, , , , , , , 6.7749231, 0.0394446, , , , , , , 6.7749231, -0.0229953, , , , , , , 6.7749231, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7754423, -0.024506, , , , , , , 6.7754423, 0.0386053, , , , , , , 6.7754423, -0.036759, , , , , , , 6.7754423, -0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7759615, -0.0364233, , , , , , , 6.7759615, 0.0407874, , , , , , , 6.7759615, -0.0592508, , , , , , , 6.7759615, -0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7764808, -0.0448157, , , , , , , 6.7764808, 0.0501869, , , , , , , 6.7764808, -0.085771, , , , , , , 6.7764808, -0.0243381, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.777, -0.047837, , , , , , , 6.777, 0.0518654, , , , , , , 6.777, -0.1119554, , , , , , , 6.777, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7775192, -0.0399481, , , , , , , 6.7775192, 0.0354162, , , , , , , 6.7775192, -0.1344472, , , , , , , 6.7775192, -0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7780385, -0.0270237, , , , , , , 6.7780385, 0.0109102, , , , , , , 6.7780385, -0.1445182, , , , , , , 6.7780385, -0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7785577, -0.0256809, , , , , , , 6.7785577, -0.0124208, , , , , , , 6.7785577, -0.1378042, , , , , , , 6.7785577, -0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7790769, -0.036759, , , , , , , 6.7790769, -0.0384375, , , , , , , 6.7790769, -0.1119554, , , , , , , 6.7790769, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7795962, -0.0565652, , , , , , , 6.7795962, -0.051194, , , , , , , 6.7795962, -0.0666361, , , , , , , 6.7795962, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7801154, -0.0748608, , , , , , , 6.7801154, -0.0411231, , , , , , , 6.7801154, -0.0162814, , , , , , , 6.7801154, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7806346, -0.0871138, , , , , , , 6.7806346, -0.0317235, , , , , , , 6.7806346, 0.0236667, , , , , , , 6.7806346, 0.0224918, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7811538, -0.0891279, , , , , , , 6.7811538, -0.0426337, , , , , , , 6.7811538, 0.0475013, , , , , , , 6.7811538, 0.0327306, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7816731, -0.0854353, , , , , , , 6.7816731, -0.064622, , , , , , , 6.7816731, 0.0585794, , , , , , , 6.7816731, 0.0414588, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7821923, -0.0810712, , , , , , , 6.7821923, -0.0746929, , , , , , , 6.7821923, 0.0535439, , , , , , , 6.7821923, 0.0464942, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7827115, -0.0748608, , , , , , , 6.7827115, -0.0780499, , , , , , , 6.7827115, 0.0297093, , , , , , , 6.7827115, 0.0454871, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7832308, -0.0594186, , , , , , , 6.7832308, -0.0887922, , , , , , , 6.7832308, 0.0041962, , , , , , , 6.7832308, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.78375, -0.0344091, , , , , , , 6.78375, -0.0965133, , , , , , , 6.78375, -0.0132601, , , , , , , 6.78375, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7842692, -0.0045319, , , , , , , 6.7842692, -0.0800641, , , , , , , 6.7842692, -0.0236667, , , , , , , 6.7842692, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.7847885, 0.0256809, , , , , , , 6.7847885, -0.0553902, , , , , , , 6.7847885, -0.0305486, , , , , , , 6.7847885, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
