Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 1:06:22 PM
Collection Length (seconds):, 37.125
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
18.3080769, 0.010071, , , , , , , 18.3080769, 0.0041962, , , , , , , 18.3080769, -0.0243381, , , , , , , 18.3080769, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3085962, 0.0142672, , , , , , , 18.3085962, 0.0223239, , , , , , , 18.3085962, 0.0011749, , , , , , , 18.3085962, -0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3091154, 0.0290379, , , , , , , 18.3091154, 0.0414588, , , , , , , 18.3091154, 0.0171206, , , , , , , 18.3091154, -0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3096346, 0.0522011, , , , , , , 18.3096346, 0.0582437, , , , , , , 18.3096346, 0.0209812, , , , , , , 18.3096346, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3101538, 0.0639506, , , , , , , 18.3101538, 0.0656291, , , , , , , 18.3101538, 0.0213169, , , , , , , 18.3101538, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3106731, 0.0595865, , , , , , , 18.3106731, 0.0528725, , , , , , , 18.3106731, 0.0219883, , , , , , , 18.3106731, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3111923, 0.0454871, , , , , , , 18.3111923, 0.0280308, , , , , , , 18.3111923, 0.0287022, , , , , , , 18.3111923, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3117115, 0.0303807, , , , , , , 18.3117115, 0.0115816, , , , , , , 18.3117115, 0.0387732, , , , , , , 18.3117115, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3122308, 0.0213169, , , , , , , 18.3122308, 0.0162814, , , , , , , 18.3122308, 0.0532082, , , , , , , 18.3122308, 0.0386053, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.31275, 0.0206455, , , , , , , 18.31275, 0.023331, , , , , , , 18.31275, 0.0666361, , , , , , , 18.31275, 0.043473, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3132692, 0.0253452, , , , , , , 18.3132692, 0.0219883, , , , , , , 18.3132692, 0.0688182, , , , , , , 18.3132692, 0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3137885, 0.0327306, , , , , , , 18.3137885, 0.01561, , , , , , , 18.3137885, 0.0616007, , , , , , , 18.3137885, 0.0522011, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3143077, 0.0307164, , , , , , , 18.3143077, -0.0062104, , , , , , , 18.3143077, 0.0555581, , , , , , , 18.3143077, 0.0582437, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3148269, 0.0260166, , , , , , , 18.3148269, -0.0419623, , , , , , , 18.3148269, 0.0565652, , , , , , , 18.3148269, 0.061265, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3153462, 0.0347448, , , , , , , 18.3153462, -0.0721752, , , , , , , 18.3153462, 0.0548867, , , , , , , 18.3153462, 0.0589151, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3158654, 0.0505226, , , , , , , 18.3158654, -0.0918135, , , , , , , 18.3158654, 0.0488441, , , , , , , 18.3158654, 0.0522011, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3163846, 0.0572366, , , , , , , 18.3163846, -0.100206, , , , , , , 18.3163846, 0.0495155, , , , , , , 18.3163846, 0.0454871, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3169038, 0.0562295, , , , , , , 18.3169038, -0.0955062, , , , , , , 18.3169038, 0.0837568, , , , , , , 18.3169038, 0.0354162, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3174231, 0.0548867, , , , , , , 18.3174231, -0.0746929, , , , , , , 18.3174231, 0.1552605, , , , , , , 18.3174231, 0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3179423, 0.0575723, , , , , , , 18.3179423, -0.0542153, , , , , , , 18.3179423, 0.199237, , , , , , , 18.3179423, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3184615, 0.0572366, , , , , , , 18.3184615, -0.0574044, , , , , , , 18.3184615, 0.1831235, , , , , , , 18.3184615, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3189808, 0.047837, , , , , , , 18.3189808, -0.0763714, , , , , , , 18.3189808, 0.1341115, , , , , , , 18.3189808, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3195, 0.0320592, , , , , , , 18.3195, -0.085771, , , , , , , 18.3195, 0.0827497, , , , , , , 18.3195, -0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3200192, 0.0102388, , , , , , , 18.3200192, -0.0775463, , , , , , , 18.3200192, 0.0253452, , , , , , , 18.3200192, -0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3205385, -0.0104067, , , , , , , 18.3205385, -0.0607614, , , , , , , 18.3205385, -0.0431373, , , , , , , 18.3205385, -0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3210577, -0.0250095, , , , , , , 18.3210577, -0.0475013, , , , , , , 18.3210577, -0.110277, , , , , , , 18.3210577, -0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3215769, -0.0337377, , , , , , , 18.3215769, -0.0360876, , , , , , , 18.3215769, -0.1589532, , , , , , , 18.3215769, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3220962, -0.0397803, , , , , , , 18.3220962, -0.0198062, , , , , , , 18.3220962, -0.1807736, , , , , , , 18.3220962, -0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3226154, -0.0438087, , , , , , , 18.3226154, -0.0149386, , , , , , , 18.3226154, -0.1760739, , , , , , , 18.3226154, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3231346, -0.0441444, , , , , , , 18.3231346, -0.024506, , , , , , , 18.3231346, -0.1532464, , , , , , , 18.3231346, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3236538, -0.0501869, , , , , , , 18.3236538, -0.0287022, , , , , , , 18.3236538, -0.1279011, , , , , , , 18.3236538, 0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3241731, -0.0575723, , , , , , , 18.3241731, -0.0169528, , , , , , , 18.3241731, -0.1028916, , , , , , , 18.3241731, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3246923, -0.06009, , , , , , , 18.3246923, 0.0092317, , , , , , , 18.3246923, -0.0767071, , , , , , , 18.3246923, 0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3252115, -0.0626078, , , , , , , 18.3252115, 0.0347448, , , , , , , 18.3252115, -0.0491798, , , , , , , 18.3252115, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3257308, -0.057908, , , , , , , 18.3257308, 0.0535439, , , , , , , 18.3257308, -0.0273594, , , , , , , 18.3257308, 0.0370947, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.32625, -0.0424659, , , , , , , 18.32625, 0.0730144, , , , , , , 18.32625, -0.0223239, , , , , , , 18.32625, 0.0386053, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3267692, -0.0236667, , , , , , , 18.3267692, 0.0886244, , , , , , , 18.3267692, -0.0344091, , , , , , , 18.3267692, 0.0342412, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3272885, -0.0082246, , , , , , , 18.3272885, 0.0909743, , , , , , , 18.3272885, -0.054551, , , , , , , 18.3272885, 0.0271916, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3278077, -0.0041962, , , , , , , 18.3278077, 0.0750286, , , , , , , 18.3278077, -0.0753643, , , , , , , 18.3278077, 0.0181277, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3283269, -0.0031891, , , , , , , 18.3283269, 0.0471656, , , , , , , 18.3283269, -0.0914778, , , , , , , 18.3283269, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3288462, 0.0072175, , , , , , , 18.3288462, 0.0320592, , , , , , , 18.3288462, -0.1022202, , , , , , , 18.3288462, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3293654, 0.0221561, , , , , , , 18.3293654, 0.0327306, , , , , , , 18.3293654, -0.103563, , , , , , , 18.3293654, -0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3298846, 0.0318914, , , , , , , 18.3298846, 0.0166171, , , , , , , 18.3298846, -0.0948348, , , , , , , 18.3298846, -0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3304038, 0.0290379, , , , , , , 18.3304038, -0.0206455, , , , , , , 18.3304038, -0.0736858, , , , , , , 18.3304038, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3309231, 0.0112459, , , , , , , 18.3309231, -0.0563973, , , , , , , 18.3309231, -0.0438087, , , , , , , 18.3309231, -0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3314423, -0.0102388, , , , , , , 18.3314423, -0.0874495, , , , , , , 18.3314423, -0.0142672, , , , , , , 18.3314423, -0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3319615, -0.0258488, , , , , , , 18.3319615, -0.10692, , , , , , , 18.3319615, 0.0036927, , , , , , , 18.3319615, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3324808, -0.0297093, , , , , , , 18.3324808, -0.1122911, , , , , , , 18.3324808, 0.0043641, , , , , , , 18.3324808, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.333, -0.0256809, , , , , , , 18.333, -0.1082628, , , , , , , 18.333, -0.0048676, , , , , , , 18.333, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3335192, -0.0115816, , , , , , , 18.3335192, -0.0931563, , , , , , , 18.3335192, -0.0162814, , , , , , , 18.3335192, 0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3340385, 0.0048676, , , , , , , 18.3340385, -0.0619364, , , , , , , 18.3340385, -0.023331, , , , , , , 18.3340385, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3345577, 0.0105745, , , , , , , 18.3345577, -0.0216526, , , , , , , 18.3345577, -0.027863, , , , , , , 18.3345577, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3350769, 0.0018463, , , , , , , 18.3350769, -0.0008392, , , , , , , 18.3350769, -0.0260166, , , , , , , 18.3350769, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3355962, -0.0132601, , , , , , , 18.3355962, -0.0077211, , , , , , , 18.3355962, -0.0132601, , , , , , , 18.3355962, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3361154, -0.0276951, , , , , , , 18.3361154, -0.0172885, , , , , , , 18.3361154, 0.0139315, , , , , , , 18.3361154, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3366346, -0.0313878, , , , , , , 18.3366346, -0.0184634, , , , , , , 18.3366346, 0.0535439, , , , , , , 18.3366346, -0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3371538, -0.0162814, , , , , , , 18.3371538, -0.0176242, , , , , , , 18.3371538, 0.0721752, , , , , , , 18.3371538, -0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3376731, 0.0149386, , , , , , , 18.3376731, -0.0129244, , , , , , , 18.3376731, 0.0493477, , , , , , , 18.3376731, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3381923, 0.0419623, , , , , , , 18.3381923, 0.0015106, , , , , , , 18.3381923, 0.0112459, , , , , , , 18.3381923, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3387115, 0.0575723, , , , , , , 18.3387115, 0.0240024, , , , , , , 18.3387115, -0.0166171, , , , , , , 18.3387115, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3392308, 0.0743572, , , , , , , 18.3392308, 0.0426337, , , , , , , 18.3392308, -0.0250095, , , , , , , 18.3392308, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.33975, 0.0990311, , , , , , , 18.33975, 0.0488441, , , , , , , 18.33975, -0.0206455, , , , , , , 18.33975, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3402692, 0.1245441, , , , , , , 18.3402692, 0.051194, , , , , , , 18.3402692, -0.0127565, , , , , , , 18.3402692, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3407885, 0.145861, , , , , , , 18.3407885, 0.0528725, , , , , , , 18.3407885, 0.0005035, , , , , , , 18.3407885, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3413077, 0.1435111, , , , , , , 18.3413077, 0.0528725, , , , , , , 18.3413077, 0.0206455, , , , , , , 18.3413077, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3418269, 0.1132982, , , , , , , 18.3418269, 0.0535439, , , , , , , 18.3418269, 0.0417945, , , , , , , 18.3418269, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3423462, 0.0757, , , , , , , 18.3423462, 0.0540475, , , , , , , 18.3423462, 0.0548867, , , , , , , 18.3423462, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3428654, 0.0438087, , , , , , , 18.3428654, 0.0518654, , , , , , , 18.3428654, 0.0589151, , , , , , , 18.3428654, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3433846, 0.0317235, , , , , , , 18.3433846, 0.0461585, , , , , , , 18.3433846, 0.0565652, , , , , , , 18.3433846, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3439038, 0.0421302, , , , , , , 18.3439038, 0.0387732, , , , , , , 18.3439038, 0.0501869, , , , , , , 18.3439038, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3444231, 0.0547189, , , , , , , 18.3444231, 0.030045, , , , , , , 18.3444231, 0.0454871, , , , , , , 18.3444231, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3449423, 0.0582437, , , , , , , 18.3449423, 0.0221561, , , , , , , 18.3449423, 0.036759, , , , , , , 18.3449423, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3454615, 0.0575723, , , , , , , 18.3454615, 0.01561, , , , , , , 18.3454615, 0.0199741, , , , , , , 18.3454615, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3459808, 0.0518654, , , , , , , 18.3459808, 0.0099031, , , , , , , 18.3459808, -0.0015106, , , , , , , 18.3459808, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3465, 0.036759, , , , , , , 18.3465, 0.0062104, , , , , , , 18.3465, -0.0209812, , , , , , , 18.3465, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3470192, 0.0248417, , , , , , , 18.3470192, 0.0052033, , , , , , , 18.3470192, -0.0396124, , , , , , , 18.3470192, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3475385, 0.0253452, , , , , , , 18.3475385, 0.0011749, , , , , , , 18.3475385, -0.0565652, , , , , , , 18.3475385, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3480577, 0.0323949, , , , , , , 18.3480577, -0.005539, , , , , , , 18.3480577, -0.0679789, , , , , , , 18.3480577, -0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3485769, 0.0327306, , , , , , , 18.3485769, -0.0129244, , , , , , , 18.3485769, -0.0627756, , , , , , , 18.3485769, -0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3490962, 0.030045, , , , , , , 18.3490962, -0.0219883, , , , , , , 18.3490962, -0.0414588, , , , , , , 18.3490962, -0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3496154, 0.0251774, , , , , , , 18.3496154, -0.0292058, , , , , , , 18.3496154, -0.0169528, , , , , , , 18.3496154, -0.0238346, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3501346, 0.0132601, , , , , , , 18.3501346, -0.0313878, , , , , , , 18.3501346, -0.0015106, , , , , , , 18.3501346, -0.0261845, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3506538, 0.0015106, , , , , , , 18.3506538, -0.0303807, , , , , , , 18.3506538, 0.0092317, , , , , , , 18.3506538, -0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3511731, -0.0031891, , , , , , , 18.3511731, -0.0209812, , , , , , , 18.3511731, 0.0206455, , , , , , , 18.3511731, -0.0258488, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3516923, -0.0041962, , , , , , , 18.3516923, -0.0031891, , , , , , , 18.3516923, 0.0342412, , , , , , , 18.3516923, -0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3522115, -0.0046998, , , , , , , 18.3522115, 0.0085603, , , , , , , 18.3522115, 0.0438087, , , , , , , 18.3522115, -0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3527308, -0.0015106, , , , , , , 18.3527308, -0.0095674, , , , , , , 18.3527308, 0.0407874, , , , , , , 18.3527308, -0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.35325, 0.0031891, , , , , , , 18.35325, -0.0318914, , , , , , , 18.35325, 0.0287022, , , , , , , 18.35325, -0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3537692, 0.0011749, , , , , , , 18.3537692, -0.0271916, , , , , , , 18.3537692, 0.0015106, , , , , , , 18.3537692, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3542885, -0.0129244, , , , , , , 18.3542885, -0.0035248, , , , , , , 18.3542885, -0.036759, , , , , , , 18.3542885, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3548077, -0.0384375, , , , , , , 18.3548077, 0.0135958, , , , , , , 18.3548077, -0.0652934, , , , , , , 18.3548077, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3553269, -0.0565652, , , , , , , 18.3553269, 0.0213169, , , , , , , 18.3553269, -0.0666361, , , , , , , 18.3553269, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3558462, -0.0540475, , , , , , , 18.3558462, 0.0302129, , , , , , , 18.3558462, -0.0391089, , , , , , , 18.3558462, 0.0525368, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3563654, -0.0323949, , , , , , , 18.3563654, 0.03122, , , , , , , 18.3563654, -0.0018463, , , , , , , 18.3563654, 0.0669718, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3568846, -0.005539, , , , , , , 18.3568846, 0.0083925, , , , , , , 18.3568846, 0.0216526, , , , , , , 18.3568846, 0.0780499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3574038, 0.0182956, , , , , , , 18.3574038, -0.0186313, , , , , , , 18.3574038, 0.0125887, , , , , , , 18.3574038, 0.0844282, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3579231, 0.0258488, , , , , , , 18.3579231, -0.0305486, , , , , , , 18.3579231, -0.0213169, , , , , , , 18.3579231, 0.0867781, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3584423, 0.017792, , , , , , , 18.3584423, -0.0379339, , , , , , , 18.3584423, -0.0421302, , , , , , , 18.3584423, 0.0807355, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3589615, -0.0028534, , , , , , , 18.3589615, -0.051194, , , , , , , 18.3589615, -0.0396124, , , , , , , 18.3589615, 0.0669718, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3594808, -0.0216526, , , , , , , 18.3594808, -0.0595865, , , , , , , 18.3594808, -0.0276951, , , , , , , 18.3594808, 0.0582437, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.36, -0.0135958, , , , , , , 18.36, -0.0552224, , , , , , , 18.36, -0.0132601, , , , , , , 18.36, 0.0572366, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3605192, 0.0125887, , , , , , , 18.3605192, -0.047837, , , , , , , 18.3605192, 0.0065461, , , , , , , 18.3605192, 0.0562295, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3610385, 0.040116, , , , , , , 18.3610385, -0.0495155, , , , , , , 18.3610385, 0.0253452, , , , , , , 18.3610385, 0.051194, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3615577, 0.0669718, , , , , , , 18.3615577, -0.0532082, , , , , , , 18.3615577, 0.0332341, , , , , , , 18.3615577, 0.0461585, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3620769, 0.0887922, , , , , , , 18.3620769, -0.0481727, , , , , , , 18.3620769, 0.0250095, , , , , , , 18.3620769, 0.0439765, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3625962, 0.0908064, , , , , , , 18.3625962, -0.0384375, , , , , , , 18.3625962, -0.002182, , , , , , , 18.3625962, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3631154, 0.0721752, , , , , , , 18.3631154, -0.0327306, , , , , , , 18.3631154, -0.0404517, , , , , , , 18.3631154, 0.0288701, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3636346, 0.0396124, , , , , , , 18.3636346, -0.0297093, , , , , , , 18.3636346, -0.0760357, , , , , , , 18.3636346, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3641538, 0.0052033, , , , , , , 18.3641538, -0.0250095, , , , , , , 18.3641538, -0.0990311, , , , , , , 18.3641538, 0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3646731, -0.0097353, , , , , , , 18.3646731, -0.0159457, , , , , , , 18.3646731, -0.103563, , , , , , , 18.3646731, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3651923, -0.003357, , , , , , , 18.3651923, -0.0045319, , , , , , , 18.3651923, -0.093492, , , , , , , 18.3651923, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3657115, 0.0112459, , , , , , , 18.3657115, 0.0025177, , , , , , , 18.3657115, -0.0706645, , , , , , , 18.3657115, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3662308, 0.0172885, , , , , , , 18.3662308, -0.0023499, , , , , , , 18.3662308, -0.0438087, , , , , , , 18.3662308, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.36675, 0.0132601, , , , , , , 18.36675, -0.0115816, , , , , , , 18.36675, -0.0193027, , , , , , , 18.36675, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3672692, 0.0038605, , , , , , , 18.3672692, -0.0048676, , , , , , , 18.3672692, -0.0028534, , , , , , , 18.3672692, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3677885, -0.0068818, , , , , , , 18.3677885, 0.0241703, , , , , , , 18.3677885, 0.0204776, , , , , , , 18.3677885, 0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3683077, -0.0226596, , , , , , , 18.3683077, 0.0454871, , , , , , , 18.3683077, 0.0582437, , , , , , , 18.3683077, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3688269, -0.0350805, , , , , , , 18.3688269, 0.0387732, , , , , , , 18.3688269, 0.0884565, , , , , , , 18.3688269, -0.0243381, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3693462, -0.0391089, , , , , , , 18.3693462, 0.0092317, , , , , , , 18.3693462, 0.0938277, , , , , , , 18.3693462, -0.0287022, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3698654, -0.0350805, , , , , , , 18.3698654, -0.0196384, , , , , , , 18.3698654, 0.0951705, , , , , , , 18.3698654, -0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3703846, -0.0332341, , , , , , , 18.3703846, -0.0344091, , , , , , , 18.3703846, 0.1072557, , , , , , , 18.3703846, -0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3709038, -0.0273594, , , , , , , 18.3709038, -0.0382696, , , , , , , 18.3709038, 0.1085985, , , , , , , 18.3709038, -0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3714231, -0.0146029, , , , , , , 18.3714231, -0.0350805, , , , , , , 18.3714231, 0.0743572, , , , , , , 18.3714231, -0.0265202, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3719423, -0.0028534, , , , , , , 18.3719423, -0.0149386, , , , , , , 18.3719423, 0.0157778, , , , , , , 18.3719423, -0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3724615, 0.0011749, , , , , , , 18.3724615, 0.0085603, , , , , , , 18.3724615, -0.0337377, , , , , , , 18.3724615, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3729808, 0.002182, , , , , , , 18.3729808, 0.0085603, , , , , , , 18.3729808, -0.0616007, , , , , , , 18.3729808, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3735, 0.0031891, , , , , , , 18.3735, -0.0090639, , , , , , , 18.3735, -0.0679789, , , , , , , 18.3735, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3740192, 0.0025177, , , , , , , 18.3740192, -0.0253452, , , , , , , 18.3740192, -0.0585794, , , , , , , 18.3740192, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18.3745385, -0.0031891, , , , , , , 18.3745385, -0.0313878, , , , , , , 18.3745385, -0.0464942, , , , , , , 18.3745385, 0.0407874, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
