Application:, Trigno Discover (2.0.1.2)
Date/Time:, 5/14/2025 1:08:32 PM
Collection Length (seconds):, 36.342
Forearm 2 (83169), , , , , , , , Forearm 1 (82633), , , , , , , , Biceps (83254), , , , , , , , Triceps (83087)
sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45, , , , , , , , sensor mode: 45
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
6.2193462, -0.0075532, , , , , , , 6.2193462, -0.0256809, , , , , , , 6.2193462, 0.0753643, , , , , , , 6.2193462, 0.0417945, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2198654, -0.003357, , , , , , , 6.2198654, -0.0132601, , , , , , , 6.2198654, 0.0500191, , , , , , , 6.2198654, 0.0340734, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2203846, -0.010071, , , , , , , 6.2203846, -0.0072175, , , , , , , 6.2203846, 0.0339055, , , , , , , 6.2203846, 0.0260166, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2209038, -0.026688, , , , , , , 6.2209038, -0.0031891, , , , , , , 6.2209038, 0.0441444, , , , , , , 6.2209038, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2214231, -0.0370947, , , , , , , 6.2214231, 0.0048676, , , , , , , 6.2214231, 0.0651255, , , , , , , 6.2214231, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2219423, -0.0397803, , , , , , , 6.2219423, 0.0199741, , , , , , , 6.2219423, 0.0914778, , , , , , , 6.2219423, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2224615, -0.0327306, , , , , , , 6.2224615, 0.0263523, , , , , , , 6.2224615, 0.1562676, , , , , , , 6.2224615, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2229808, -0.0176242, , , , , , , 6.2229808, 0.0179599, , , , , , , 6.2229808, 0.2069581, , , , , , , 6.2229808, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2235, -0.0035248, , , , , , , 6.2235, 0.0105745, , , , , , , 6.2235, 0.164828, , , , , , , 6.2235, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2240192, 0.0078889, , , , , , , 6.2240192, 0.0063783, , , , , , , 6.2240192, 0.0522011, , , , , , , 6.2240192, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2245385, 0.0135958, , , , , , , 6.2245385, -0.0011749, , , , , , , 6.2245385, -0.064622, , , , , , , 6.2245385, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2250577, 0.008896, , , , , , , 6.2250577, -0.0102388, , , , , , , 6.2250577, -0.145861, , , , , , , 6.2250577, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2255769, -0.0052033, , , , , , , 6.2255769, -0.0216526, , , , , , , 6.2255769, -0.1844663, , , , , , , 6.2255769, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2260962, -0.026688, , , , , , , 6.2260962, -0.0377661, , , , , , , 6.2260962, -0.1911803, , , , , , , 6.2260962, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2266154, -0.0350805, , , , , , , 6.2266154, -0.0476692, , , , , , , 6.2266154, -0.1794308, , , , , , , 6.2266154, -0.0130922, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2271346, -0.0184634, , , , , , , 6.2271346, -0.0404517, , , , , , , 6.2271346, -0.1592889, , , , , , , 6.2271346, -0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2276538, 0.0146029, , , , , , , 6.2276538, -0.0216526, , , , , , , 6.2276538, -0.1373007, , , , , , , 6.2276538, -0.0231632, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2281731, 0.0394446, , , , , , , 6.2281731, -0.0109102, , , , , , , 6.2281731, -0.1196765, , , , , , , 6.2281731, -0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2286923, 0.0522011, , , , , , , 6.2286923, -0.0082246, , , , , , , 6.2286923, -0.1027237, , , , , , , 6.2286923, -0.0327306, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2292115, 0.0629435, , , , , , , 6.2292115, -0.0041962, , , , , , , 6.2292115, -0.0755322, , , , , , , 6.2292115, -0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2297308, 0.0777142, , , , , , , 6.2297308, -0.0001678, , , , , , , 6.2297308, -0.0481727, , , , , , , 6.2297308, -0.0339055, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.23025, 0.0928206, , , , , , , 6.23025, -0.0062104, , , , , , , 6.23025, -0.0350805, , , , , , , 6.23025, -0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2307692, 0.1042344, , , , , , , 6.2307692, -0.0063783, , , , , , , 6.2307692, -0.0345769, , , , , , , 6.2307692, -0.0250095, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2312885, 0.1111162, , , , , , , 6.2312885, 0.0052033, , , , , , , 6.2312885, -0.0364233, , , , , , , 6.2312885, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2318077, 0.0971847, , , , , , , 6.2318077, 0.0115816, , , , , , , 6.2318077, -0.0330663, , , , , , , 6.2318077, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2323269, 0.0710002, , , , , , , 6.2323269, 0.0062104, , , , , , , 6.2323269, -0.0251774, , , , , , , 6.2323269, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2328462, 0.0528725, , , , , , , 6.2328462, 0.0041962, , , , , , , 6.2328462, -0.0159457, , , , , , , 6.2328462, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2333654, 0.036759, , , , , , , 6.2333654, 0.0119173, , , , , , , 6.2333654, -0.0083925, , , , , , , 6.2333654, 0.0374304, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2338846, 0.0166171, , , , , , , 6.2338846, 0.0125887, , , , , , , 6.2338846, 0.0023499, , , , , , , 6.2338846, 0.0558938, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2344038, 0.0072175, , , , , , , 6.2344038, 0.0001678, , , , , , , 6.2344038, 0.0119173, , , , , , , 6.2344038, 0.0676432, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2349231, 0.0109102, , , , , , , 6.2349231, -0.0045319, , , , , , , 6.2349231, 0.0193027, , , , , , , 6.2349231, 0.0728466, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2354423, 0.011078, , , , , , , 6.2354423, 0.0048676, , , , , , , 6.2354423, 0.026688, , , , , , , 6.2354423, 0.0715038, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2359615, -0.0008392, , , , , , , 6.2359615, 0.0119173, , , , , , , 6.2359615, 0.0317235, , , , , , , 6.2359615, 0.0622721, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2364808, -0.0203098, , , , , , , 6.2364808, 0.0075532, , , , , , , 6.2364808, 0.0352483, , , , , , , 6.2364808, 0.0522011, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.237, -0.0431373, , , , , , , 6.237, 0.0001678, , , , , , , 6.237, 0.0313878, , , , , , , 6.237, 0.0428016, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2375192, -0.0626078, , , , , , , 6.2375192, -0.0035248, , , , , , , 6.2375192, 0.0162814, , , , , , , 6.2375192, 0.0340734, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2380385, -0.0780499, , , , , , , 6.2380385, -0.0011749, , , , , , , 6.2380385, 0.0008392, , , , , , , 6.2380385, 0.024506, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2385577, -0.0881209, , , , , , , 6.2385577, -0.0052033, , , , , , , 6.2385577, -0.0028534, , , , , , , 6.2385577, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2390769, -0.0780499, , , , , , , 6.2390769, -0.0203098, , , , , , , 6.2390769, 0.0005035, , , , , , , 6.2390769, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2395962, -0.0394446, , , , , , , 6.2395962, -0.0330663, , , , , , , 6.2395962, 0.0048676, , , , , , , 6.2395962, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2401154, 0.0152743, , , , , , , 6.2401154, -0.0330663, , , , , , , 6.2401154, 0.0164492, , , , , , , 6.2401154, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2406346, 0.0673075, , , , , , , 6.2406346, -0.0260166, , , , , , , 6.2406346, 0.0411231, , , , , , , 6.2406346, -0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2411538, 0.102388, , , , , , , 6.2411538, -0.0216526, , , , , , , 6.2411538, 0.0817426, , , , , , , 6.2411538, -0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2416731, 0.1143053, , , , , , , 6.2416731, -0.0218204, , , , , , , 6.2416731, 0.1258869, , , , , , , 6.2416731, -0.0224918, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2421923, 0.1136339, , , , , , , 6.2421923, -0.0236667, , , , , , , 6.2421923, 0.1445182, , , , , , , 6.2421923, -0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2427115, 0.1005417, , , , , , , 6.2427115, -0.0219883, , , , , , , 6.2427115, 0.139147, , , , , , , 6.2427115, -0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2432308, 0.0810712, , , , , , , 6.2432308, -0.0095674, , , , , , , 6.2432308, 0.1253834, , , , , , , 6.2432308, -0.024506, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.24375, 0.0632792, , , , , , , 6.24375, 0.0102388, , , , , , , 6.24375, 0.1122911, , , , , , , 6.24375, -0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2442692, 0.0535439, , , , , , , 6.2442692, 0.0270237, , , , , , , 6.2442692, 0.0908064, , , , , , , 6.2442692, -0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2447885, 0.0466621, , , , , , , 6.2447885, 0.0381018, , , , , , , 6.2447885, 0.0585794, , , , , , , 6.2447885, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2453077, 0.033402, , , , , , , 6.2453077, 0.0468299, , , , , , , 6.2453077, 0.0253452, , , , , , , 6.2453077, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2458269, 0.0283665, , , , , , , 6.2458269, 0.0535439, , , , , , , 6.2458269, -0.0102388, , , , , , , 6.2458269, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2463462, 0.0381018, , , , , , , 6.2463462, 0.0569009, , , , , , , 6.2463462, -0.054551, , , , , , , 6.2463462, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2468654, 0.0533761, , , , , , , 6.2468654, 0.0582437, , , , , , , 6.2468654, -0.102388, , , , , , , 6.2468654, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2473846, 0.0619364, , , , , , , 6.2473846, 0.0632792, , , , , , , 6.2473846, -0.1411612, , , , , , , 6.2473846, 0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2479038, 0.057908, , , , , , , 6.2479038, 0.0652934, , , , , , , 6.2479038, -0.1520714, , , , , , , 6.2479038, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2484231, 0.0387732, , , , , , , 6.2484231, 0.0449836, , , , , , , 6.2484231, -0.1225299, , , , , , , 6.2484231, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2489423, 0.0119173, , , , , , , 6.2489423, 0.0025177, , , , , , , 6.2489423, -0.0867781, , , , , , , 6.2489423, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2494615, -0.0068818, , , , , , , 6.2494615, -0.0303807, , , , , , , 6.2494615, -0.0773785, , , , , , , 6.2494615, 0.0154421, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2499808, -0.0149386, , , , , , , 6.2499808, -0.0417945, , , , , , , 6.2499808, -0.0894636, , , , , , , 6.2499808, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2505, -0.017792, , , , , , , 6.2505, -0.0520333, , , , , , , 6.2505, -0.1012131, , , , , , , 6.2505, 0.0287022, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2510192, -0.0194705, , , , , , , 6.2510192, -0.0699931, , , , , , , 6.2510192, -0.0975204, , , , , , , 6.2510192, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2515385, -0.018967, , , , , , , 6.2515385, -0.0798962, , , , , , , 6.2515385, -0.0758679, , , , , , , 6.2515385, 0.0454871, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2520577, -0.0199741, , , , , , , 6.2520577, -0.0609293, , , , , , , 6.2520577, -0.0485084, , , , , , , 6.2520577, 0.0500191, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2525769, -0.0276951, , , , , , , 6.2525769, -0.0236667, , , , , , , 6.2525769, -0.0345769, , , , , , , 6.2525769, 0.0480049, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2530962, -0.0488441, , , , , , , 6.2530962, 0.0068818, , , , , , , 6.2530962, -0.0359197, , , , , , , 6.2530962, 0.0419623, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2536154, -0.0676432, , , , , , , 6.2536154, 0.0181277, , , , , , , 6.2536154, -0.04448, , , , , , , 6.2536154, 0.0357519, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2541346, -0.061265, , , , , , , 6.2541346, 0.0129244, , , , , , , 6.2541346, -0.0607614, , , , , , , 6.2541346, 0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2546538, -0.0461585, , , , , , , 6.2546538, -0.0011749, , , , , , , 6.2546538, -0.0847639, , , , , , , 6.2546538, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2551731, -0.0330663, , , , , , , 6.2551731, -0.012253, , , , , , , 6.2551731, -0.0951705, , , , , , , 6.2551731, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2556923, -0.0062104, , , , , , , 6.2556923, -0.0169528, , , , , , , 6.2556923, -0.0669718, , , , , , , 6.2556923, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2562115, 0.0330663, , , , , , , 6.2562115, -0.0213169, , , , , , , 6.2562115, -0.0169528, , , , , , , 6.2562115, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2567308, 0.0642863, , , , , , , 6.2567308, -0.0250095, , , , , , , 6.2567308, 0.0273594, , , , , , , 6.2567308, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.25725, 0.0716716, , , , , , , 6.25725, -0.0260166, , , , , , , 6.25725, 0.0407874, , , , , , , 6.25725, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2577692, 0.0632792, , , , , , , 6.2577692, -0.0238346, , , , , , , 6.2577692, 0.0387732, , , , , , , 6.2577692, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2582885, 0.0522011, , , , , , , 6.2582885, -0.0172885, , , , , , , 6.2582885, 0.0374304, , , , , , , 6.2582885, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2588077, 0.0374304, , , , , , , 6.2588077, -0.0109102, , , , , , , 6.2588077, 0.0290379, , , , , , , 6.2588077, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2593269, 0.0293736, , , , , , , 6.2593269, -0.0109102, , , , , , , 6.2593269, 0.0149386, , , , , , , 6.2593269, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2598462, 0.0298772, , , , , , , 6.2598462, -0.018967, , , , , , , 6.2598462, 0.0035248, , , , , , , 6.2598462, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2603654, 0.0330663, , , , , , , 6.2603654, -0.0283665, , , , , , , 6.2603654, -0.0045319, , , , , , , 6.2603654, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2608846, 0.0340734, , , , , , , 6.2608846, -0.021149, , , , , , , 6.2608846, -0.0129244, , , , , , , 6.2608846, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2614038, 0.0293736, , , , , , , 6.2614038, -0.0068818, , , , , , , 6.2614038, -0.0303807, , , , , , , 6.2614038, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2619231, 0.0085603, , , , , , , 6.2619231, -0.0129244, , , , , , , 6.2619231, -0.0542153, , , , , , , 6.2619231, 0.0050355, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2624423, -0.0149386, , , , , , , 6.2624423, -0.0344091, , , , , , , 6.2624423, -0.0733501, , , , , , , 6.2624423, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2629615, -0.0171206, , , , , , , 6.2629615, -0.047837, , , , , , , 6.2629615, -0.0842603, , , , , , , 6.2629615, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2634808, -0.0025177, , , , , , , 6.2634808, -0.0501869, , , , , , , 6.2634808, -0.0881209, , , , , , , 6.2634808, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.264, 0.0119173, , , , , , , 6.264, -0.0458228, , , , , , , 6.264, -0.0787213, , , , , , , 6.264, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2645192, 0.0139315, , , , , , , 6.2645192, -0.0433051, , , , , , , 6.2645192, -0.0454871, , , , , , , 6.2645192, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2650385, 0.010071, , , , , , , 6.2650385, -0.0475013, , , , , , , 6.2650385, 0.005539, , , , , , , 6.2650385, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2655577, 0.0038605, , , , , , , 6.2655577, -0.0481727, , , , , , , 6.2655577, 0.0488441, , , , , , , 6.2655577, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2660769, -0.0099031, , , , , , , 6.2660769, -0.036759, , , , , , , 6.2660769, 0.0676432, , , , , , , 6.2660769, 0.0320592, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2665962, -0.0219883, , , , , , , 6.2665962, -0.0218204, , , , , , , 6.2665962, 0.0641184, , , , , , , 6.2665962, 0.0347448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2671154, -0.0273594, , , , , , , 6.2671154, -0.0115816, , , , , , , 6.2671154, 0.0555581, , , , , , , 6.2671154, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2676346, -0.0318914, , , , , , , 6.2676346, -0.0112459, , , , , , , 6.2676346, 0.0448157, , , , , , , 6.2676346, 0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2681538, -0.0313878, , , , , , , 6.2681538, -0.0203098, , , , , , , 6.2681538, 0.0271916, , , , , , , 6.2681538, 0.033402, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2686731, -0.018967, , , , , , , 6.2686731, -0.0330663, , , , , , , 6.2686731, 0.008896, , , , , , , 6.2686731, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2691923, -0.0068818, , , , , , , 6.2691923, -0.0365911, , , , , , , 6.2691923, -0.0052033, , , , , , , 6.2691923, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2697115, 0.0020142, , , , , , , 6.2697115, -0.0271916, , , , , , , 6.2697115, -0.018967, , , , , , , 6.2697115, 0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2702308, 0.0065461, , , , , , , 6.2702308, -0.0229953, , , , , , , 6.2702308, -0.0246738, , , , , , , 6.2702308, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.27075, 0.0109102, , , , , , , 6.27075, -0.0204776, , , , , , , 6.27075, -0.0124208, , , , , , , 6.27075, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2712692, 0.0186313, , , , , , , 6.2712692, -0.0095674, , , , , , , 6.2712692, 0.0166171, , , , , , , 6.2712692, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2717885, 0.0238346, , , , , , , 6.2717885, 0.0097353, , , , , , , 6.2717885, 0.0622721, , , , , , , 6.2717885, 0.0026856, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2723077, 0.0179599, , , , , , , 6.2723077, 0.0238346, , , , , , , 6.2723077, 0.1045701, , , , , , , 6.2723077, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2728269, 0.0129244, , , , , , , 6.2728269, 0.024506, , , , , , , 6.2728269, 0.121355, , , , , , , 6.2728269, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2733462, 0.0172885, , , , , , , 6.2733462, 0.0213169, , , , , , , 6.2733462, 0.1072557, , , , , , , 6.2733462, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2738654, 0.0182956, , , , , , , 6.2738654, 0.0196384, , , , , , , 6.2738654, 0.0710002, , , , , , , 6.2738654, -0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2743846, 0.0186313, , , , , , , 6.2743846, 0.033402, , , , , , , 6.2743846, 0.0347448, , , , , , , 6.2743846, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2749038, 0.0253452, , , , , , , 6.2749038, 0.0639506, , , , , , , 6.2749038, 0.0105745, , , , , , , 6.2749038, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2754231, 0.0377661, , , , , , , 6.2754231, 0.09131, , , , , , , 6.2754231, -0.0077211, , , , , , , 6.2754231, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2759423, 0.0374304, , , , , , , 6.2759423, 0.0924849, , , , , , , 6.2759423, -0.0256809, , , , , , , 6.2759423, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2764615, 0.0224918, , , , , , , 6.2764615, 0.0699931, , , , , , , 6.2764615, -0.0404517, , , , , , , 6.2764615, 0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2769808, 0.0097353, , , , , , , 6.2769808, 0.04448, , , , , , , 6.2769808, -0.0552224, , , , , , , 6.2769808, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2775, 0.002182, , , , , , , 6.2775, 0.0139315, , , , , , , 6.2775, -0.0699931, , , , , , , 6.2775, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2780192, 0.0050355, , , , , , , 6.2780192, -0.0317235, , , , , , , 6.2780192, -0.0827497, , , , , , , 6.2780192, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2785385, 0.0206455, , , , , , , 6.2785385, -0.0710002, , , , , , , 6.2785385, -0.0884565, , , , , , , 6.2785385, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2790577, 0.0374304, , , , , , , 6.2790577, -0.0787213, , , , , , , 6.2790577, -0.0864424, , , , , , , 6.2790577, 0.0508583, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2795769, 0.0454871, , , , , , , 6.2795769, -0.0592508, , , , , , , 6.2795769, -0.0773785, , , , , , , 6.2795769, 0.057908, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2800962, 0.0397803, , , , , , , 6.2800962, -0.0330663, , , , , , , 6.2800962, -0.0673075, , , , , , , 6.2800962, 0.0532082, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2806154, 0.0307164, , , , , , , 6.2806154, -0.0139315, , , , , , , 6.2806154, -0.061265, , , , , , , 6.2806154, 0.0431373, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2811346, 0.0263523, , , , , , , 6.2811346, -0.0008392, , , , , , , 6.2811346, -0.0565652, , , , , , , 6.2811346, 0.0360876, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2816538, 0.0240024, , , , , , , 6.2816538, 0.0085603, , , , , , , 6.2816538, -0.0518654, , , , , , , 6.2816538, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2821731, 0.0166171, , , , , , , 6.2821731, 0.0115816, , , , , , , 6.2821731, -0.0458228, , , , , , , 6.2821731, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2826923, 0.0119173, , , , , , , 6.2826923, 0.002182, , , , , , , 6.2826923, -0.0394446, , , , , , , 6.2826923, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2832115, 0.0058747, , , , , , , 6.2832115, -0.0142672, , , , , , , 6.2832115, -0.0270237, , , , , , , 6.2832115, 0.0053712, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2837308, -0.0109102, , , , , , , 6.2837308, -0.0203098, , , , , , , 6.2837308, -0.0028534, , , , , , , 6.2837308, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.28425, -0.0310521, , , , , , , 6.28425, -0.0102388, , , , , , , 6.28425, 0.0226596, , , , , , , 6.28425, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2847692, -0.0344091, , , , , , , 6.2847692, 0.0073854, , , , , , , 6.2847692, 0.036759, , , , , , , 6.2847692, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2852885, -0.0226596, , , , , , , 6.2852885, 0.0172885, , , , , , , 6.2852885, 0.0384375, , , , , , , 6.2852885, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6.2858077, -0.0104067, , , , , , , 6.2858077, 0.0132601, , , , , , , 6.2858077, 0.033402, , , , , , , 6.2858077, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
