Application:, Trigno Discover (2.0.1.2)
Date/Time:, 7/3/2025 10:45:47 AM
Collection Length (seconds):, 44.847
Bicep_R (83254), , , , , , , , , , , , , , Tricep_R (83087)
sensor mode: 50, , , , , , , , , , , , , , sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz
, 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
30.78, -0.0030213, , , , , , , , , , , , , 30.78, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7807941, -0.0038605, , , , , , , , , , , , , 30.7807941, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7815882, -0.0102388, , , , , , , , , , , , , 30.7815882, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7823824, -0.0099031, , , , , , , , , , , , , 30.7823824, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7831765, -0.005539, , , , , , , , , , , , , 30.7831765, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7839706, -0.005539, , , , , , , , , , , , , 30.7839706, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7847647, -0.0075532, , , , , , , , , , , , , 30.7847647, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7855588, -0.0132601, , , , , , , , , , , , , 30.7855588, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7863529, -0.0169528, , , , , , , , , , , , , 30.7863529, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7871471, -0.0115816, , , , , , , , , , , , , 30.7871471, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7879412, -0.0065461, , , , , , , , , , , , , 30.7879412, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7887353, -0.0095674, , , , , , , , , , , , , 30.7887353, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7895294, -0.0135958, , , , , , , , , , , , , 30.7895294, 0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7903235, -0.0082246, , , , , , , , , , , , , 30.7903235, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7911176, -0.0011749, , , , , , , , , , , , , 30.7911176, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7919118, -0.0018463, , , , , , , , , , , , , 30.7919118, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7927059, -0.0030213, , , , , , , , , , , , , 30.7927059, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7935, -0.0050355, , , , , , , , , , , , , 30.7935, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7942941, -0.0023499, , , , , , , , , , , , , 30.7942941, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7950882, 0.0005035, , , , , , , , , , , , , 30.7950882, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7958824, 0.0010071, , , , , , , , , , , , , 30.7958824, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7966765, -0.0008392, , , , , , , , , , , , , 30.7966765, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7974706, -0.0068818, , , , , , , , , , , , , 30.7974706, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7982647, -0.0058747, , , , , , , , , , , , , 30.7982647, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7990588, -0.0070497, , , , , , , , , , , , , 30.7990588, 0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.7998529, -0.008896, , , , , , , , , , , , , 30.7998529, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8006471, 0.0058747, , , , , , , , , , , , , 30.8006471, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8014412, 0.0302129, , , , , , , , , , , , , 30.8014412, 0.0151064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8022353, 0.0310521, , , , , , , , , , , , , 30.8022353, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8030294, 0.017792, , , , , , , , , , , , , 30.8030294, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8038235, -0.0001678, , , , , , , , , , , , , 30.8038235, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8046176, -0.0176242, , , , , , , , , , , , , 30.8046176, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8054118, -0.0313878, , , , , , , , , , , , , 30.8054118, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8062059, -0.0421302, , , , , , , , , , , , , 30.8062059, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.807, -0.0453193, , , , , , , , , , , , , 30.807, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8077941, -0.0397803, , , , , , , , , , , , , 30.8077941, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8085882, -0.036759, , , , , , , , , , , , , 30.8085882, 0.0191348, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8093824, -0.035584, , , , , , , , , , , , , 30.8093824, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8101765, -0.0350805, , , , , , , , , , , , , 30.8101765, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8109706, -0.026688, , , , , , , , , , , , , 30.8109706, 0.0204776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8117647, -0.0256809, , , , , , , , , , , , , 30.8117647, 0.0204776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8125588, -0.0271916, , , , , , , , , , , , , 30.8125588, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8133529, -0.0213169, , , , , , , , , , , , , 30.8133529, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8141471, -0.0125887, , , , , , , , , , , , , 30.8141471, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8149412, -0.0068818, , , , , , , , , , , , , 30.8149412, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8157353, -0.0035248, , , , , , , , , , , , , 30.8157353, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8165294, 0.0030213, , , , , , , , , , , , , 30.8165294, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8173235, 0.0052033, , , , , , , , , , , , , 30.8173235, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8181176, 0.0099031, , , , , , , , , , , , , 30.8181176, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8189118, 0.0164492, , , , , , , , , , , , , 30.8189118, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8197059, 0.0142672, , , , , , , , , , , , , 30.8197059, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8205, 0.012253, , , , , , , , , , , , , 30.8205, 0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8212941, 0.0070497, , , , , , , , , , , , , 30.8212941, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8220882, -0.0005035, , , , , , , , , , , , , 30.8220882, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8228824, -0.0023499, , , , , , , , , , , , , 30.8228824, 0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8236765, -0.0005035, , , , , , , , , , , , , 30.8236765, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8244706, -0.0005035, , , , , , , , , , , , , 30.8244706, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8252647, -0.0023499, , , , , , , , , , , , , 30.8252647, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8260588, -0.0083925, , , , , , , , , , , , , 30.8260588, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8268529, -0.0149386, , , , , , , , , , , , , 30.8268529, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8276471, -0.0135958, , , , , , , , , , , , , 30.8276471, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8284412, -0.0125887, , , , , , , , , , , , , 30.8284412, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8292353, -0.0102388, , , , , , , , , , , , , 30.8292353, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8300294, -0.0099031, , , , , , , , , , , , , 30.8300294, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8308235, -0.0082246, , , , , , , , , , , , , 30.8308235, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8316176, -0.005539, , , , , , , , , , , , , 30.8316176, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8324118, 0.0082246, , , , , , , , , , , , , 30.8324118, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8332059, 0.0186313, , , , , , , , , , , , , 30.8332059, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.834, 0.0119173, , , , , , , , , , , , , 30.834, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8347941, -0.0035248, , , , , , , , , , , , , 30.8347941, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8355882, -0.0186313, , , , , , , , , , , , , 30.8355882, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8363824, -0.0297093, , , , , , , , , , , , , 30.8363824, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8371765, -0.0273594, , , , , , , , , , , , , 30.8371765, 0.0130922, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8379706, -0.0223239, , , , , , , , , , , , , 30.8379706, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8387647, -0.0223239, , , , , , , , , , , , , 30.8387647, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8395588, -0.0223239, , , , , , , , , , , , , 30.8395588, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8403529, -0.0193027, , , , , , , , , , , , , 30.8403529, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8411471, -0.0182956, , , , , , , , , , , , , 30.8411471, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8419412, -0.0152743, , , , , , , , , , , , , 30.8419412, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8427353, -0.0109102, , , , , , , , , , , , , 30.8427353, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8435294, -0.0065461, , , , , , , , , , , , , 30.8435294, 0.0060426, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8443235, -0.0041962, , , , , , , , , , , , , 30.8443235, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8451176, -0.0035248, , , , , , , , , , , , , 30.8451176, 0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8459118, -0.0028534, , , , , , , , , , , , , 30.8459118, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8467059, -0.0038605, , , , , , , , , , , , , 30.8467059, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8475, -0.005539, , , , , , , , , , , , , 30.8475, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8482941, -0.0090639, , , , , , , , , , , , , 30.8482941, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8490882, -0.0077211, , , , , , , , , , , , , 30.8490882, 0.0130922, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8498824, -0.005539, , , , , , , , , , , , , 30.8498824, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8506765, -0.008896, , , , , , , , , , , , , 30.8506765, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8514706, -0.0077211, , , , , , , , , , , , , 30.8514706, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8522647, -0.0068818, , , , , , , , , , , , , 30.8522647, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8530588, -0.005539, , , , , , , , , , , , , 30.8530588, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8538529, -0.0072175, , , , , , , , , , , , , 30.8538529, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8546471, -0.0099031, , , , , , , , , , , , , 30.8546471, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8554412, -0.0095674, , , , , , , , , , , , , 30.8554412, 0.0157778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8562353, -0.0045319, , , , , , , , , , , , , 30.8562353, 0.0157778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8570294, -0.0028534, , , , , , , , , , , , , 30.8570294, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8578235, -0.0028534, , , , , , , , , , , , , 30.8578235, 0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8586176, -0.005539, , , , , , , , , , , , , 30.8586176, 0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8594118, -0.0075532, , , , , , , , , , , , , 30.8594118, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8602059, -0.0072175, , , , , , , , , , , , , 30.8602059, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.861, -0.0045319, , , , , , , , , , , , , 30.861, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8617941, -0.0038605, , , , , , , , , , , , , 30.8617941, 0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8625882, -0.0041962, , , , , , , , , , , , , 30.8625882, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8633824, -0.0050355, , , , , , , , , , , , , 30.8633824, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8641765, -0.005539, , , , , , , , , , , , , 30.8641765, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8649706, -0.0062104, , , , , , , , , , , , , 30.8649706, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8657647, -0.0062104, , , , , , , , , , , , , 30.8657647, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8665588, -0.008896, , , , , , , , , , , , , 30.8665588, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8673529, -0.0119173, , , , , , , , , , , , , 30.8673529, 0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8681471, -0.0109102, , , , , , , , , , , , , 30.8681471, 0.0130922, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8689412, -0.0125887, , , , , , , , , , , , , 30.8689412, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8697353, -0.0115816, , , , , , , , , , , , , 30.8697353, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8705294, -0.0124208, , , , , , , , , , , , , 30.8705294, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8713235, -0.0137636, , , , , , , , , , , , , 30.8713235, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8721176, -0.0129244, , , , , , , , , , , , , 30.8721176, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8729118, -0.0109102, , , , , , , , , , , , , 30.8729118, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8737059, -0.0102388, , , , , , , , , , , , , 30.8737059, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8745, -0.0115816, , , , , , , , , , , , , 30.8745, 0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8752941, -0.008896, , , , , , , , , , , , , 30.8752941, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8760882, -0.0112459, , , , , , , , , , , , , 30.8760882, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8768824, -0.0166171, , , , , , , , , , , , , 30.8768824, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8776765, -0.0132601, , , , , , , , , , , , , 30.8776765, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8784706, -0.010071, , , , , , , , , , , , , 30.8784706, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8792647, -0.012253, , , , , , , , , , , , , 30.8792647, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8800588, -0.0140993, , , , , , , , , , , , , 30.8800588, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8808529, -0.0135958, , , , , , , , , , , , , 30.8808529, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8816471, -0.0115816, , , , , , , , , , , , , 30.8816471, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8824412, -0.0075532, , , , , , , , , , , , , 30.8824412, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8832353, -0.0065461, , , , , , , , , , , , , 30.8832353, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8840294, -0.0048676, , , , , , , , , , , , , 30.8840294, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8848235, -0.0018463, , , , , , , , , , , , , 30.8848235, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8856176, 0.0005035, , , , , , , , , , , , , 30.8856176, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8864118, 0.0018463, , , , , , , , , , , , , 30.8864118, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8872059, 0.0065461, , , , , , , , , , , , , 30.8872059, 0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.888, 0.0045319, , , , , , , , , , , , , 30.888, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8887941, -0.0045319, , , , , , , , , , , , , 30.8887941, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8895882, -0.0129244, , , , , , , , , , , , , 30.8895882, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8903824, -0.0162814, , , , , , , , , , , , , 30.8903824, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8911765, -0.0219883, , , , , , , , , , , , , 30.8911765, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8919706, -0.0238346, , , , , , , , , , , , , 30.8919706, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8927647, -0.0216526, , , , , , , , , , , , , 30.8927647, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8935588, -0.0193027, , , , , , , , , , , , , 30.8935588, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8943529, -0.021149, , , , , , , , , , , , , 30.8943529, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8951471, -0.0196384, , , , , , , , , , , , , 30.8951471, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8959412, -0.0149386, , , , , , , , , , , , , 30.8959412, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8967353, -0.0117494, , , , , , , , , , , , , 30.8967353, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8975294, -0.0070497, , , , , , , , , , , , , 30.8975294, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30.8983235, -0.0068818, , , , , , , , , , , , , 30.8983235, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
