Application:, Trigno Discover (2.0.1.2)
Date/Time:, 7/3/2025 11:51:17 AM
Collection Length (seconds):, 44.9955
Bicep_R (83254), , , , , , , , , , , , , , Tricep_R (83087)
sensor mode: 50, , , , , , , , , , , , , , sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz
, 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
31.2112059, 0.0624399, , , , , , , , , , , , , 31.2112059, 0.1307546, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.212, 0.0622721, , , , , , , , , , , , , 31.212, 0.1299153, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2127941, 0.056733, , , , , , , , , , , , , 31.2127941, 0.0911421, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2135882, 0.0461585, , , , , , , , , , , , , 31.2135882, 0.0441444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2143824, 0.0394446, , , , , , , , , , , , , 31.2143824, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2151765, 0.0169528, , , , , , , , , , , , , 31.2151765, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2159706, -0.0386053, , , , , , , , , , , , , 31.2159706, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2167647, -0.0740215, , , , , , , , , , , , , 31.2167647, -0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2175588, -0.0339055, , , , , , , , , , , , , 31.2175588, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2183529, 0.0394446, , , , , , , , , , , , , 31.2183529, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2191471, 0.1099413, , , , , , , , , , , , , 31.2191471, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2199412, 0.1320974, , , , , , , , , , , , , 31.2199412, -0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2207353, 0.0475013, , , , , , , , , , , , , 31.2207353, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2215294, -0.0864424, , , , , , , , , , , , , 31.2215294, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2223235, -0.1220264, , , , , , , , , , , , , 31.2223235, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2231176, -0.0599222, , , , , , , , , , , , , 31.2231176, -0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2239118, 0.0370947, , , , , , , , , , , , , 31.2239118, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2247059, 0.0908064, , , , , , , , , , , , , 31.2247059, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2255, 0.0887922, , , , , , , , , , , , , 31.2255, 0.0250095, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2262941, 0.0495155, , , , , , , , , , , , , 31.2262941, 0.0431373, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2270882, 0.0104067, , , , , , , , , , , , , 31.2270882, 0.0327306, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2278824, -0.003357, , , , , , , , , , , , , 31.2278824, 0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2286765, -0.0250095, , , , , , , , , , , , , 31.2286765, 0.0251774, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2294706, -0.0216526, , , , , , , , , , , , , 31.2294706, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2302647, -0.0132601, , , , , , , , , , , , , 31.2302647, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2310588, -0.0234989, , , , , , , , , , , , , 31.2310588, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2318529, -0.0998703, , , , , , , , , , , , , 31.2318529, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2326471, -0.1596246, , , , , , , , , , , , , 31.2326471, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2334412, -0.1455253, , , , , , , , , , , , , 31.2334412, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2342353, -0.096849, , , , , , , , , , , , , 31.2342353, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2350294, -0.0599222, , , , , , , , , , , , , 31.2350294, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2358235, -0.0344091, , , , , , , , , , , , , 31.2358235, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2366176, -0.0305486, , , , , , , , , , , , , 31.2366176, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2374118, -0.0327306, , , , , , , , , , , , , 31.2374118, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2382059, -0.0250095, , , , , , , , , , , , , 31.2382059, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.239, -0.0182956, , , , , , , , , , , , , 31.239, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2397941, -0.0132601, , , , , , , , , , , , , 31.2397941, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2405882, -0.0097353, , , , , , , , , , , , , 31.2405882, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2413824, 0.0125887, , , , , , , , , , , , , 31.2413824, 0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2421765, 0.0461585, , , , , , , , , , , , , 31.2421765, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2429706, 0.0105745, , , , , , , , , , , , , 31.2429706, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2437647, -0.0191348, , , , , , , , , , , , , 31.2437647, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2445588, -0.0157778, , , , , , , , , , , , , 31.2445588, 0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2453529, -0.0176242, , , , , , , , , , , , , 31.2453529, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2461471, 0.0132601, , , , , , , , , , , , , 31.2461471, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2469412, 0.0622721, , , , , , , , , , , , , 31.2469412, 0.0384375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2477353, 0.0839246, , , , , , , , , , , , , 31.2477353, 0.0260166, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2485294, 0.0508583, , , , , , , , , , , , , 31.2485294, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2493235, -0.0344091, , , , , , , , , , , , , 31.2493235, 0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2501176, -0.076875, , , , , , , , , , , , , 31.2501176, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2509118, -0.0548867, , , , , , , , , , , , , 31.2509118, 0.0271916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2517059, -0.0139315, , , , , , , , , , , , , 31.2517059, 0.0466621, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2525, 0.0231632, , , , , , , , , , , , , 31.2525, 0.0518654, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2532941, 0.0297093, , , , , , , , , , , , , 31.2532941, 0.0501869, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2540882, 0.0186313, , , , , , , , , , , , , 31.2540882, 0.0387732, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2548824, 0.0135958, , , , , , , , , , , , , 31.2548824, 0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2556765, 0.0052033, , , , , , , , , , , , , 31.2556765, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2564706, -0.0135958, , , , , , , , , , , , , 31.2564706, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2572647, -0.036759, , , , , , , , , , , , , 31.2572647, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2580588, -0.0466621, , , , , , , , , , , , , 31.2580588, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2588529, -0.0317235, , , , , , , , , , , , , 31.2588529, -0.0020142, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2596471, -0.0142672, , , , , , , , , , , , , 31.2596471, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2604412, -0.0045319, , , , , , , , , , , , , 31.2604412, -0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2612353, -0.0058747, , , , , , , , , , , , , 31.2612353, -0.0203098, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2620294, -0.023331, , , , , , , , , , , , , 31.2620294, -0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2628235, -0.0063783, , , , , , , , , , , , , 31.2628235, -0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2636176, -0.0008392, , , , , , , , , , , , , 31.2636176, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2644118, 0.0080568, , , , , , , , , , , , , 31.2644118, 0.0558938, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2652059, 0.0260166, , , , , , , , , , , , , 31.2652059, 0.0897993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.266, 0.0105745, , , , , , , , , , , , , 31.266, 0.0736858, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2667941, -0.0193027, , , , , , , , , , , , , 31.2667941, 0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2675882, -0.0246738, , , , , , , , , , , , , 31.2675882, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2683824, -0.0015106, , , , , , , , , , , , , 31.2683824, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2691765, 0.0097353, , , , , , , , , , , , , 31.2691765, -0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2699706, 0.0139315, , , , , , , , , , , , , 31.2699706, -0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2707647, 0.0139315, , , , , , , , , , , , , 31.2707647, -0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2715588, 0.0048676, , , , , , , , , , , , , 31.2715588, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2723529, 0.01561, , , , , , , , , , , , , 31.2723529, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2731471, 0.0438087, , , , , , , , , , , , , 31.2731471, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2739412, 0.0421302, , , , , , , , , , , , , 31.2739412, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2747353, 0.0048676, , , , , , , , , , , , , 31.2747353, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2755294, -0.0458228, , , , , , , , , , , , , 31.2755294, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2763235, -0.0741894, , , , , , , , , , , , , 31.2763235, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2771176, -0.0840925, , , , , , , , , , , , , 31.2771176, 0.0194705, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2779118, -0.0686503, , , , , , , , , , , , , 31.2779118, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2787059, -0.04448, , , , , , , , , , , , , 31.2787059, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2795, -0.0317235, , , , , , , , , , , , , 31.2795, 0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2802941, -0.0327306, , , , , , , , , , , , , 31.2802941, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2810882, -0.0219883, , , , , , , , , , , , , 31.2810882, 0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2818824, -0.0169528, , , , , , , , , , , , , 31.2818824, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2826765, -0.0626078, , , , , , , , , , , , , 31.2826765, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2834706, -0.0921492, , , , , , , , , , , , , 31.2834706, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2842647, -0.0533761, , , , , , , , , , , , , 31.2842647, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2850588, 0.0297093, , , , , , , , , , , , , 31.2850588, 0.0050355, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2858529, 0.090135, , , , , , , , , , , , , 31.2858529, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2866471, 0.1025559, , , , , , , , , , , , , 31.2866471, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2874412, 0.0757, , , , , , , , , , , , , 31.2874412, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2882353, 0.0340734, , , , , , , , , , , , , 31.2882353, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2890294, 0.0125887, , , , , , , , , , , , , 31.2890294, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2898235, -0.0052033, , , , , , , , , , , , , 31.2898235, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2906176, -0.0196384, , , , , , , , , , , , , 31.2906176, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2914118, -0.0260166, , , , , , , , , , , , , 31.2914118, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2922059, -0.0357519, , , , , , , , , , , , , 31.2922059, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.293, -0.0793927, , , , , , , , , , , , , 31.293, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2937941, -0.0908064, , , , , , , , , , , , , 31.2937941, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2945882, -0.0466621, , , , , , , , , , , , , 31.2945882, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2953824, 0.0129244, , , , , , , , , , , , , 31.2953824, 0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2961765, 0.0565652, , , , , , , , , , , , , 31.2961765, 0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2969706, 0.0654612, , , , , , , , , , , , , 31.2969706, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2977647, 0.0438087, , , , , , , , , , , , , 31.2977647, 0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2985588, 0.0041962, , , , , , , , , , , , , 31.2985588, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.2993529, -0.0186313, , , , , , , , , , , , , 31.2993529, 0.021149, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3001471, -0.0169528, , , , , , , , , , , , , 31.3001471, 0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3009412, -0.0149386, , , , , , , , , , , , , 31.3009412, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3017353, -0.0164492, , , , , , , , , , , , , 31.3017353, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3025294, -0.0229953, , , , , , , , , , , , , 31.3025294, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3033235, -0.030045, , , , , , , , , , , , , 31.3033235, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3041176, -0.01561, , , , , , , , , , , , , 31.3041176, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3049118, -0.0085603, , , , , , , , , , , , , 31.3049118, 0.0223239, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3057059, -0.0139315, , , , , , , , , , , , , 31.3057059, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3065, -0.0082246, , , , , , , , , , , , , 31.3065, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3072941, -0.0018463, , , , , , , , , , , , , 31.3072941, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3080882, -0.0226596, , , , , , , , , , , , , 31.3080882, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3088824, -0.0424659, , , , , , , , , , , , , 31.3088824, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3096765, -0.0328985, , , , , , , , , , , , , 31.3096765, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3104706, 0.0137636, , , , , , , , , , , , , 31.3104706, -0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3112647, 0.0421302, , , , , , , , , , , , , 31.3112647, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3120588, 0.0585794, , , , , , , , , , , , , 31.3120588, 0.0214847, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3128529, 0.0636149, , , , , , , , , , , , , 31.3128529, 0.040116, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3136471, 0.0535439, , , , , , , , , , , , , 31.3136471, 0.0433051, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3144412, 0.0206455, , , , , , , , , , , , , 31.3144412, 0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3152353, -0.0105745, , , , , , , , , , , , , 31.3152353, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3160294, -0.0446479, , , , , , , , , , , , , 31.3160294, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3168235, -0.0498512, , , , , , , , , , , , , 31.3168235, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3176176, -0.0263523, , , , , , , , , , , , , 31.3176176, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3184118, 0.0132601, , , , , , , , , , , , , 31.3184118, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3192059, -0.012253, , , , , , , , , , , , , 31.3192059, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.32, -0.072343, , , , , , , , , , , , , 31.32, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3207941, -0.1129625, , , , , , , , , , , , , 31.3207941, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3215882, -0.1159838, , , , , , , , , , , , , 31.3215882, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3223824, -0.0866102, , , , , , , , , , , , , 31.3223824, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3231765, -0.0636149, , , , , , , , , , , , , 31.3231765, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3239706, -0.0562295, , , , , , , , , , , , , 31.3239706, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3247647, -0.0350805, , , , , , , , , , , , , 31.3247647, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3255588, -0.0166171, , , , , , , , , , , , , 31.3255588, 0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3263529, -0.0124208, , , , , , , , , , , , , 31.3263529, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3271471, -0.0159457, , , , , , , , , , , , , 31.3271471, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3279412, -0.0099031, , , , , , , , , , , , , 31.3279412, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3287353, 0.0117494, , , , , , , , , , , , , 31.3287353, -0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3295294, 0.0344091, , , , , , , , , , , , , 31.3295294, -0.0171206, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3303235, 0.0454871, , , , , , , , , , , , , 31.3303235, -0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3311176, 0.0451514, , , , , , , , , , , , , 31.3311176, -0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3319118, 0.0342412, , , , , , , , , , , , , 31.3319118, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3327059, 0.0172885, , , , , , , , , , , , , 31.3327059, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3335, 0.0078889, , , , , , , , , , , , , 31.3335, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3342941, 0.0099031, , , , , , , , , , , , , 31.3342941, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3350882, 0.0099031, , , , , , , , , , , , , 31.3350882, 0.0412909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3358824, 0.0085603, , , , , , , , , , , , , 31.3358824, 0.0589151, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3366765, 0.0092317, , , , , , , , , , , , , 31.3366765, 0.0560616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3374706, 0.0104067, , , , , , , , , , , , , 31.3374706, 0.0555581, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3382647, 0.0025177, , , , , , , , , , , , , 31.3382647, 0.0569009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3390588, -0.018967, , , , , , , , , , , , , 31.3390588, 0.0407874, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3398529, -0.0159457, , , , , , , , , , , , , 31.3398529, 0.0198062, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3406471, 0.0043641, , , , , , , , , , , , , 31.3406471, 0.0169528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3414412, 0.030045, , , , , , , , , , , , , 31.3414412, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3422353, 0.0535439, , , , , , , , , , , , , 31.3422353, 0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3430294, 0.0548867, , , , , , , , , , , , , 31.3430294, 0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3438235, 0.0320592, , , , , , , , , , , , , 31.3438235, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3446176, 0.0203098, , , , , , , , , , , , , 31.3446176, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3454118, 0.0112459, , , , , , , , , , , , , 31.3454118, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3462059, -0.0001678, , , , , , , , , , , , , 31.3462059, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.347, -0.0028534, , , , , , , , , , , , , 31.347, -0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3477941, -0.0099031, , , , , , , , , , , , , 31.3477941, -0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3485882, -0.0186313, , , , , , , , , , , , , 31.3485882, -0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3493824, -0.0260166, , , , , , , , , , , , , 31.3493824, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3501765, -0.0270237, , , , , , , , , , , , , 31.3501765, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3509706, -0.0250095, , , , , , , , , , , , , 31.3509706, -0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3517647, -0.0414588, , , , , , , , , , , , , 31.3517647, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31.3525588, -0.0656291, , , , , , , , , , , , , 31.3525588, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
